Sample ID:	C:\Users\MCC\Documents\MCC Data\ULINE_CB\ULINE_CB_MCC_N2_30K_231110_R1.txt
Sample Weight (mg):	3.94
Heating Rate (C/s):	0.5
Combustor Temp (C):	900
N2 Flow Rate (cc/min):	80
O2 Flow Rate (cc/min):	20
Calibration File:	C:\Users\MCC\Desktop\UMD MCC\MCC\Calibration Files\Coefficients\Coeff_231026_30K.txt
T Correction Coefficients:	0	1.0291	0
Time Shift (s):	8.5
*
Time (s)	Temperature (C)	N2 Flow (cc/min)	O2 Flow (cc/min)	End Flow (cc/min)	Oxygen (%)	HRR (W/g)
0.000	74.557	80.009	19.989	100.341	20.216	-0.071
0.500	74.595	80.009	19.989	100.343	20.215	-0.013
1.000	74.631	80.009	19.988	100.344	20.215	0.008
1.501	74.652	80.013	19.992	100.344	20.214	0.024
2.000	74.687	80.007	19.989	100.347	20.214	0.086
2.500	74.716	80.008	19.989	100.345	20.214	0.054
3.000	74.761	80.009	19.989	100.343	20.214	0.028
3.500	74.783	80.009	19.989	100.342	20.216	-0.073
4.000	74.810	80.011	19.990	100.342	20.216	-0.069
4.500	74.850	80.009	19.990	100.341	20.216	-0.115
5.000	74.888	80.008	19.989	100.343	20.215	-0.005
5.500	74.935	80.009	19.989	100.344	20.214	0.038
6.000	74.955	80.006	19.988	100.343	20.216	-0.095
6.500	74.978	80.010	19.989	100.342	20.217	-0.153
7.000	75.014	80.010	19.989	100.342	20.216	-0.122
7.500	75.071	80.010	19.989	100.341	20.218	-0.259
8.000	75.098	80.008	19.989	100.337	20.218	-0.259
8.500	75.146	80.011	19.990	100.336	20.216	-0.126
9.000	75.178	80.008	19.988	100.335	20.217	-0.207
9.500	75.209	80.009	19.989	100.334	20.217	-0.156
10.000	75.248	80.011	19.991	100.334	20.218	-0.238
10.500	75.272	80.009	19.990	100.339	20.218	-0.244
11.000	75.318	80.009	19.989	100.342	20.216	-0.117
11.500	75.359	80.009	19.989	100.345	20.218	-0.253
12.000	75.364	80.011	19.990	100.345	20.218	-0.291
12.500	75.426	80.010	19.990	100.346	20.217	-0.214
13.000	75.450	80.009	19.990	100.346	20.217	-0.169
13.500	75.490	80.007	19.988	100.345	20.218	-0.262
14.000	75.547	80.010	19.990	100.343	20.217	-0.216
14.501	75.589	80.009	19.990	100.341	20.217	-0.184
15.000	75.629	80.012	19.991	100.339	20.218	-0.242
15.500	75.666	80.009	19.990	100.339	20.219	-0.338
16.000	75.696	80.012	19.990	100.340	20.217	-0.188
16.500	75.724	80.007	19.988	100.341	20.218	-0.222
17.000	75.788	80.011	19.991	100.343	20.218	-0.260
17.500	75.810	80.005	19.988	100.346	20.218	-0.245
18.000	75.859	80.011	19.989	100.345	20.219	-0.351
18.500	75.905	80.006	19.989	100.344	20.219	-0.368
19.000	75.944	80.013	19.990	100.345	20.217	-0.166
19.500	75.977	80.004	19.986	100.345	20.218	-0.257
20.000	76.022	80.009	19.989	100.340	20.219	-0.339
20.500	76.055	80.012	19.990	100.341	20.219	-0.336
21.000	76.095	80.007	19.988	100.342	20.219	-0.331
21.500	76.144	80.007	19.989	100.342	20.218	-0.297
22.000	76.187	80.008	19.989	100.343	20.219	-0.376
22.500	76.240	80.014	19.993	100.346	20.220	-0.416
23.000	76.281	80.007	19.989	100.349	20.219	-0.324
23.500	76.328	80.014	19.992	100.348	20.221	-0.489
24.000	76.361	80.010	19.990	100.351	20.220	-0.394
24.500	76.400	80.013	19.992	100.351	20.220	-0.390
25.000	76.454	80.005	19.987	100.353	20.219	-0.334
25.500	76.493	80.015	19.992	100.348	20.219	-0.312
26.000	76.525	80.007	19.989	100.351	20.221	-0.474
26.500	76.588	80.013	19.991	100.347	20.221	-0.483
27.000	76.624	80.010	19.990	100.349	20.220	-0.384
27.500	76.677	80.005	19.988	100.347	20.220	-0.382
28.000	76.719	80.011	19.990	100.349	20.220	-0.411
28.500	76.771	80.010	19.989	100.347	20.218	-0.272
29.000	76.803	80.010	19.991	100.349	20.219	-0.314
29.500	76.863	80.013	19.992	100.349	20.218	-0.289
30.000	76.911	80.006	19.987	100.351	20.218	-0.296
30.500	76.964	80.010	19.990	100.351	20.218	-0.222
31.000	76.989	80.008	19.990	100.352	20.217	-0.219
31.500	77.044	80.013	19.992	100.354	20.218	-0.241
32.000	77.088	80.005	19.987	100.357	20.218	-0.254
32.500	77.159	80.005	19.987	100.360	20.216	-0.060
33.000	77.182	80.010	19.991	100.366	20.217	-0.189
33.500	77.251	80.009	19.989	100.371	20.217	-0.150
34.000	77.281	80.015	19.991	100.377	20.214	0.029
34.500	77.354	80.008	19.989	100.380	20.216	-0.093
35.000	77.396	80.008	19.987	100.383	20.216	-0.119
35.500	77.456	80.006	19.988	100.385	20.215	-0.004
36.000	77.491	80.006	19.988	100.385	20.213	0.175
36.500	77.550	80.007	19.988	100.382	20.214	0.025
37.000	77.622	80.010	19.989	100.381	20.213	0.100
37.501	77.663	80.008	19.989	100.380	20.214	0.087
38.001	77.736	80.009	19.988	100.382	20.212	0.193
38.500	77.772	80.015	19.992	100.387	20.210	0.408
39.000	77.847	80.012	19.991	100.396	20.212	0.245
39.500	77.913	80.011	19.989	100.402	20.210	0.411
40.000	77.958	80.007	19.988	100.409	20.210	0.383
40.500	78.031	80.016	19.992	100.413	20.210	0.377
41.000	78.090	80.007	19.988	100.418	20.209	0.480
41.500	78.149	80.009	19.989	100.418	20.206	0.678
42.000	78.216	80.007	19.988	100.421	20.207	0.604
42.500	78.277	80.011	19.990	100.422	20.207	0.636
43.000	78.358	80.008	19.989	100.427	20.203	0.917
43.500	78.415	80.012	19.991	100.425	20.203	0.909
44.001	78.500	80.014	19.991	100.430	20.202	1.034
44.501	78.571	80.003	19.986	100.435	20.203	0.964
45.000	78.635	80.014	19.991	100.434	20.201	1.097
45.501	78.701	80.007	19.988	100.435	20.201	1.098
46.001	78.784	80.009	19.989	100.435	20.198	1.305
46.500	78.864	80.010	19.989	100.439	20.199	1.274
47.000	78.940	80.014	19.991	100.440	20.197	1.417
47.500	79.038	80.008	19.989	100.451	20.195	1.601
48.000	79.115	80.016	19.992	100.457	20.196	1.522
48.501	79.190	80.009	19.990	100.469	20.194	1.636
49.001	79.284	80.022	19.995	100.471	20.193	1.742
49.500	79.363	80.012	19.991	100.483	20.191	1.853
50.000	79.476	80.016	19.992	100.486	20.191	1.858
50.500	79.572	80.022	19.995	100.496	20.192	1.818
51.000	79.640	80.010	19.990	100.504	20.190	1.976
51.501	79.722	80.014	19.991	100.513	20.189	2.059
52.001	79.882	80.009	19.990	100.521	20.187	2.179
52.500	79.945	80.015	19.992	100.537	20.185	2.406
53.001	80.067	80.015	19.992	100.552	20.183	2.498
53.501	80.173	80.009	19.990	100.564	20.181	2.674
54.001	80.280	80.002	19.986	100.576	20.180	2.762
54.501	80.411	80.015	19.992	100.578	20.178	2.924
55.001	80.508	80.020	19.993	100.583	20.177	2.980
55.501	80.653	80.006	19.989	100.590	20.174	3.223
56.001	80.770	80.005	19.989	100.594	20.173	3.364
56.500	80.896	80.009	19.989	100.600	20.173	3.352
57.000	81.026	80.010	19.989	100.610	20.171	3.517
57.500	81.164	80.011	19.992	100.614	20.169	3.620
58.000	81.296	80.007	19.988	100.615	20.169	3.685
58.500	81.416	80.007	19.988	100.614	20.167	3.828
59.000	81.590	80.014	19.992	100.615	20.166	3.880
59.500	81.713	80.003	19.988	100.617	20.164	4.032
60.000	81.878	80.001	19.986	100.618	20.165	3.941
60.500	82.024	80.009	19.990	100.618	20.164	4.054
61.000	82.174	80.011	19.993	100.624	20.161	4.320
61.500	82.338	80.008	19.991	100.631	20.163	4.132
62.000	82.483	80.004	19.989	100.635	20.162	4.223
62.500	82.672	80.010	19.991	100.642	20.160	4.341
63.000	82.819	80.011	19.991	100.647	20.159	4.419
63.500	82.989	80.009	19.991	100.651	20.159	4.480
64.000	83.179	80.016	19.993	100.645	20.157	4.584
64.501	83.344	80.009	19.991	100.643	20.157	4.572
65.001	83.535	79.997	19.985	100.637	20.155	4.735
65.500	83.701	80.010	19.990	100.626	20.155	4.753
66.000	83.901	80.012	19.993	100.618	20.155	4.721
66.501	84.065	79.991	19.983	100.617	20.157	4.610
67.001	84.265	80.007	19.990	100.607	20.156	4.642
67.500	84.435	80.009	19.991	100.603	20.156	4.684
68.000	84.635	80.009	19.991	100.606	20.157	4.596
68.500	84.851	79.996	19.985	100.607	20.156	4.660
69.000	85.010	79.998	19.985	100.604	20.157	4.614
69.500	85.242	79.996	19.985	100.607	20.155	4.749
70.000	85.407	80.015	19.993	100.606	20.155	4.728
70.500	85.627	80.011	19.992	100.610	20.155	4.778
71.000	85.833	80.007	19.990	100.612	20.155	4.748
71.500	86.033	80.015	19.994	100.615	20.155	4.780
72.000	86.253	80.007	19.989	100.623	20.155	4.731
72.500	86.470	80.012	19.993	100.628	20.155	4.783
73.000	86.689	80.015	19.993	100.628	20.155	4.798
73.500	86.876	80.005	19.988	100.628	20.155	4.747
74.000	87.106	80.004	19.989	100.626	20.154	4.811
74.500	87.326	80.000	19.987	100.622	20.154	4.807
75.000	87.538	80.006	19.989	100.621	20.154	4.807
75.500	87.780	80.014	19.992	100.618	20.154	4.863
76.000	87.982	80.005	19.988	100.620	20.155	4.762
76.500	88.216	80.014	19.993	100.623	20.154	4.839
77.001	88.431	80.006	19.988	100.629	20.154	4.833
77.501	88.678	80.011	19.991	100.628	20.156	4.710
78.000	88.885	80.005	19.988	100.632	20.155	4.785
78.500	89.121	80.013	19.992	100.628	20.155	4.786
79.000	89.382	80.012	19.992	100.628	20.154	4.874
79.500	89.601	80.013	19.992	100.625	20.155	4.755
80.000	89.851	80.012	19.992	100.628	20.155	4.756
80.500	90.086	80.014	19.992	100.626	20.153	4.915
81.000	90.318	80.009	19.990	100.629	20.153	4.885
81.500	90.558	80.021	19.996	100.630	20.154	4.849
82.000	90.802	79.999	19.985	100.633	20.153	4.888
82.500	91.074	80.005	19.988	100.628	20.153	4.899
83.000	91.295	79.999	19.986	100.625	20.154	4.824
83.500	91.558	80.009	19.990	100.624	20.154	4.872
84.000	91.792	80.010	19.990	100.635	20.152	4.967
84.500	92.048	80.004	19.989	100.628	20.154	4.881
85.000	92.323	80.014	19.992	100.625	20.154	4.841
85.500	92.577	79.989	19.981	100.627	20.153	4.936
86.000	92.851	80.002	19.988	100.616	20.153	4.951
86.500	93.074	80.012	19.992	100.602	20.152	4.994
87.000	93.356	80.001	19.985	100.608	20.154	4.832
87.500	93.602	80.013	19.991	100.620	20.154	4.829
88.000	93.872	80.008	19.990	100.628	20.152	5.015
88.500	94.140	80.003	19.987	100.640	20.153	4.891
89.000	94.405	80.012	19.991	100.642	20.154	4.804
89.500	94.667	80.008	19.989	100.647	20.153	4.958
90.001	94.906	80.009	19.989	100.650	20.153	4.906
90.501	95.218	80.011	19.990	100.648	20.154	4.869
91.000	95.456	80.003	19.987	100.652	20.153	4.890
91.500	95.739	80.005	19.987	100.656	20.153	4.960
92.000	96.014	80.002	19.985	100.652	20.154	4.866
92.500	96.286	80.020	19.995	100.644	20.153	4.959
93.000	96.582	80.008	19.989	100.643	20.154	4.826
93.500	96.832	80.004	19.986	100.635	20.154	4.831
94.000	97.117	80.009	19.989	100.629	20.153	4.946
94.500	97.382	80.006	19.987	100.626	20.154	4.854
95.000	97.680	80.007	19.988	100.630	20.153	4.957
95.500	97.945	80.009	19.989	100.624	20.151	5.059
96.000	98.229	80.018	19.993	100.625	20.155	4.761
96.500	98.532	79.999	19.984	100.631	20.154	4.815
97.000	98.789	80.015	19.993	100.627	20.153	4.905
97.500	99.096	80.004	19.988	100.626	20.154	4.867
98.000	99.351	80.008	19.990	100.625	20.154	4.804
98.500	99.665	80.008	19.989	100.623	20.154	4.807
99.000	99.946	80.003	19.988	100.620	20.154	4.805
99.500	100.220	80.011	19.990	100.625	20.155	4.785
100.000	100.536	80.006	19.988	100.623	20.155	4.778
100.500	100.795	80.013	19.991	100.625	20.155	4.737
101.000	101.112	80.001	19.986	100.627	20.156	4.646
101.500	101.386	80.003	19.986	100.624	20.156	4.702
102.000	101.704	80.002	19.986	100.620	20.156	4.716
102.501	101.986	80.011	19.991	100.617	20.157	4.638
103.001	102.290	80.016	19.993	100.618	20.157	4.599
103.501	102.577	80.004	19.987	100.620	20.157	4.567
104.001	102.856	79.998	19.984	100.622	20.156	4.649
104.501	103.202	80.008	19.989	100.621	20.158	4.500
105.001	103.457	80.006	19.988	100.626	20.158	4.533
105.500	103.773	80.006	19.988	100.625	20.157	4.592
106.000	104.070	80.000	19.985	100.621	20.157	4.592
106.500	104.360	80.016	19.993	100.619	20.155	4.729
107.000	104.689	80.008	19.989	100.625	20.157	4.601
107.500	104.949	79.997	19.985	100.621	20.157	4.604
108.000	105.276	80.002	19.986	100.615	20.158	4.482
108.500	105.568	80.008	19.989	100.613	20.157	4.619
109.000	105.884	80.002	19.987	100.614	20.159	4.480
109.500	106.174	80.011	19.990	100.607	20.156	4.689
110.000	106.464	80.003	19.986	100.605	20.160	4.347
110.500	106.789	80.011	19.990	100.602	20.159	4.443
111.000	107.082	79.995	19.983	100.604	20.159	4.465
111.500	107.414	80.007	19.988	100.599	20.158	4.519
112.000	107.687	80.007	19.988	100.599	20.159	4.438
112.500	108.014	80.020	19.995	100.597	20.159	4.411
113.000	108.306	80.020	19.994	100.605	20.159	4.429
113.500	108.611	80.009	19.988	100.604	20.161	4.288
114.000	108.925	80.013	19.990	100.602	20.160	4.365
114.500	109.201	80.017	19.993	100.600	20.163	4.106
115.000	109.559	80.006	19.987	100.603	20.161	4.319
115.500	109.826	80.011	19.990	100.596	20.162	4.230
116.000	110.135	80.003	19.986	100.593	20.161	4.298
116.500	110.450	80.007	19.988	100.593	20.161	4.287
117.000	110.756	80.005	19.987	100.591	20.162	4.232
117.500	111.082	80.011	19.990	100.584	20.161	4.298
118.000	111.341	80.022	19.996	100.583	20.163	4.159
118.500	111.700	80.009	19.989	100.586	20.163	4.154
119.000	111.966	80.025	19.997	100.585	20.163	4.139
119.501	112.294	80.017	19.993	100.592	20.164	4.014
120.001	112.592	80.009	19.989	100.598	20.164	4.050
120.500	112.900	80.007	19.988	100.592	20.164	4.016
121.000	113.225	80.000	19.984	100.583	20.164	4.025
121.500	113.471	80.010	19.990	100.574	20.164	4.051
122.000	113.834	80.004	19.987	100.565	20.165	3.954
122.500	114.135	80.004	19.987	100.555	20.164	4.027
123.000	114.443	80.004	19.986	100.555	20.164	4.004
123.500	114.746	80.000	19.984	100.556	20.164	4.024
124.000	115.046	80.004	19.986	100.562	20.166	3.894
124.500	115.353	80.016	19.992	100.561	20.166	3.905
125.000	115.622	80.020	19.994	100.566	20.165	3.956
125.501	115.963	80.015	19.992	100.573	20.166	3.884
126.001	116.245	80.017	19.993	100.569	20.166	3.867
126.501	116.558	80.006	19.987	100.569	20.167	3.836
127.001	116.859	80.011	19.990	100.564	20.167	3.826
127.501	117.176	80.006	19.989	100.560	20.167	3.839
128.000	117.487	80.008	19.989	100.553	20.166	3.868
128.500	117.773	80.004	19.987	100.551	20.167	3.803
129.000	118.109	79.998	19.985	100.547	20.166	3.863
129.500	118.373	80.011	19.990	100.545	20.166	3.873
130.000	118.708	79.994	19.982	100.544	20.168	3.726
130.500	118.994	80.008	19.988	100.536	20.167	3.811
131.000	119.304	80.002	19.985	100.535	20.168	3.755
131.500	119.608	80.010	19.990	100.532	20.169	3.626
132.000	119.877	80.011	19.991	100.536	20.169	3.652
132.500	120.223	80.009	19.990	100.536	20.169	3.669
133.000	120.497	79.996	19.983	100.542	20.169	3.626
133.500	120.805	80.013	19.990	100.536	20.170	3.532
134.000	121.096	80.015	19.993	100.540	20.171	3.451
134.500	121.384	80.003	19.986	100.542	20.170	3.548
135.000	121.717	80.017	19.994	100.536	20.171	3.464
135.500	121.989	80.007	19.988	100.539	20.170	3.561
136.000	122.318	80.009	19.990	100.544	20.170	3.541
136.500	122.577	80.012	19.991	100.544	20.172	3.421
137.000	122.899	79.999	19.986	100.544	20.171	3.473
137.500	123.192	80.007	19.990	100.545	20.171	3.483
138.000	123.497	79.999	19.984	100.543	20.171	3.471
138.500	123.809	80.006	19.988	100.540	20.172	3.408
139.000	124.074	80.008	19.989	100.539	20.171	3.457
139.500	124.393	80.000	19.986	100.537	20.172	3.370
140.000	124.663	80.013	19.992	100.538	20.173	3.298
140.500	124.989	80.009	19.990	100.539	20.175	3.135
141.001	125.268	80.005	19.988	100.543	20.174	3.252
141.501	125.558	80.015	19.992	100.543	20.174	3.273
142.000	125.872	80.005	19.988	100.546	20.174	3.254
142.500	126.146	80.006	19.988	100.547	20.173	3.302
143.000	126.470	80.012	19.991	100.543	20.174	3.209
143.500	126.739	80.006	19.989	100.545	20.174	3.242
144.000	127.044	80.006	19.987	100.545	20.175	3.201
144.500	127.319	80.013	19.992	100.541	20.175	3.196
145.000	127.603	80.012	19.991	100.543	20.175	3.134
145.500	127.915	80.008	19.989	100.545	20.175	3.168
146.000	128.174	80.009	19.989	100.538	20.175	3.175
146.500	128.517	80.007	19.989	100.536	20.176	3.122
147.000	128.769	80.005	19.987	100.536	20.176	3.095
147.500	129.070	80.007	19.988	100.533	20.177	3.013
148.000	129.361	80.011	19.990	100.531	20.176	3.066
148.500	129.651	80.003	19.987	100.535	20.176	3.062
149.000	129.942	80.004	19.987	100.520	20.176	3.087
149.500	130.224	80.005	19.987	100.512	20.177	2.966
150.000	130.545	80.011	19.990	100.510	20.177	3.023
150.500	130.785	80.000	19.985	100.511	20.178	2.945
151.000	131.077	80.014	19.992	100.508	20.177	3.013
151.500	131.377	80.011	19.989	100.525	20.178	2.933
152.000	131.652	80.019	19.994	100.538	20.179	2.833
152.500	131.953	80.007	19.988	100.539	20.178	2.912
153.000	132.198	80.006	19.987	100.531	20.177	3.020
153.500	132.536	80.004	19.987	100.525	20.178	2.927
154.000	132.797	80.002	19.985	100.514	20.178	2.895
154.500	133.092	80.014	19.991	100.499	20.178	2.889
155.000	133.376	80.012	19.991	100.494	20.178	2.932
155.500	133.631	80.015	19.991	100.497	20.178	2.894
156.000	133.934	80.008	19.987	100.498	20.178	2.945
156.500	134.182	80.012	19.990	100.497	20.179	2.822
157.000	134.492	80.008	19.988	100.498	20.179	2.819
157.500	134.738	80.023	19.996	100.490	20.179	2.819
158.000	135.060	80.008	19.987	100.493	20.179	2.810
158.500	135.321	80.015	19.992	100.491	20.179	2.882
159.000	135.576	80.011	19.990	100.495	20.179	2.878
159.500	135.884	80.018	19.992	100.497	20.179	2.853
160.000	136.137	80.013	19.989	100.501	20.181	2.723
160.500	136.440	80.009	19.989	100.490	20.180	2.776
161.000	136.689	80.006	19.987	100.484	20.180	2.780
161.500	136.984	80.009	19.989	100.477	20.178	2.907
162.000	137.256	80.008	19.988	100.473	20.179	2.808
162.500	137.513	80.008	19.989	100.470	20.180	2.764
163.000	137.804	80.017	19.993	100.472	20.180	2.756
163.500	138.058	80.013	19.991	100.479	20.180	2.752
164.000	138.366	80.006	19.987	100.486	20.179	2.816
164.500	138.607	80.005	19.987	100.484	20.180	2.801
165.000	138.897	80.017	19.991	100.484	20.180	2.751
165.500	139.144	80.007	19.987	100.483	20.179	2.822
166.000	139.420	80.003	19.986	100.478	20.180	2.767
166.500	139.690	80.013	19.989	100.474	20.181	2.659
167.000	139.948	79.999	19.985	100.480	20.180	2.731
167.500	140.233	80.012	19.988	100.477	20.179	2.842
168.000	140.481	80.008	19.990	100.480	20.180	2.746
168.500	140.773	80.006	19.988	100.484	20.180	2.732
169.001	141.032	80.008	19.989	100.484	20.180	2.764
169.500	141.310	80.013	19.991	100.485	20.181	2.690
170.000	141.586	80.013	19.989	100.485	20.181	2.661
170.500	141.832	80.012	19.990	100.485	20.182	2.587
171.000	142.130	80.005	19.989	100.487	20.181	2.673
171.500	142.365	80.006	19.987	100.487	20.182	2.573
172.000	142.635	80.008	19.991	100.481	20.182	2.636
172.500	142.913	80.005	19.990	100.480	20.180	2.739
173.000	143.168	80.017	19.990	100.476	20.181	2.655
173.500	143.440	80.008	19.989	100.472	20.182	2.637
174.000	143.682	80.017	19.991	100.475	20.183	2.562
174.500	143.988	80.008	19.989	100.479	20.183	2.529
175.000	144.211	80.013	19.991	100.482	20.181	2.664
175.500	144.494	80.009	19.989	100.482	20.182	2.568
176.000	144.749	80.012	19.993	100.477	20.182	2.612
176.500	145.002	80.019	19.992	100.475	20.183	2.535
177.000	145.272	80.001	19.985	100.476	20.182	2.586
177.500	145.518	80.011	19.988	100.468	20.182	2.573
178.000	145.817	80.019	19.989	100.466	20.182	2.596
178.500	146.033	80.015	19.987	100.468	20.183	2.506
179.000	146.321	80.021	19.993	100.463	20.183	2.502
179.500	146.583	80.024	19.996	100.460	20.182	2.613
180.000	146.825	80.026	19.994	100.470	20.183	2.493
180.500	147.096	80.017	19.993	100.477	20.183	2.504
181.000	147.313	80.002	19.987	100.481	20.183	2.564
181.500	147.623	80.004	19.986	100.479	20.184	2.483
182.000	147.851	79.982	19.978	100.475	20.182	2.639
182.500	148.124	80.019	19.991	100.460	20.183	2.565
183.000	148.370	80.008	19.989	100.457	20.183	2.490
183.500	148.637	80.015	19.986	100.452	20.183	2.534
184.000	148.905	80.025	19.997	100.455	20.184	2.440
184.500	149.146	80.011	19.991	100.468	20.183	2.514
185.000	149.433	80.035	20.000	100.480	20.183	2.502
185.500	149.671	79.982	19.976	100.487	20.183	2.508
186.000	149.936	80.017	19.992	100.478	20.184	2.482
186.500	150.204	80.024	19.994	100.480	20.182	2.595
187.000	150.424	80.044	20.004	100.475	20.184	2.413
187.500	150.698	80.012	19.991	100.480	20.183	2.524
188.000	150.927	80.022	19.994	100.465	20.183	2.520
188.500	151.216	80.028	19.998	100.478	20.184	2.444
189.000	151.439	80.022	19.998	100.478	20.184	2.460
189.500	151.710	79.988	19.979	100.485	20.186	2.303
190.000	151.947	80.010	19.988	100.466	20.185	2.358
190.500	152.207	80.000	19.985	100.468	20.184	2.422
191.000	152.459	80.008	19.989	100.456	20.185	2.394
191.500	152.698	80.006	19.989	100.451	20.185	2.349
192.000	152.966	80.007	19.986	100.439	20.184	2.427
192.500	153.202	80.024	19.995	100.446	20.184	2.447
193.000	153.463	80.014	19.989	100.459	20.185	2.343
193.500	153.712	80.011	19.991	100.469	20.184	2.464
194.000	153.967	80.001	19.988	100.473	20.185	2.337
194.500	154.226	79.995	19.982	100.473	20.185	2.388
195.000	154.456	80.005	19.988	100.470	20.184	2.429
195.500	154.736	79.998	19.982	100.458	20.185	2.404
196.000	154.949	80.026	19.998	100.450	20.184	2.456
196.500	155.209	80.015	19.990	100.459	20.185	2.361
197.000	155.462	80.017	19.987	100.463	20.185	2.356
197.500	155.713	80.019	19.992	100.469	20.184	2.428
198.000	155.966	79.996	19.984	100.474	20.183	2.517
198.500	156.188	79.999	19.984	100.480	20.185	2.370
199.000	156.447	79.985	19.979	100.466	20.186	2.285
199.500	156.677	80.019	19.993	100.457	20.185	2.371
200.000	156.954	80.008	19.988	100.461	20.187	2.208
200.500	157.186	79.997	19.984	100.460	20.186	2.307
201.000	157.430	80.032	19.997	100.461	20.185	2.375
201.500	157.699	79.991	19.981	100.470	20.185	2.333
202.000	157.924	80.017	19.990	100.468	20.187	2.241
202.500	158.206	80.001	19.984	100.466	20.185	2.365
203.000	158.438	80.004	19.985	100.463	20.185	2.332
203.500	158.700	80.015	19.991	100.460	20.185	2.334
204.000	158.944	80.016	19.994	100.454	20.185	2.370
204.500	159.189	80.028	19.996	100.465	20.185	2.380
205.000	159.447	80.018	19.983	100.468	20.184	2.417
205.500	159.658	80.014	19.989	100.465	20.185	2.394
206.000	159.953	80.003	19.990	100.469	20.186	2.320
206.500	160.166	80.010	19.992	100.470	20.185	2.378
207.000	160.415	80.016	19.991	100.470	20.185	2.401
207.500	160.673	80.006	19.989	100.465	20.185	2.351
208.000	160.925	80.009	19.987	100.471	20.185	2.375
208.500	161.167	80.014	19.993	100.469	20.185	2.353
209.000	161.384	80.018	19.989	100.472	20.185	2.368
209.500	161.685	80.013	19.990	100.469	20.185	2.371
210.000	161.890	80.009	19.986	100.466	20.185	2.355
210.500	162.151	80.016	19.992	100.463	20.185	2.383
211.000	162.383	80.002	19.989	100.466	20.186	2.306
211.500	162.622	80.012	19.992	100.461	20.186	2.291
212.000	162.905	80.010	19.986	100.465	20.185	2.399
212.500	163.127	80.009	19.988	100.468	20.188	2.160
213.000	163.396	80.011	19.989	100.472	20.187	2.225
213.500	163.631	80.006	19.986	100.470	20.186	2.315
214.000	163.884	80.011	19.989	100.469	20.185	2.331
214.500	164.115	80.013	19.990	100.469	20.185	2.346
215.000	164.358	80.013	19.987	100.469	20.185	2.394
215.500	164.621	80.007	19.988	100.467	20.186	2.306
216.000	164.852	80.010	19.989	100.468	20.186	2.317
216.500	165.133	80.004	19.987	100.470	20.185	2.396
217.000	165.348	80.002	19.988	100.469	20.187	2.246
217.500	165.623	80.010	19.992	100.468	20.186	2.260
218.000	165.848	80.011	19.990	100.476	20.185	2.362
218.500	166.077	79.996	19.986	100.477	20.185	2.350
219.000	166.334	80.001	19.983	100.477	20.185	2.358
219.500	166.566	80.014	19.990	100.473	20.185	2.358
220.000	166.845	80.012	19.994	100.473	20.184	2.472
220.500	167.074	80.017	19.994	100.472	20.184	2.433
221.000	167.335	80.009	19.988	100.474	20.185	2.345
221.500	167.593	80.010	19.992	100.472	20.186	2.268
222.000	167.834	80.008	19.986	100.475	20.183	2.542
222.500	168.076	80.018	19.988	100.473	20.185	2.347
223.000	168.298	80.013	19.990	100.465	20.183	2.497
223.500	168.578	80.020	19.994	100.463	20.184	2.450
224.000	168.813	80.013	19.989	100.467	20.184	2.481
224.500	169.071	80.012	19.990	100.464	20.184	2.461
225.000	169.295	80.012	19.988	100.466	20.183	2.519
225.500	169.550	80.014	19.991	100.468	20.184	2.435
226.000	169.819	80.008	19.987	100.467	20.184	2.439
226.500	170.041	80.005	19.988	100.460	20.183	2.495
227.000	170.328	80.011	19.993	100.460	20.184	2.418
227.501	170.539	80.008	19.989	100.465	20.184	2.453
228.000	170.820	80.005	19.990	100.465	20.183	2.539
228.500	171.065	80.012	19.990	100.465	20.183	2.532
229.000	171.284	80.003	19.989	100.468	20.183	2.534
229.500	171.541	80.010	19.984	100.470	20.184	2.472
230.000	171.791	80.010	19.989	100.460	20.184	2.453
230.500	172.048	80.001	19.991	100.461	20.183	2.533
231.000	172.279	79.997	19.984	100.463	20.183	2.524
231.500	172.543	80.016	19.994	100.459	20.182	2.572
232.000	172.788	80.001	19.985	100.462	20.183	2.505
232.500	173.030	80.003	19.991	100.463	20.182	2.584
233.000	173.280	80.012	19.991	100.464	20.182	2.606
233.500	173.525	80.006	19.989	100.462	20.183	2.521
234.000	173.805	80.011	19.991	100.466	20.184	2.454
234.500	174.042	80.005	19.987	100.464	20.183	2.520
235.000	174.298	80.003	19.991	100.466	20.183	2.563
235.500	174.530	80.000	19.984	100.467	20.183	2.565
236.000	174.779	80.008	19.991	100.464	20.183	2.525
236.501	175.031	80.010	19.984	100.465	20.183	2.537
237.000	175.268	80.010	19.989	100.458	20.181	2.676
237.500	175.561	80.009	19.990	100.459	20.182	2.578
238.000	175.803	80.009	19.990	100.458	20.181	2.658
238.500	176.057	80.005	19.988	100.462	20.183	2.564
239.000	176.303	79.996	19.981	100.460	20.183	2.564
239.500	176.544	80.020	19.997	100.458	20.183	2.496
240.000	176.812	80.011	19.989	100.465	20.184	2.482
240.500	177.048	79.988	19.981	100.465	20.182	2.574
241.000	177.339	79.999	19.984	100.457	20.182	2.612
241.500	177.554	80.020	19.995	100.453	20.182	2.615
242.000	177.816	79.999	19.985	100.465	20.182	2.602
242.500	178.076	80.006	19.989	100.454	20.183	2.552
