Sample ID:	C:\Users\MCC\Documents\MCC Data\ULINE_CB\ULINE_CB_MCC_N2_30K_231110_R2.txt
Sample Weight (mg):	4.01
Heating Rate (C/s):	0.5
Combustor Temp (C):	900
N2 Flow Rate (cc/min):	80
O2 Flow Rate (cc/min):	20
Calibration File:	C:\Users\MCC\Desktop\UMD MCC\MCC\Calibration Files\Coefficients\Coeff_231026_30K.txt
T Correction Coefficients:	0	1.0291	0
Time Shift (s):	8.5
*
Time (s)	Temperature (C)	N2 Flow (cc/min)	O2 Flow (cc/min)	End Flow (cc/min)	Oxygen (%)	HRR (W/g)
726.500	422.547	80.005	19.988	100.310	20.197	5.370
727.000	422.808	80.006	19.987	100.306	20.197	5.353
727.500	423.038	80.005	19.989	100.302	20.195	5.492
728.000	423.290	80.014	19.995	100.301	20.197	5.370
728.500	423.543	80.006	19.990	100.303	20.196	5.413
729.000	423.762	80.011	19.992	100.299	20.197	5.357
729.500	424.045	80.011	19.991	100.302	20.196	5.417
730.000	424.274	80.007	19.989	100.304	20.195	5.503
730.500	424.513	80.014	19.992	100.304	20.197	5.336
731.000	424.776	80.012	19.992	100.303	20.197	5.339
731.500	425.006	80.007	19.989	100.306	20.197	5.341
732.000	425.261	80.013	19.992	100.306	20.198	5.280
732.500	425.491	80.015	19.992	100.306	20.198	5.221
733.000	425.754	80.008	19.986	100.309	20.197	5.306
733.500	426.001	80.012	19.991	100.305	20.198	5.269
734.000	426.256	80.005	19.988	100.304	20.198	5.287
734.500	426.496	80.013	19.992	100.303	20.198	5.276
735.000	426.745	80.005	19.991	100.304	20.197	5.334
735.500	427.011	80.010	19.989	100.304	20.199	5.197
736.000	427.204	80.014	19.990	100.308	20.199	5.200
736.500	427.489	80.011	19.991	100.309	20.199	5.143
737.000	427.706	80.010	19.990	100.312	20.199	5.176
737.500	427.992	80.013	19.992	100.309	20.201	5.035
738.000	428.233	80.014	19.993	100.309	20.201	5.061
738.500	428.481	80.010	19.990	100.310	20.200	5.120
739.000	428.730	80.008	19.989	100.309	20.199	5.155
739.500	428.945	80.016	19.994	100.307	20.199	5.167
740.000	429.212	80.011	19.991	100.310	20.201	5.007
740.500	429.438	80.012	19.991	100.310	20.203	4.893
741.000	429.707	80.009	19.991	100.309	20.203	4.902
741.500	429.945	80.009	19.990	100.306	20.202	4.929
742.000	430.194	80.012	19.991	100.305	20.203	4.887
742.500	430.466	80.009	19.990	100.302	20.204	4.827
743.000	430.673	80.010	19.991	100.300	20.203	4.839
743.500	430.958	80.008	19.990	100.297	20.204	4.765
744.000	431.168	80.010	19.991	100.300	20.205	4.716
744.500	431.427	80.010	19.991	100.301	20.204	4.755
745.000	431.679	80.010	19.990	100.301	20.206	4.659
745.500	431.918	80.004	19.990	100.302	20.207	4.591
746.000	432.168	80.011	19.990	100.304	20.206	4.615
746.500	432.397	80.018	19.995	100.304	20.208	4.488
747.000	432.686	80.009	19.991	100.307	20.207	4.549
747.500	432.894	80.012	19.992	100.308	20.207	4.567
748.000	433.164	80.015	19.994	100.309	20.205	4.680
748.500	433.394	80.008	19.988	100.311	20.208	4.501
749.000	433.641	80.003	19.988	100.309	20.207	4.577
749.500	433.904	80.013	19.992	100.303	20.207	4.532
750.000	434.134	80.005	19.988	100.304	20.208	4.469
750.500	434.397	80.016	19.994	100.301	20.209	4.425
751.000	434.632	80.011	19.991	100.302	20.208	4.460
751.500	434.887	79.999	19.986	100.305	20.208	4.443
752.000	435.130	80.006	19.989	100.303	20.208	4.451
752.500	435.380	80.008	19.990	100.301	20.209	4.380
753.000	435.629	80.014	19.993	100.303	20.210	4.327
753.500	435.867	80.005	19.990	100.301	20.209	4.408
754.000	436.123	80.012	19.991	100.301	20.210	4.346
754.500	436.343	80.012	19.992	100.305	20.209	4.418
755.000	436.596	80.005	19.989	100.304	20.209	4.435
755.500	436.851	80.021	19.995	100.302	20.210	4.323
756.000	437.095	80.012	19.992	100.302	20.210	4.301
756.500	437.361	80.005	19.987	100.304	20.211	4.282
757.000	437.574	80.007	19.990	100.301	20.212	4.200
757.500	437.856	80.012	19.991	100.303	20.212	4.171
758.000	438.080	80.011	19.992	100.305	20.211	4.240
758.500	438.342	80.011	19.989	100.305	20.213	4.078
759.000	438.571	80.002	19.988	100.301	20.213	4.126
759.500	438.840	80.006	19.991	100.302	20.213	4.082
760.000	439.088	80.009	19.991	100.300	20.214	4.015
760.500	439.315	80.009	19.990	100.299	20.214	3.984
761.000	439.571	80.014	19.993	100.296	20.215	3.965
761.500	439.807	80.006	19.989	100.302	20.217	3.814
762.000	440.065	80.006	19.989	100.304	20.216	3.864
762.500	440.312	80.013	19.992	100.304	20.217	3.793
763.000	440.546	80.009	19.990	100.305	20.216	3.870
763.500	440.803	80.012	19.993	100.304	20.218	3.723
764.000	441.046	80.006	19.988	100.301	20.217	3.768
764.500	441.310	80.008	19.991	100.300	20.218	3.723
765.000	441.526	80.007	19.990	100.300	20.217	3.740
765.500	441.786	80.012	19.992	100.299	20.219	3.652
766.000	442.034	80.009	19.991	100.301	20.219	3.626
766.500	442.277	80.009	19.992	100.301	20.219	3.587
767.001	442.533	80.010	19.990	100.304	20.220	3.576
767.500	442.743	80.010	19.991	100.305	20.220	3.553
768.000	443.036	80.010	19.990	100.307	20.220	3.550
768.500	443.245	80.009	19.991	100.306	20.221	3.437
769.000	443.511	80.006	19.989	100.305	20.221	3.481
769.500	443.748	80.009	19.990	100.303	20.222	3.364
770.000	443.995	80.012	19.992	100.303	20.222	3.413
770.500	444.259	80.010	19.990	100.304	20.222	3.415
771.000	444.479	80.009	19.988	100.303	20.222	3.423
771.500	444.767	80.009	19.989	100.301	20.222	3.381
772.000	444.980	80.006	19.990	100.302	20.222	3.350
772.500	445.247	80.006	19.989	100.302	20.222	3.377
773.000	445.469	80.009	19.991	100.299	20.222	3.375
773.500	445.721	80.001	19.987	100.298	20.223	3.297
774.000	445.985	80.014	19.992	100.297	20.223	3.285
774.500	446.206	80.008	19.989	100.297	20.226	3.111
775.000	446.497	80.007	19.988	100.296	20.225	3.140
775.500	446.687	80.005	19.987	100.295	20.224	3.201
776.000	446.981	80.010	19.990	100.293	20.224	3.249
776.500	447.192	80.018	19.993	100.293	20.226	3.094
777.000	447.444	80.007	19.989	100.295	20.226	3.107
777.500	447.699	80.012	19.990	100.296	20.227	2.987
778.000	447.923	80.009	19.989	100.298	20.226	3.091
778.500	448.195	80.012	19.991	100.301	20.228	2.930
779.000	448.427	80.008	19.990	100.306	20.228	2.918
779.500	448.690	80.005	19.989	100.303	20.228	2.907
780.000	448.943	80.013	19.991	100.304	20.229	2.862
780.500	449.173	80.009	19.990	100.305	20.228	2.916
781.000	449.431	80.012	19.990	100.304	20.228	2.954
781.500	449.649	80.012	19.992	100.302	20.228	2.944
782.000	449.918	80.012	19.992	100.304	20.228	2.942
782.500	450.142	80.011	19.992	100.305	20.229	2.804
783.000	450.402	80.011	19.988	100.305	20.231	2.710
783.500	450.642	80.008	19.989	100.304	20.230	2.767
784.000	450.893	80.013	19.991	100.303	20.229	2.855
784.500	451.151	80.009	19.991	100.302	20.229	2.842
785.000	451.373	80.009	19.990	100.301	20.230	2.784
785.500	451.645	80.010	19.990	100.300	20.230	2.767
786.000	451.850	80.007	19.989	100.299	20.229	2.834
786.500	452.126	80.015	19.993	100.294	20.230	2.737
787.000	452.372	80.010	19.991	100.295	20.231	2.674
787.500	452.617	80.007	19.989	100.294	20.231	2.646
788.000	452.870	80.009	19.990	100.293	20.231	2.715
788.500	453.090	80.012	19.990	100.294	20.232	2.643
789.000	453.357	80.009	19.988	100.299	20.233	2.537
789.500	453.598	80.014	19.991	100.294	20.233	2.518
790.000	453.850	80.007	19.992	100.293	20.232	2.642
790.500	454.095	80.008	19.987	100.297	20.232	2.630
791.000	454.345	80.011	19.992	100.294	20.234	2.443
791.500	454.590	80.005	19.993	100.297	20.233	2.505
792.000	454.819	80.009	19.990	100.302	20.233	2.530
792.500	455.088	80.007	19.990	100.302	20.233	2.506
793.000	455.318	80.008	19.990	100.301	20.233	2.523
793.500	455.576	80.009	19.989	100.305	20.234	2.415
794.000	455.811	80.005	19.989	100.303	20.234	2.424
794.500	456.064	80.011	19.990	100.300	20.233	2.494
795.000	456.305	80.007	19.990	100.300	20.232	2.635
795.500	456.529	80.010	19.990	100.299	20.233	2.531
796.000	456.817	80.011	19.993	100.298	20.233	2.508
796.500	457.035	80.007	19.989	100.299	20.232	2.590
797.000	457.291	80.008	19.991	100.298	20.233	2.504
797.500	457.521	80.009	19.990	100.300	20.234	2.452
798.000	457.768	80.012	19.992	100.299	20.233	2.504
798.500	458.034	80.014	19.993	100.299	20.234	2.460
799.000	458.270	80.009	19.990	100.301	20.233	2.521
799.501	458.532	80.010	19.990	100.304	20.235	2.405
800.000	458.767	80.007	19.989	100.303	20.234	2.460
800.500	459.011	80.016	19.994	100.303	20.235	2.376
801.000	459.250	80.014	19.992	100.306	20.234	2.410
801.500	459.486	80.010	19.991	100.305	20.236	2.304
802.000	459.745	80.014	19.994	100.306	20.236	2.263
802.500	459.980	80.011	19.988	100.309	20.235	2.372
803.000	460.254	80.010	19.988	100.308	20.236	2.325
803.500	460.469	80.014	19.992	100.302	20.237	2.203
804.000	460.725	80.002	19.989	100.304	20.237	2.188
804.500	460.986	80.008	19.989	100.300	20.236	2.287
805.000	461.228	80.012	19.991	100.293	20.238	2.171
805.500	461.479	80.008	19.989	100.295	20.237	2.191
806.000	461.705	80.006	19.988	100.295	20.238	2.159
806.500	461.971	80.005	19.989	100.290	20.238	2.158
807.000	462.201	80.010	19.992	100.287	20.238	2.151
807.500	462.469	80.009	19.990	100.286	20.237	2.221
808.000	462.714	80.013	19.990	100.280	20.237	2.201
808.500	462.941	80.012	19.992	100.279	20.237	2.239
809.000	463.187	80.014	19.992	100.278	20.237	2.190
809.500	463.403	80.009	19.991	100.280	20.238	2.112
810.000	463.701	80.006	19.989	100.282	20.237	2.251
810.500	463.933	80.008	19.990	100.284	20.238	2.173
811.000	464.171	80.010	19.988	100.285	20.237	2.183
811.500	464.426	80.011	19.992	100.284	20.239	2.068
812.000	464.660	80.010	19.988	100.285	20.237	2.212
812.500	464.930	80.009	19.990	100.281	20.237	2.227
813.000	465.140	80.005	19.991	100.283	20.238	2.101
813.500	465.422	80.013	19.990	100.284	20.239	2.089
814.000	465.644	80.010	19.991	100.286	20.239	2.044
814.500	465.905	80.011	19.990	100.283	20.239	2.089
815.001	466.142	80.010	19.990	100.287	20.240	2.017
815.500	466.378	80.005	19.988	100.290	20.240	2.019
816.000	466.648	80.015	19.992	100.290	20.239	2.048
816.500	466.859	80.012	19.991	100.294	20.241	1.901
817.000	467.133	80.006	19.987	100.302	20.242	1.834
817.500	467.374	80.005	19.988	100.300	20.241	1.899
818.000	467.616	80.008	19.991	100.296	20.242	1.803
818.500	467.867	80.016	19.992	100.299	20.242	1.849
819.000	468.112	80.009	19.989	100.296	20.242	1.827
819.500	468.347	80.009	19.990	100.294	20.242	1.828
820.000	468.581	80.007	19.992	100.297	20.242	1.862
820.500	468.853	80.006	19.990	100.301	20.242	1.811
821.000	469.082	80.002	19.985	100.302	20.243	1.775
821.500	469.347	80.010	19.988	100.297	20.243	1.728
822.000	469.590	80.010	19.990	100.295	20.243	1.753
822.500	469.830	80.014	19.988	100.296	20.243	1.737
823.000	470.085	80.010	19.988	100.294	20.244	1.700
823.500	470.307	80.011	19.988	100.290	20.242	1.786
824.000	470.573	80.008	19.987	100.294	20.243	1.769
824.500	470.817	80.013	19.990	100.291	20.245	1.593
825.000	471.062	80.019	19.988	100.287	20.244	1.652
825.500	471.302	80.012	19.990	100.280	20.245	1.628
826.000	471.554	80.006	19.991	100.276	20.246	1.548
826.500	471.799	80.014	19.988	100.273	20.244	1.690
827.000	472.032	80.018	19.993	100.270	20.245	1.623
827.500	472.303	80.016	19.988	100.269	20.245	1.561
828.001	472.543	80.005	19.986	100.268	20.245	1.559
828.500	472.799	80.012	19.988	100.263	20.244	1.656
829.000	473.029	80.012	19.990	100.260	20.246	1.542
829.500	473.259	80.019	19.993	100.261	20.245	1.570
830.000	473.519	80.011	19.991	100.263	20.247	1.443
830.501	473.755	80.006	19.986	100.266	20.245	1.585
831.000	474.025	80.010	19.987	100.270	20.246	1.504
831.500	474.247	80.009	19.989	100.268	20.247	1.401
832.000	474.503	80.012	19.990	100.267	20.247	1.397
832.500	474.749	80.010	19.989	100.264	20.247	1.463
833.000	475.005	80.010	19.990	100.262	20.246	1.509
833.500	475.242	80.003	19.985	100.265	20.246	1.529
834.000	475.465	80.013	19.991	100.265	20.245	1.557
834.500	475.757	80.013	19.990	100.272	20.248	1.375
835.000	475.974	80.011	19.990	100.280	20.247	1.422
835.500	476.234	80.019	19.992	100.286	20.248	1.341
836.000	476.481	80.005	19.989	100.288	20.247	1.424
836.500	476.699	80.011	19.990	100.292	20.249	1.303
837.000	476.971	80.012	19.988	100.288	20.247	1.438
837.500	477.189	80.005	19.986	100.282	20.247	1.418
838.000	477.470	80.010	19.989	100.277	20.248	1.375
838.500	477.690	80.011	19.991	100.276	20.247	1.454
839.000	477.951	80.005	19.988	100.279	20.249	1.283
839.500	478.199	80.006	19.987	100.276	20.249	1.315
840.000	478.431	80.015	19.991	100.273	20.248	1.348
840.500	478.696	80.001	19.988	100.272	20.249	1.251
841.000	478.941	80.012	19.990	100.267	20.249	1.263
841.500	479.190	80.012	19.990	100.263	20.248	1.394
842.000	479.414	80.008	19.980	100.263	20.248	1.375
842.500	479.668	80.016	19.991	100.256	20.249	1.277
843.000	479.928	80.009	19.992	100.257	20.248	1.373
843.500	480.161	79.997	19.988	100.262	20.247	1.417
844.000	480.415	80.009	19.991	100.261	20.248	1.379
844.500	480.637	80.002	19.987	100.264	20.249	1.297
845.000	480.918	80.017	19.995	100.273	20.249	1.253
845.500	481.143	80.005	19.989	100.277	20.249	1.270
846.000	481.393	80.017	19.991	100.273	20.250	1.190
846.500	481.648	80.009	19.990	100.280	20.248	1.329
847.000	481.893	80.009	19.985	100.282	20.250	1.188
847.500	482.137	80.009	19.989	100.282	20.250	1.222
848.000	482.361	80.006	19.987	100.275	20.250	1.187
848.500	482.648	80.005	19.988	100.275	20.251	1.126
849.000	482.868	80.011	19.987	100.266	20.250	1.210
849.500	483.122	80.015	19.991	100.260	20.250	1.226
850.000	483.359	80.013	19.994	100.259	20.251	1.131
850.500	483.612	80.008	19.990	100.266	20.253	0.992
851.000	483.873	80.011	19.989	100.266	20.252	1.070
851.500	484.088	80.005	19.989	100.269	20.251	1.093
852.000	484.362	80.013	19.991	100.274	20.251	1.094
852.500	484.593	80.010	19.992	100.275	20.253	0.974
853.000	484.847	80.004	19.986	100.271	20.253	0.952
853.500	485.096	80.010	19.991	100.267	20.253	0.946
854.000	485.339	80.008	19.989	100.268	20.253	0.947
854.500	485.604	80.010	19.989	100.265	20.253	0.955
855.000	485.834	80.014	19.992	100.269	20.254	0.887
855.500	486.105	80.011	19.990	100.271	20.255	0.809
856.000	486.320	80.010	19.991	100.278	20.253	0.973
856.500	486.557	80.011	19.991	100.279	20.254	0.921
857.000	486.807	80.011	19.991	100.283	20.254	0.905
857.500	487.069	80.011	19.991	100.285	20.253	0.988
858.000	487.342	80.009	19.992	100.286	20.254	0.917
858.500	487.554	80.008	19.989	100.287	20.255	0.792
859.000	487.822	80.008	19.989	100.283	20.253	0.955
859.500	488.071	80.003	19.989	100.282	20.253	0.929
860.000	488.303	80.003	19.988	100.279	20.255	0.793
860.500	488.544	80.007	19.988	100.274	20.254	0.923
861.000	488.785	80.014	19.989	100.269	20.254	0.849
861.500	489.039	80.007	19.990	100.274	20.255	0.817
862.000	489.266	80.005	19.988	100.275	20.255	0.813
862.500	489.539	80.005	19.988	100.274	20.255	0.815
863.000	489.769	80.008	19.990	100.273	20.254	0.898
863.500	490.045	80.011	19.990	100.276	20.255	0.780
864.000	490.271	80.006	19.990	100.272	20.255	0.798
864.500	490.523	80.008	19.989	100.277	20.255	0.772
865.000	490.779	80.009	19.990	100.277	20.256	0.737
865.500	491.008	80.008	19.991	100.280	20.255	0.774
866.000	491.282	80.010	19.990	100.281	20.255	0.779
866.500	491.522	80.011	19.992	100.280	20.256	0.708
867.000	491.758	80.013	19.992	100.276	20.258	0.574
867.500	492.002	80.003	19.987	100.277	20.257	0.671
868.000	492.250	80.010	19.991	100.275	20.257	0.664
868.500	492.511	80.013	19.991	100.273	20.257	0.654
869.000	492.723	80.008	19.993	100.274	20.257	0.692
869.500	493.016	80.014	19.993	100.274	20.257	0.649
870.000	493.236	80.010	19.991	100.277	20.257	0.654
870.500	493.497	80.013	19.991	100.282	20.258	0.614
871.000	493.739	80.008	19.989	100.284	20.256	0.699
871.500	493.959	80.010	19.990	100.286	20.258	0.563
872.000	494.240	80.011	19.990	100.284	20.258	0.573
872.500	494.453	80.009	19.991	100.284	20.257	0.618
873.000	494.743	80.009	19.990	100.285	20.259	0.534
873.500	494.981	80.004	19.989	100.285	20.258	0.593
874.000	495.221	80.009	19.989	100.280	20.258	0.599
874.500	495.467	80.015	19.992	100.278	20.258	0.603
875.000	495.707	80.010	19.993	100.274	20.258	0.586
875.500	495.961	80.006	19.989	100.272	20.257	0.626
876.000	496.191	80.012	19.989	100.271	20.258	0.578
876.500	496.474	80.011	19.989	100.271	20.256	0.694
877.000	496.703	80.007	19.993	100.270	20.256	0.703
877.500	496.959	80.010	19.988	100.270	20.258	0.602
878.000	497.206	80.017	19.993	100.264	20.257	0.631
878.500	497.459	80.008	19.988	100.264	20.257	0.618
879.000	497.698	80.006	19.991	100.265	20.257	0.616
879.500	497.929	80.012	19.989	100.268	20.258	0.556
880.000	498.190	80.007	19.992	100.267	20.259	0.468
880.500	498.414	80.007	19.989	100.271	20.259	0.501
881.000	498.700	80.007	19.987	100.271	20.260	0.431
881.500	498.939	79.999	19.989	100.270	20.258	0.603
882.000	499.171	80.009	19.989	100.269	20.258	0.568
882.500	499.427	80.003	19.990	100.268	20.259	0.473
883.000	499.674	80.008	19.992	100.272	20.260	0.425
883.500	499.945	80.013	19.991	100.275	20.260	0.393
884.000	500.162	80.011	19.991	100.277	20.260	0.425
884.500	500.415	80.008	19.986	100.280	20.260	0.398
885.000	500.672	80.013	19.991	100.283	20.259	0.525
885.500	500.924	80.010	19.993	100.284	20.260	0.387
886.000	501.184	80.011	19.990	100.288	20.260	0.457
886.500	501.410	80.015	19.991	100.285	20.261	0.361
887.000	501.669	80.002	19.988	100.283	20.261	0.363
887.500	501.905	80.009	19.992	100.282	20.263	0.188
888.000	502.168	80.011	19.990	100.281	20.263	0.208
888.500	502.406	80.010	19.990	100.277	20.262	0.267
889.000	502.659	80.012	19.991	100.279	20.263	0.211
889.500	502.916	80.011	19.990	100.283	20.264	0.134
890.000	503.148	80.008	19.988	100.280	20.263	0.218
890.500	503.432	80.009	19.990	100.277	20.264	0.134
891.000	503.664	80.003	19.989	100.274	20.263	0.168
891.500	503.902	80.006	19.987	100.275	20.262	0.230
892.000	504.142	80.010	19.991	100.270	20.262	0.288
892.500	504.384	80.013	19.990	100.271	20.263	0.194
893.000	504.646	80.012	19.990	100.271	20.263	0.211
893.500	504.871	80.008	19.991	100.273	20.263	0.187
894.000	505.165	80.011	19.991	100.273	20.262	0.266
894.500	505.369	80.012	19.990	100.274	20.262	0.239
895.000	505.644	80.008	19.991	100.273	20.262	0.245
895.500	505.868	80.011	19.991	100.274	20.263	0.177
896.000	506.126	80.009	19.988	100.276	20.263	0.175
896.500	506.394	80.000	19.983	100.274	20.263	0.188
897.000	506.606	80.013	19.993	100.271	20.263	0.189
897.500	506.892	80.006	19.987	100.271	20.264	0.100
898.000	507.103	80.004	19.986	100.267	20.263	0.155
898.500	507.380	80.008	19.992	100.260	20.264	0.142
899.000	507.620	80.009	19.985	100.262	20.264	0.105
899.500	507.870	80.005	19.990	100.260	20.263	0.155
900.000	508.109	80.009	19.990	100.261	20.264	0.104
900.500	508.335	80.010	19.989	100.262	20.263	0.154
901.000	508.629	80.011	19.992	100.265	20.264	0.109
901.500	508.841	80.009	19.983	100.266	20.265	0.034
902.000	509.110	80.006	19.989	100.265	20.262	0.230
902.500	509.350	80.008	19.988	100.265	20.262	0.233
903.000	509.592	80.011	19.989	100.265	20.263	0.158
903.500	509.846	80.013	19.988	100.264	20.264	0.137
904.000	510.073	80.011	19.984	100.261	20.265	0.059
904.500	510.348	80.005	19.987	100.262	20.265	-0.009
905.000	510.582	80.009	19.987	100.260	20.264	0.119
905.500	510.830	80.008	19.989	100.260	20.265	-0.004
906.001	511.077	80.007	19.989	100.261	20.265	-0.004
906.501	511.320	80.009	19.989	100.260	20.265	0.032
907.001	511.586	80.011	19.989	100.263	20.265	-0.008
907.500	511.827	80.005	19.988	100.265	20.265	0.053
908.000	512.080	80.015	19.991	100.264	20.263	0.155
908.500	512.301	80.018	19.993	100.267	20.265	0.012
909.000	512.579	80.008	19.989	100.276	20.265	0.028
909.500	512.822	80.009	19.990	100.277	20.264	0.146
910.000	513.069	80.004	19.990	100.278	20.265	0.047
910.500	513.319	80.008	19.988	100.280	20.265	-0.009
911.000	513.539	80.004	19.988	100.276	20.264	0.080
911.500	513.802	80.010	19.988	100.268	20.265	0.055
912.000	514.045	80.010	19.988	100.266	20.264	0.083
912.500	514.295	80.013	19.992	100.264	20.265	0.045
913.000	514.522	80.008	19.992	100.265	20.266	-0.086
913.500	514.755	80.014	19.991	100.269	20.266	-0.058
914.000	515.009	80.009	19.988	100.270	20.265	0.059
914.500	515.227	80.003	19.990	100.270	20.265	0.026
915.000	515.512	80.001	19.990	100.271	20.265	0.050
915.501	515.752	80.008	19.991	100.269	20.264	0.125
916.000	515.993	80.000	19.986	100.268	20.265	0.020
916.500	516.229	80.015	19.988	100.266	20.266	-0.068
917.000	516.485	80.012	19.985	100.268	20.265	0.064
917.500	516.732	80.013	19.990	100.267	20.266	-0.055
918.000	516.962	80.011	19.989	100.268	20.266	-0.026
918.500	517.249	80.007	19.988	100.267	20.266	-0.014
919.000	517.475	80.016	19.993	100.268	20.266	-0.061
919.500	517.727	80.009	19.993	100.272	20.265	-0.003
920.000	517.973	80.003	19.989	100.277	20.267	-0.116
920.500	518.220	80.011	19.988	100.277	20.267	-0.136
921.000	518.477	80.011	19.988	100.277	20.267	-0.151
921.500	518.714	80.016	19.984	100.280	20.267	-0.089
922.000	518.981	80.001	19.988	100.273	20.266	-0.060
922.500	519.208	80.013	19.991	100.269	20.266	-0.013
923.000	519.452	80.008	19.988	100.271	20.266	-0.017
923.500	519.715	80.020	19.986	100.271	20.266	-0.069
924.000	519.951	80.008	19.992	100.266	20.267	-0.125
924.500	520.204	80.009	19.988	100.271	20.269	-0.300
925.000	520.433	80.008	19.990	100.269	20.266	-0.083
925.500	520.707	80.007	19.993	100.269	20.268	-0.210
926.000	520.942	80.004	19.988	100.277	20.268	-0.224
926.500	521.203	80.008	19.989	100.283	20.267	-0.154
927.000	521.464	80.015	19.990	100.280	20.269	-0.299
927.500	521.700	80.006	19.992	100.282	20.268	-0.171
928.000	521.938	80.001	19.982	100.282	20.268	-0.215
928.500	522.175	80.010	19.990	100.269	20.267	-0.099
929.000	522.455	80.004	19.991	100.268	20.268	-0.243
929.500	522.687	80.004	19.988	100.270	20.268	-0.237
930.000	522.947	80.006	19.991	100.269	20.267	-0.150
930.500	523.175	80.019	19.992	100.268	20.268	-0.216
931.000	523.438	80.011	19.985	100.277	20.270	-0.394
931.500	523.680	80.005	19.990	100.272	20.269	-0.267
932.000	523.907	80.002	19.987	100.270	20.268	-0.195
932.500	524.192	80.009	19.988	100.268	20.269	-0.316
933.000	524.412	80.014	19.985	100.266	20.268	-0.183
933.500	524.654	80.008	19.990	100.254	20.268	-0.228
934.000	524.918	80.016	19.992	100.251	20.269	-0.283
934.500	525.169	80.004	19.988	100.250	20.267	-0.145
935.000	525.405	80.011	19.989	100.251	20.268	-0.182
935.500	525.645	79.999	19.987	100.255	20.267	-0.114
936.000	525.919	80.013	19.990	100.261	20.269	-0.273
936.500	526.163	80.007	19.986	100.269	20.269	-0.304
937.000	526.411	80.010	19.987	100.270	20.267	-0.157
937.500	526.663	80.002	19.989	100.270	20.267	-0.147
938.000	526.895	80.012	19.991	100.266	20.268	-0.192
938.500	527.159	80.015	19.991	100.270	20.268	-0.184
939.000	527.384	80.011	19.993	100.269	20.269	-0.317
939.500	527.660	80.010	19.989	100.271	20.269	-0.280
940.000	527.887	80.016	19.994	100.270	20.269	-0.279
940.500	528.167	80.006	19.989	100.272	20.268	-0.238
941.000	528.397	80.013	19.996	100.270	20.270	-0.334
941.500	528.629	80.011	19.990	100.272	20.270	-0.347
942.000	528.890	80.013	19.987	100.268	20.270	-0.373
942.500	529.122	80.011	19.990	100.268	20.268	-0.235
943.000	529.411	80.007	19.988	100.267	20.268	-0.228
943.500	529.626	80.004	19.988	100.265	20.270	-0.372
944.000	529.885	80.020	19.993	100.260	20.269	-0.316
944.500	530.123	80.014	19.986	100.262	20.271	-0.438
945.000	530.352	80.008	19.990	100.262	20.270	-0.324
945.500	530.638	80.009	19.991	100.261	20.270	-0.362
946.000	530.862	80.015	19.992	100.264	20.269	-0.295
946.500	531.122	80.010	19.989	100.265	20.272	-0.479
947.000	531.361	80.010	19.989	100.263	20.270	-0.394
947.500	531.614	80.010	19.992	100.264	20.271	-0.407
948.000	531.851	80.008	19.992	100.265	20.270	-0.365
948.500	532.116	80.013	19.993	100.263	20.271	-0.444
949.000	532.359	80.013	19.990	100.265	20.271	-0.442
949.500	532.593	80.011	19.988	100.266	20.271	-0.442
950.000	532.864	80.015	19.992	100.266	20.270	-0.394
950.500	533.100	80.004	19.990	100.267	20.271	-0.406
951.000	533.347	80.007	19.990	100.268	20.272	-0.524
951.500	533.600	80.006	19.987	100.267	20.272	-0.499
952.000	533.814	80.008	19.985	100.263	20.272	-0.536
952.500	534.106	80.010	19.987	100.261	20.273	-0.567
953.000	534.338	80.010	19.990	100.255	20.273	-0.578
953.500	534.603	80.010	19.989	100.252	20.273	-0.601
954.000	534.836	80.007	19.990	100.251	20.272	-0.529
954.500	535.093	80.018	19.991	100.253	20.274	-0.661
955.000	535.345	80.009	19.987	100.256	20.273	-0.617
955.500	535.578	80.018	19.993	100.257	20.273	-0.630
956.000	535.844	80.019	19.994	100.259	20.273	-0.629
956.500	536.058	80.009	19.988	100.265	20.276	-0.843
957.000	536.341	80.013	19.988	100.265	20.275	-0.714
957.500	536.560	80.018	19.996	100.264	20.273	-0.583
958.000	536.828	80.007	19.988	100.271	20.275	-0.722
958.500	537.062	80.013	19.991	100.266	20.274	-0.669
959.000	537.295	80.014	19.989	100.263	20.275	-0.766
959.500	537.564	80.011	19.993	100.261	20.276	-0.837
960.000	537.798	80.008	19.993	100.266	20.273	-0.611
960.500	538.077	80.009	19.993	100.262	20.273	-0.631
961.000	538.293	80.009	19.991	100.267	20.274	-0.649
961.500	538.557	80.008	19.991	100.266	20.275	-0.761
962.000	538.806	80.015	19.990	100.269	20.274	-0.660
962.500	539.033	80.004	19.985	100.266	20.275	-0.728
963.000	539.298	80.012	19.993	100.262	20.272	-0.543
963.500	539.514	80.009	19.992	100.262	20.273	-0.556
964.000	539.795	80.021	19.989	100.261	20.273	-0.598
964.500	540.013	80.018	19.991	100.257	20.272	-0.539
965.000	540.288	80.010	19.995	100.257	20.272	-0.549
965.500	540.521	80.008	19.988	100.262	20.272	-0.548
966.000	540.770	80.012	19.993	100.257	20.271	-0.435
966.500	541.030	80.007	19.989	100.254	20.270	-0.380
967.000	541.260	80.013	19.991	100.255	20.272	-0.483
967.500	541.529	80.010	19.988	100.249	20.272	-0.510
968.000	541.755	80.011	19.994	100.240	20.271	-0.432
968.500	541.998	80.010	19.992	100.244	20.270	-0.397
