##Temp./°C,Time/min,DSC/(mW/mg),Mass/%,Gas Flow(purge1)/(ml/min),Gas Flow(protective)/(ml/min),Sensit./(uV/mW)
288.98001,90.91,0.40310999999999997,98.80103000000001,50.0,20.0,0.9753700000000001
289.29199,91.01,0.40506,98.7669,50.0,20.0,0.97521
289.61401,91.11,0.40567,98.7669,50.0,20.0,0.97504
289.92599,91.21,0.40843,98.74431,50.0,20.0,0.97488
290.254,91.31,0.41026,98.74431,50.0,20.0,0.9747100000000001
290.58499,91.41,0.41101000000000004,98.76706999999999,50.0,20.0,0.97454
290.90201,91.51,0.41081000000000006,98.75569,50.0,20.0,0.9743799999999999
291.22198,91.61,0.41331,98.75569,50.0,20.0,0.97421
291.53201,91.71,0.41405,98.73293000000001,50.0,20.0,0.97405
291.849,91.81,0.41303999999999996,98.72724000000001,50.0,20.0,0.9738899999999999
292.16901,91.91,0.41216,98.72724000000001,50.0,20.0,0.97372
292.492,92.01,0.4144,98.70466,50.0,20.0,0.97355
292.81299,92.11,0.41433000000000003,98.70466,50.0,20.0,0.9733799999999999
293.13199,92.21,0.41508,98.72740999999999,50.0,20.0,0.9732200000000001
293.444,92.31,0.41596000000000005,98.69328,50.0,20.0,0.97305
293.75601,92.41,0.41603,98.64793,50.0,20.0,0.9728899999999999
294.08801,92.51,0.41853999999999997,98.63655,50.0,20.0,0.97272
294.41199,92.61,0.41983000000000004,98.62517,50.0,20.0,0.97255
294.72699,92.71,0.42233999999999994,98.63638,50.0,20.0,0.9723799999999999
295.03799,92.81,0.42389,98.65914000000001,50.0,20.0,0.9722200000000001
295.362,92.91,0.42478,98.63655,50.0,20.0,0.97205
295.67999,93.01,0.42553,98.61948000000001,50.0,20.0,0.97188
296.0,93.11,0.4252,98.64224,50.0,20.0,0.97172
296.315,93.21,0.42771000000000003,98.61948000000001,50.0,20.0,0.97155
296.625,93.31,0.42818999999999996,98.59671999999999,50.0,20.0,0.97139
296.95499,93.41,0.42935,98.61948000000001,50.0,20.0,0.97121
297.28299,93.51,0.42956000000000005,98.60259,50.0,20.0,0.97104
297.604,93.61,0.42923,98.60259,50.0,20.0,0.9708700000000001
297.92499,93.71,0.43093000000000004,98.57983,50.0,20.0,0.9707
298.23901,93.81,0.43059,98.58551999999999,50.0,20.0,0.97054
298.56201,93.91,0.43162,98.5969,50.0,20.0,0.9703700000000001
298.879,94.01,0.43115,98.61397,50.0,20.0,0.9702
299.20401,94.11,0.43367,98.59121,50.0,20.0,0.97003
299.526,94.21,0.43266000000000004,98.54569000000001,50.0,20.0,0.96985
299.84698,94.31,0.43355,98.56276,50.0,20.0,0.9696799999999999
300.15601000000004,94.41,0.43456999999999996,98.58551999999999,50.0,20.0,0.96952
300.47198,94.51,0.43396999999999997,98.54,50.0,20.0,0.96935
300.784,94.61,0.43432,98.54,50.0,20.0,0.96919
301.11899,94.71,0.43562,98.54,50.0,20.0,0.96901
301.42001,94.81,0.4361,98.4719,50.0,20.0,0.96885
301.73499,94.91,0.43712,98.4719,50.0,20.0,0.9686799999999999
302.06,95.01,0.43733999999999995,98.49466,50.0,20.0,0.96851
302.37701,95.11,0.43782,98.49466,50.0,20.0,0.96834
302.694,95.21,0.43885,98.47207,50.0,20.0,0.9681700000000001
303.01198999999997,95.31,0.44001,98.49483000000001,50.0,20.0,0.968
303.327,95.41,0.43873,98.48914,50.0,20.0,0.96783
303.66199,95.51,0.43922,98.47207,50.0,20.0,0.96765
303.96799,95.61,0.44011000000000006,98.47207,50.0,20.0,0.9674799999999999
304.276,95.71,0.44073,98.44931,50.0,20.0,0.9673200000000001
304.59201,95.81,0.44135,98.42655,50.0,20.0,0.96715
304.91598999999997,95.91,0.44238,98.43793000000001,50.0,20.0,0.9669700000000001
305.228,96.01,0.44464,98.41534,50.0,20.0,0.9668100000000001
305.539,96.11,0.44254,98.41534,50.0,20.0,0.9666399999999999
305.86099,96.21,0.44261999999999996,98.41534,50.0,20.0,0.96646
306.17899,96.31,0.44323999999999997,98.37552,50.0,20.0,0.96629
306.49701,96.41,0.44468,98.3869,50.0,20.0,0.9661200000000001
306.80801,96.51,0.44435,98.3869,50.0,20.0,0.96595
307.13,96.61,0.44593,98.38121,50.0,20.0,0.96578
307.44299,96.71,0.44859,98.37,50.0,20.0,0.9656100000000001
307.76801,96.81,0.44813000000000003,98.35862,50.0,20.0,0.9654299999999999
308.08801,96.91,0.44835,98.35862,50.0,20.0,0.96526
308.40302,97.01,0.44924,98.33586,50.0,20.0,0.96509
308.71701,97.11,0.44946,98.33586,50.0,20.0,0.9649200000000001
309.04401,97.21,0.45103999999999994,98.32448000000001,50.0,20.0,0.9647399999999999
309.358,97.31,0.45276000000000005,98.3019,50.0,20.0,0.96457
309.702,97.41,0.45311999999999997,98.3019,50.0,20.0,0.9643799999999999
309.99799,97.51,0.45428999999999997,98.27914,50.0,20.0,0.9642200000000001
310.32901,97.61,0.45601,98.27914,50.0,20.0,0.96404
310.63,97.71,0.45677,98.27897,50.0,20.0,0.9638700000000001
310.952,97.81,0.45766999999999997,98.27897,50.0,20.0,0.9637
311.27301,97.91,0.45788999999999996,98.23948,50.0,20.0,0.96352
311.58801,98.01,0.45933999999999997,98.22241,50.0,20.0,0.96335
311.935,98.11,0.4608,98.18828,50.0,20.0,0.96316
312.233,98.21,0.46292,98.14103,50.0,20.0,0.963
312.54901,98.31,0.46451000000000003,98.11828,50.0,20.0,0.9628200000000001
312.85999,98.41,0.46555,98.17517,50.0,20.0,0.96265
313.18201,98.51,0.46603999999999995,98.19776,50.0,20.0,0.96247
313.50201,98.61,0.46941000000000005,98.20345,50.0,20.0,0.9623
313.82198999999997,98.71,0.471,98.18069,50.0,20.0,0.9621200000000001
314.13501,98.81,0.47478000000000004,98.1581,50.0,20.0,0.96195
314.44901,98.91,0.47828000000000004,98.11276,50.0,20.0,0.96178
314.785,99.01,0.48357,98.11276,50.0,20.0,0.96159
315.091,99.11,0.4853,98.09,50.0,20.0,0.96142
315.42899,99.21,0.48882,98.06724,50.0,20.0,0.9612299999999999
315.73001,99.31,0.49013,98.04448000000001,50.0,20.0,0.9610700000000001
316.04501,99.41,0.49282,98.04448000000001,50.0,20.0,0.9608899999999999
316.37201,99.51,0.49483,98.06724,50.0,20.0,0.9607100000000001
316.69101,99.61,0.49876000000000004,98.06724,50.0,20.0,0.9605299999999999
317.01401,99.71,0.50022,98.07293,50.0,20.0,0.96036
317.32999,99.81,0.5025,98.03896999999999,50.0,20.0,0.9601799999999999
317.66598999999997,99.91,0.50438,97.98793,50.0,20.0,0.95999
317.95499,100.01,0.50817,98.01069,50.0,20.0,0.95983
318.26999,100.11,0.50908,98.03328,50.0,20.0,0.9596600000000001
318.60501,100.21,0.5101399999999999,98.01052,50.0,20.0,0.95947
318.90701,100.31,0.51174,97.96517,50.0,20.0,0.9593
319.23401,100.41,0.51362,97.94259,50.0,20.0,0.9591200000000001
319.54901,100.51,0.5159100000000001,97.92534,50.0,20.0,0.95894
319.87,100.61,0.5180600000000001,97.91966,50.0,20.0,0.9587600000000001
320.18399,100.71,0.52035,97.88016999999999,50.0,20.0,0.9585899999999999
320.51401,100.81,0.5243,97.85741,50.0,20.0,0.9584
320.82501,100.91,0.52535,97.83466,50.0,20.0,0.9582299999999999
321.16299,101.01,0.5280699999999999,97.85724,50.0,20.0,0.95804
321.45099,101.11,0.5313100000000001,97.85155,50.0,20.0,0.95788
321.76801,101.21,0.5340199999999999,97.83466,50.0,20.0,0.9577
322.091,101.31,0.53646,97.80069,50.0,20.0,0.95752
322.41299,101.41,0.53972,97.80069,50.0,20.0,0.9573299999999999
322.73199,101.51,0.54175,97.8119,50.0,20.0,0.95715
323.048,101.61,0.54391,97.78362,50.0,20.0,0.9569799999999999
323.36099,101.71,0.5471699999999999,97.73828,50.0,20.0,0.9568
323.672,101.81,0.55016,97.75914,50.0,20.0,0.95662
324.0,101.91,0.55219,97.75896999999999,50.0,20.0,0.95644
324.32001,102.01,0.55574,97.73638000000001,50.0,20.0,0.95626
324.63199,102.11,0.55735,97.69103,50.0,20.0,0.9560799999999999
324.94698999999997,102.21,0.5609,97.64551999999999,50.0,20.0,0.9559
325.27802,102.31,0.56362,97.64569,50.0,20.0,0.9557200000000001
325.57999,102.41,0.56565,97.62293000000001,50.0,20.0,0.95554
325.909,102.51,0.5692,97.62293000000001,50.0,20.0,0.95536
326.22699,102.61,0.5706899999999999,97.60016999999999,50.0,20.0,0.9551799999999999
326.548,102.71,0.5734100000000001,97.57759,50.0,20.0,0.95499
326.858,102.81,0.576,97.57741,50.0,20.0,0.9548200000000001
327.17999,102.91,0.57707,97.57741,50.0,20.0,0.95463
327.48801000000003,103.01,0.57911,97.55483000000001,50.0,20.0,0.9544600000000001
327.83499,103.11,0.58102,97.53206999999999,50.0,20.0,0.95426
328.12201,103.21,0.58512,97.48671999999999,50.0,20.0,0.9541
328.44199,103.31,0.58813,97.46414,50.0,20.0,0.95391
328.75601,103.41,0.5897600000000001,97.44138000000001,50.0,20.0,0.95373
329.06799,103.51,0.59235,97.40741,50.0,20.0,0.9535600000000001
329.39401000000004,103.61,0.59385,97.39603000000001,50.0,20.0,0.95337
329.703,103.71,0.5954699999999999,97.37328000000001,50.0,20.0,0.95319
330.03101000000004,103.81,0.59711,97.35069,50.0,20.0,0.953
330.34201,103.91,0.59846,97.35051999999999,50.0,20.0,0.95283
330.659,104.01,0.60148,97.32776,50.0,20.0,0.9526399999999999
330.97501,104.11,0.60132,97.28259,50.0,20.0,0.9524600000000001
331.28101000000004,104.21,0.60322,97.24845,50.0,20.0,0.95229
331.603,104.31,0.60624,97.22569,50.0,20.0,0.9521
331.92599,104.41,0.60678,97.22569,50.0,20.0,0.95191
332.23999,104.51,0.6070300000000001,97.20293000000001,50.0,20.0,0.95173
332.55399,104.61,0.60839,97.20293000000001,50.0,20.0,0.95155
332.86401,104.71,0.60933,97.18034,50.0,20.0,0.95137
333.186,104.81,0.61056,97.12361999999999,50.0,20.0,0.95119
333.49399,104.91,0.6128899999999999,97.07259,50.0,20.0,0.95101
333.815,105.01,0.61356,97.04983,50.0,20.0,0.9508200000000001
334.125,105.11,0.61354,97.10466,50.0,20.0,0.9506399999999999
334.43201,105.21,0.6147600000000001,97.09345,50.0,20.0,0.9504600000000001
334.76001,105.31,0.6139100000000001,97.04793000000001,50.0,20.0,0.9502700000000001
335.09698,105.41,0.61625,97.00259,50.0,20.0,0.9500799999999999
335.39499,105.51,0.61747,96.95724,50.0,20.0,0.94991
335.70001,105.61,0.6180100000000001,96.96276,50.0,20.0,0.94973
336.017,105.71,0.6191,96.97621,50.0,20.0,0.9495399999999999
336.31699,105.81,0.61879,96.93086,50.0,20.0,0.94937
336.64001,105.91,0.62016,96.85707,50.0,20.0,0.9491799999999999
336.95499,106.01,0.6201399999999999,96.81155,50.0,20.0,0.949
337.272,106.11,0.62151,96.76621,50.0,20.0,0.94881
337.57401,106.21,0.62246,96.72655,50.0,20.0,0.9486399999999999
337.90601000000004,106.31,0.62079,96.73397,50.0,20.0,0.94844
338.21301,106.41,0.62021,96.81914,50.0,20.0,0.94826
338.52499,106.51,0.62144,96.74172,50.0,20.0,0.9480799999999999
338.85001,106.61,0.6199,96.70759,50.0,20.0,0.94789
339.14301,106.71,0.6214,96.63016999999999,50.0,20.0,0.9477200000000001
339.46301,106.81,0.6218,96.60741,50.0,20.0,0.9475299999999999
339.78699,106.91,0.62165,96.63569,50.0,20.0,0.94734
340.10699,107.01,0.62038,96.61121,50.0,20.0,0.94715
340.41,107.11,0.62203,96.56569,50.0,20.0,0.9469700000000001
340.73199,107.21,0.6220100000000001,96.5431,50.0,20.0,0.94678
341.04001,107.31,0.6213,96.52034,50.0,20.0,0.9466
341.35598999999996,107.41,0.62267,96.475,50.0,20.0,0.94642
341.664,107.51,0.62154,96.46931,50.0,20.0,0.94624
341.987,107.61,0.62027,96.45224,50.0,20.0,0.94604
342.30499,107.71,0.61928,96.36516999999999,50.0,20.0,0.94586
342.63501,107.81,0.61983,96.34259,50.0,20.0,0.9456600000000001
342.92801000000003,107.91,0.62078,96.29155,50.0,20.0,0.9454899999999999
343.237,108.01,0.62048,96.26879,50.0,20.0,0.94531
343.57501,108.11,0.62005,96.24414,50.0,20.0,0.94511
343.86401,108.21,0.6185,96.23862,50.0,20.0,0.9449299999999999
344.18701,108.31,0.6191800000000001,96.19121,50.0,20.0,0.9447399999999999
344.49799,108.41,0.61888,96.12328000000001,50.0,20.0,0.9445600000000001
344.81699,108.51,0.61956,96.08345,50.0,20.0,0.94437
345.12399,108.61,0.6180100000000001,96.06069000000001,50.0,20.0,0.94419
345.44101,108.71,0.61827,95.98517,50.0,20.0,0.944
345.75,108.81,0.6190899999999999,95.91707,50.0,20.0,0.94381
346.05801,108.91,0.61837,95.93966,50.0,20.0,0.94363
346.40601000000004,109.01,0.61893,95.89431,50.0,20.0,0.94342
346.685,109.11,0.61862,95.90016999999999,50.0,20.0,0.94326
347.00101,109.21,0.61735,95.87172,50.0,20.0,0.9430700000000001
347.31299,109.31,0.6169100000000001,95.86603000000001,50.0,20.0,0.9428799999999999
347.616,109.41,0.61647,95.82431,50.0,20.0,0.9427
347.94501,109.51,0.6160399999999999,95.75638000000001,50.0,20.0,0.9425
348.24701,109.61,0.6151800000000001,95.66931,50.0,20.0,0.94232
348.56699,109.71,0.61531,95.63914,50.0,20.0,0.9421299999999999
348.88,109.81,0.61431,95.64293,50.0,20.0,0.94194
349.203,109.91,0.6147199999999999,95.57466,50.0,20.0,0.94175
349.50699,110.01,0.61358,95.52931,50.0,20.0,0.94157
349.82001,110.11,0.61468,95.55776,50.0,20.0,0.9413799999999999
350.13698999999997,110.21,0.61327,95.50103,50.0,20.0,0.94119
350.457,110.31,0.6140899999999999,95.45,50.0,20.0,0.941
350.76599,110.41,0.61436,95.42155,50.0,20.0,0.94081
351.077,110.51,0.61434,95.33086,50.0,20.0,0.9406200000000001
351.39499,110.61,0.61544,95.29103,50.0,20.0,0.9404299999999999
351.698,110.71,0.6143,95.2969,50.0,20.0,0.94025
352.021,110.81,0.61485,95.27965999999999,50.0,20.0,0.94005
352.328,110.91,0.61539,95.24,50.0,20.0,0.9398700000000001
352.64999,111.01,0.6160800000000001,95.18345,50.0,20.0,0.9396700000000001
352.95599,111.11,0.61592,95.14362,50.0,20.0,0.9394899999999999
353.26599,111.21,0.61758,95.12655,50.0,20.0,0.9393
353.586,111.31,0.6181300000000001,95.05861999999999,50.0,20.0,0.93911
353.897,111.41,0.61825,95.03586,50.0,20.0,0.9389200000000001
354.21898999999996,111.51,0.61908,94.96585999999999,50.0,20.0,0.9387200000000001
354.534,111.61,0.61865,94.92034,50.0,20.0,0.93853
354.84601000000004,111.71,0.61751,94.84103,50.0,20.0,0.93834
355.15701,111.81,0.6170800000000001,94.91483000000001,50.0,20.0,0.93816
355.46799,111.91,0.61566,94.89586,50.0,20.0,0.9379700000000001
355.77301,112.01,0.61662,94.84483,50.0,20.0,0.93778
356.08801,112.11,0.61633,94.77483000000001,50.0,20.0,0.9375899999999999
356.401,112.21,0.61729,94.7181,50.0,20.0,0.9374
356.716,112.31,0.61616,94.69534,50.0,20.0,0.93721
357.02898999999996,112.41,0.61797,94.65,50.0,20.0,0.93701
357.345,112.51,0.61697,94.62724,50.0,20.0,0.9368200000000001
357.66598999999997,112.61,0.61738,94.565,50.0,20.0,0.93663
357.97,112.71,0.6168,94.57052,50.0,20.0,0.9364399999999999
358.29199,112.81,0.61693,94.52516999999999,50.0,20.0,0.93624
358.59201,112.91,0.61607,94.46293,50.0,20.0,0.93606
358.90302,113.01,0.6167600000000001,94.43448000000001,50.0,20.0,0.9358700000000001
359.224,113.11,0.61562,94.38724,50.0,20.0,0.9356700000000001
359.55899,113.21,0.61548,94.36448,50.0,20.0,0.93547
359.84201,113.31,0.6140399999999999,94.30776,50.0,20.0,0.93529
360.15701,113.41,0.61136,94.28328,50.0,20.0,0.9351
360.474,113.51,0.60923,94.27172,50.0,20.0,0.9349
360.785,113.61,0.6076699999999999,94.20379,50.0,20.0,0.93471
361.12299,113.71,0.60851,94.15259,50.0,20.0,0.9345100000000001
361.405,113.81,0.60778,94.11293,50.0,20.0,0.9343299999999999
361.71898999999996,113.91,0.60677,94.07328000000001,50.0,20.0,0.93414
362.026,114.01,0.6067600000000001,94.05621,50.0,20.0,0.93395
362.33701,114.11,0.6059,94.045,50.0,20.0,0.93376
362.65799,114.21,0.60433,94.02207,50.0,20.0,0.9335600000000001
362.96799,114.31,0.6040300000000001,93.96534,50.0,20.0,0.93337
363.29001,114.41,0.60473,93.92017,50.0,20.0,0.93317
363.59299,114.51,0.60372,93.88034,50.0,20.0,0.9329799999999999
363.90701,114.61,0.60272,93.85569,50.0,20.0,0.93279
364.203,114.71,0.60312,93.83293,50.0,20.0,0.9326
364.53,114.81,0.60128,93.8331,50.0,20.0,0.9324
364.84398999999996,114.91,0.60112,93.78586,50.0,20.0,0.93221
365.14801,115.01,0.6011,93.71759,50.0,20.0,0.9320200000000001
365.465,115.11,0.60123,93.67224,50.0,20.0,0.9318200000000001
365.78799,115.21,0.60023,93.64948000000001,50.0,20.0,0.9316200000000001
366.08898999999997,115.31,0.59865,93.62879000000001,50.0,20.0,0.93143
366.39401000000004,115.41,0.5975,93.60621,50.0,20.0,0.93124
366.71701,115.51,0.59763,93.51534000000001,50.0,20.0,0.93104
367.02398999999997,115.61,0.59705,93.44724000000001,50.0,20.0,0.93085
367.33099,115.71,0.5957600000000001,93.40759,50.0,20.0,0.93066
367.63501,115.81,0.59531,93.36034000000001,50.0,20.0,0.93047
367.95001,115.91,0.5953,93.3469,50.0,20.0,0.93027
368.25601,116.01,0.59316,93.35276,50.0,20.0,0.9300799999999999
368.58499,116.11,0.5923,93.30741,50.0,20.0,0.9298700000000001
368.88199,116.21,0.591,93.26759,50.0,20.0,0.92969
369.19299,116.31,0.59042,93.22224,50.0,20.0,0.9294899999999999
369.5,116.41,0.59167,93.1881,50.0,20.0,0.9293
369.81699,116.51,0.5927899999999999,93.09362,50.0,20.0,0.9291
370.13501,116.61,0.59363,93.04621,50.0,20.0,0.9289
370.46398999999997,116.71,0.59475,93.02362,50.0,20.0,0.9287
370.755,116.81,0.5977,92.99328,50.0,20.0,0.9285100000000001
371.06299,116.91,0.59726,92.87603,50.0,20.0,0.92832
371.38,117.01,0.6005,92.82879,50.0,20.0,0.9281200000000001
371.70999,117.11,0.60163,92.78345,50.0,20.0,0.92791
372.009,117.21,0.60218,92.70793,50.0,20.0,0.9277299999999999
372.32401,117.31,0.60387,92.69466,50.0,20.0,0.92753
372.63101,117.41,0.60555,92.67948,50.0,20.0,0.9273299999999999
372.948,117.51,0.60639,92.63016999999999,50.0,20.0,0.9271299999999999
373.24301,117.61,0.6095,92.51120999999999,50.0,20.0,0.92695
373.57401,117.71,0.6102,92.51671999999999,50.0,20.0,0.92674
373.87701,117.81,0.61132,92.39397,50.0,20.0,0.92655
374.19101,117.91,0.61387,92.29172,50.0,20.0,0.92635
374.51999,118.01,0.6147100000000001,92.26534000000001,50.0,20.0,0.92614
374.81799,118.11,0.61683,92.1631,50.0,20.0,0.92595
375.147,118.21,0.61938,92.07052,50.0,20.0,0.92574
375.452,118.31,0.61965,92.03466,50.0,20.0,0.92555
375.76801,118.41,0.62107,91.96069,50.0,20.0,0.92535
376.073,118.51,0.6209100000000001,91.90586,50.0,20.0,0.92516
376.38901,118.61,0.62375,91.80207,50.0,20.0,0.92495
376.69698999999997,118.71,0.62502,91.72069,50.0,20.0,0.92476
377.013,118.81,0.62615,91.60138,50.0,20.0,0.92456
377.323,118.91,0.6282800000000001,91.52017,50.0,20.0,0.9243600000000001
377.629,119.01,0.62869,91.40862,50.0,20.0,0.92417
377.93301,119.11,0.6321,91.31034,50.0,20.0,0.9239700000000001
378.25,119.21,0.6340899999999999,91.2081,50.0,20.0,0.9237700000000001
378.59398999999996,119.31,0.6368,91.21759,50.0,20.0,0.92355
378.871,119.41,0.63764,91.14017,50.0,20.0,0.92337
379.17899,119.51,0.63977,91.02655,50.0,20.0,0.9231799999999999
379.49301,119.61,0.6413300000000001,90.82793000000001,50.0,20.0,0.9229799999999999
379.82401,119.71,0.6431899999999999,90.73155,50.0,20.0,0.92276
380.10901,119.81,0.64489,90.66552,50.0,20.0,0.92258
380.42801000000003,119.91,0.64731,90.57448000000001,50.0,20.0,0.92238
380.729,120.01,0.6483,90.44414,50.0,20.0,0.9221799999999999
381.039,120.11,0.64887,90.36103,50.0,20.0,0.92199
381.366,120.21,0.65073,90.19069,50.0,20.0,0.9217799999999999
381.673,120.31,0.65358,90.0981,50.0,20.0,0.92158
381.97601000000003,120.41,0.65372,89.99224,50.0,20.0,0.92138
382.285,120.51,0.656,89.90138,50.0,20.0,0.92119
382.59201,120.61,0.65671,89.82569000000001,50.0,20.0,0.92099
382.90701,120.71,0.6594300000000001,89.64414000000001,50.0,20.0,0.92079
383.22101000000004,120.81,0.66243,89.49672,50.0,20.0,0.92058
383.52301,120.91,0.66286,89.35293,50.0,20.0,0.9203899999999999
383.84601000000004,121.01,0.6622899999999999,89.23,50.0,20.0,0.9201799999999999
384.15302,121.11,0.66601,89.10138,50.0,20.0,0.9199799999999999
384.45599,121.21,0.66701,88.97293,50.0,20.0,0.91979
384.76999,121.31,0.66873,88.82345,50.0,20.0,0.91958
385.07999,121.41,0.6705899999999999,88.66466,50.0,20.0,0.91938
385.39499,121.51,0.67275,88.53603000000001,50.0,20.0,0.9191799999999999
385.702,121.61,0.67575,88.40361999999999,50.0,20.0,0.9189799999999999
386.01198999999997,121.71,0.67862,88.22586,50.0,20.0,0.9187799999999999
386.33099,121.81,0.6815,88.09897,50.0,20.0,0.9185700000000001
386.63501,121.91,0.6815,87.95914,50.0,20.0,0.91838
386.94601,122.01,0.6845100000000001,87.80034,50.0,20.0,0.9181799999999999
387.254,122.11,0.68911,87.63569,50.0,20.0,0.9179799999999999
387.55301000000003,122.21,0.69255,87.46741,50.0,20.0,0.9177799999999999
387.883,122.31,0.695,87.29345,50.0,20.0,0.9175700000000001
388.189,122.41,0.6978800000000001,87.09293000000001,50.0,20.0,0.91737
388.49399,122.51,0.69817,86.90016999999999,50.0,20.0,0.91717
388.806,122.61,0.70048,86.71103000000001,50.0,20.0,0.9169700000000001
389.11899,122.71,0.7016399999999999,86.52948,50.0,20.0,0.91676
389.436,122.81,0.70639,86.34414,50.0,20.0,0.91656
389.73999,122.91,0.70626,86.15879,50.0,20.0,0.9163600000000001
390.05399,123.01,0.70957,85.97914,50.0,20.0,0.91615
390.367,123.11,0.7149,85.76345,50.0,20.0,0.91595
390.685,123.21,0.7175,85.565,50.0,20.0,0.91574
390.992,123.31,0.7226899999999999,85.37586,50.0,20.0,0.9155399999999999
391.29001,123.41,0.72601,85.13948,50.0,20.0,0.91535
391.60001,123.51,0.72847,84.91259000000001,50.0,20.0,0.91514
391.91901,123.61,0.73338,84.70276,50.0,20.0,0.9149299999999999
392.23199,123.71,0.73369,84.46051999999999,50.0,20.0,0.9147299999999999
392.53799,123.81,0.7373,84.21276,50.0,20.0,0.91453
392.84799,123.91,0.74005,84.00672,50.0,20.0,0.91433
393.14898999999997,124.01,0.7430899999999999,83.78931,50.0,20.0,0.9141299999999999
393.46799,124.11,0.74585,83.54914000000001,50.0,20.0,0.9139200000000001
393.76901000000004,124.21,0.74846,83.31276,50.0,20.0,0.9137200000000001
394.08801,124.31,0.7532399999999999,83.05171999999999,50.0,20.0,0.91351
394.388,124.41,0.75643,82.79828,50.0,20.0,0.9133100000000001
394.71301,124.51,0.75948,82.51845,50.0,20.0,0.9131
395.02398999999997,124.61,0.7631100000000001,82.29534,50.0,20.0,0.9129
395.341,124.71,0.76848,82.03983000000001,50.0,20.0,0.91269
395.65201,124.81,0.76865,81.74879,50.0,20.0,0.91248
395.953,124.91,0.77271,81.43483,50.0,20.0,0.91228
396.26801,125.01,0.7753399999999999,81.20586,50.0,20.0,0.9120799999999999
396.565,125.11,0.77752,80.945,50.0,20.0,0.9118799999999999
396.88501,125.21,0.7813100000000001,80.6631,50.0,20.0,0.9116700000000001
397.19,125.31,0.78567,80.32845,50.0,20.0,0.9114700000000001
397.51001,125.41,0.78989,80.02586,50.0,20.0,0.91125
397.80701,125.51,0.79122,79.71948,50.0,20.0,0.91106
398.11099,125.61,0.79688,79.38845,50.0,20.0,0.91086
398.42499,125.71,0.80255,79.08966,50.0,20.0,0.91065
398.73199,125.81,0.8073600000000001,78.755,50.0,20.0,0.9104399999999999
399.03699,125.91,0.81288,78.41638,50.0,20.0,0.9102399999999999
399.35101000000003,126.01,0.81524,78.11017,50.0,20.0,0.9100299999999999
399.67801000000003,126.11,0.8134100000000001,77.78671999999999,50.0,20.0,0.9098200000000001
399.97601000000003,126.21,0.81315,77.41224,50.0,20.0,0.9096200000000001
400.28,126.31,0.81348,77.05483000000001,50.0,20.0,0.9094200000000001
400.59,126.41,0.81699,76.70121,50.0,20.0,0.9092100000000001
400.901,126.51,0.8207899999999999,76.36845,50.0,20.0,0.909
401.21398999999997,126.61,0.82344,76.02983,50.0,20.0,0.90879
401.51999,126.71,0.82739,75.70259,50.0,20.0,0.90859
401.823,126.81,0.83047,75.245,50.0,20.0,0.9083899999999999
402.13501,126.91,0.8355799999999999,74.85741,50.0,20.0,0.9081799999999999
402.452,127.01,0.8401299999999999,74.44707,50.0,20.0,0.90797
402.76099,127.11,0.8446600000000001,74.07069,50.0,20.0,0.90776
403.07101,127.21,0.8471799999999999,73.69241,50.0,20.0,0.90756
403.366,127.31,0.84895,73.27069,50.0,20.0,0.90736
403.677,127.41,0.8524799999999999,72.86034000000001,50.0,20.0,0.90715
403.99301,127.51,0.8560200000000001,72.47276,50.0,20.0,0.90694
404.31799,127.61,0.85869,72.04345,50.0,20.0,0.9067200000000001
404.60999,127.71,0.85859,71.64052,50.0,20.0,0.90653
404.91501,127.81,0.8603799999999999,71.23017,50.0,20.0,0.9063200000000001
405.23499,127.91,0.86392,70.77241,50.0,20.0,0.9061100000000001
405.54599,128.01,0.86572,70.32052,50.0,20.0,0.9059
405.84398999999996,128.11,0.8685200000000001,69.94414,50.0,20.0,0.9057
406.14898999999997,128.21,0.8711899999999999,69.5281,50.0,20.0,0.90549
406.45599,128.31,0.87182,69.03638000000001,50.0,20.0,0.9052899999999999
406.784,128.41,0.87465,68.54483,50.0,20.0,0.90507
407.07901,128.51,0.8776,68.08345,50.0,20.0,0.9048700000000001
407.42499,128.61,0.8811700000000001,67.63121,50.0,20.0,0.9046299999999999
407.72601000000003,128.71,0.88239,67.15086,50.0,20.0,0.90443
408.00601,128.81,0.8849,66.6781,50.0,20.0,0.9042399999999999
408.31699,128.91,0.88787,66.20345,50.0,20.0,0.9040299999999999
408.629,129.01,0.8907,65.71741,50.0,20.0,0.9038200000000001
408.93701,129.11,0.8935200000000001,65.24655,50.0,20.0,0.90361
409.242,129.21,0.89533,64.74741,50.0,20.0,0.90341
409.552,129.31,0.8980100000000001,64.2519,50.0,20.0,0.9032
409.85999,129.41,0.90084,63.735519999999994,50.0,20.0,0.90299
410.173,129.51,0.90499,63.21741,50.0,20.0,0.9027799999999999
410.48599,129.61,0.9057799999999999,62.71241,50.0,20.0,0.9025700000000001
410.79501,129.71,0.9067200000000001,62.177240000000005,50.0,20.0,0.90236
411.10199,129.81,0.90854,61.63069,50.0,20.0,0.90215
411.39999,129.91,0.90976,61.09551999999999,50.0,20.0,0.90195
411.72501,130.01,0.91261,60.53379,50.0,20.0,0.9017299999999999
412.026,130.11,0.91194,59.99293,50.0,20.0,0.9015200000000001
412.33701,130.21,0.9158,59.45397,50.0,20.0,0.9013100000000001
412.664,130.31,0.91763,58.90172,50.0,20.0,0.90109
