##Temp./°C,Time/min,Mass loss(subtr.2)/mg,DSC(subtr.2)/(mW/mg)
462.895,24.1239,-2.90172,-0.24151
462.995,24.12706,-2.9022,-0.24185
463.095,24.13022,-2.90245,-0.24148
463.195,24.13339,-2.90243,-0.24016
463.295,24.13656,-2.90235,-0.2385
463.395,24.13973,-2.90244,-0.23712
463.495,24.14289,-2.90281,-0.2364
463.595,24.14605,-2.9033,-0.23602
463.695,24.14922,-2.90372,-0.23557
463.795,24.15239,-2.90394,-0.23474
463.895,24.15557,-2.90405,-0.23373
463.995,24.15875,-2.90423,-0.23282
464.095,24.16191,-2.90463,-0.23227
464.195,24.16506,-2.90519,-0.23202
464.295,24.16822,-2.90583,-0.23191
464.395,24.17138,-2.90644,-0.23177
464.495,24.17454,-2.90697,-0.23145
464.595,24.17772,-2.9074,-0.2308
464.695,24.1809,-2.90772,-0.2297
464.795,24.18409,-2.90795,-0.22827
464.895,24.18727,-2.90817,-0.22686
464.995,24.19045,-2.90846,-0.22581
465.095,24.19362,-2.90882,-0.22523
465.195,24.19679,-2.90915,-0.22497
465.295,24.19996,-2.90935,-0.22484
465.395,24.20313,-2.90941,-0.22468
465.495,24.20631,-2.90947,-0.22435
465.595,24.20948,-2.90968,-0.22372
465.695,24.21267,-2.91013,-0.22278
465.795,24.21585,-2.91066,-0.22176
465.895,24.21903,-2.91106,-0.22097
465.995,24.2222,-2.91118,-0.22061
466.095,24.22536,-2.91113,-0.22052
466.195,24.22852,-2.91107,-0.22038
466.295,24.23169,-2.91115,-0.21994
466.395,24.23486,-2.91139,-0.21919
466.495,24.23803,-2.91171,-0.21826
466.595,24.2412,-2.91207,-0.21726
466.695,24.24437,-2.91239,-0.21631
466.795,24.24753,-2.91264,-0.21554
466.895,24.2507,-2.91276,-0.2151
466.995,24.25387,-2.9128,-0.21488
467.095,24.25705,-2.91289,-0.21458
467.195,24.26022,-2.91317,-0.21391
467.295,24.26339,-2.91366,-0.21284
467.395,24.26656,-2.91417,-0.21181
467.495,24.26972,-2.91451,-0.2113
467.595,24.27288,-2.91458,-0.2115
467.695,24.27604,-2.91451,-0.21189
467.795,24.2792,-2.91447,-0.21181
467.895,24.28237,-2.9146,-0.21086
467.995,24.28554,-2.91486,-0.2094
468.095,24.28871,-2.91519,-0.208
468.195,24.29188,-2.91553,-0.20713
468.295,24.29505,-2.91584,-0.20662
468.395,24.29821,-2.91607,-0.20609
468.495,24.30137,-2.91619,-0.20519
468.595,24.30452,-2.9162,-0.20405
468.695,24.30768,-2.91615,-0.20307
468.795,24.31086,-2.91609,-0.20263
468.895,24.31404,-2.91605,-0.20276
468.995,24.31724,-2.91607,-0.2031
469.095,24.32042,-2.91617,-0.20331
469.195,24.3236,-2.91635,-0.20317
469.295,24.32678,-2.91659,-0.20272
469.395,24.32995,-2.91684,-0.20198
469.495,24.33313,-2.9171,-0.20101
469.595,24.33631,-2.91731,-0.19997
469.695,24.33949,-2.91744,-0.199
469.795,24.34267,-2.91748,-0.19823
469.895,24.34584,-2.91746,-0.19762
469.995,24.34901,-2.91743,-0.19714
470.095,24.35219,-2.91742,-0.19674
470.195,24.35536,-2.9175,-0.19636
470.295,24.35854,-2.9177,-0.19591
470.395,24.36172,-2.91807,-0.19535
470.495,24.3649,-2.91852,-0.19471
470.595,24.36809,-2.91889,-0.19405
470.695,24.37128,-2.91905,-0.19344
470.795,24.37446,-2.91903,-0.19283
470.895,24.37765,-2.91897,-0.19208
470.995,24.38084,-2.91901,-0.19107
471.095,24.38403,-2.9192,-0.18986
471.195,24.38722,-2.91951,-0.18868
471.295,24.39041,-2.9199,-0.18779
471.395,24.3936,-2.92031,-0.18725
471.495,24.39679,-2.92066,-0.18686
471.595,24.39998,-2.92086,-0.18644
471.695,24.40316,-2.9209,-0.18588
471.795,24.40633,-2.92095,-0.18528
471.895,24.40951,-2.9212,-0.18476
471.995,24.41269,-2.92173,-0.18435
472.095,24.41587,-2.92235,-0.18392
472.195,24.41905,-2.9228,-0.1833
472.295,24.42224,-2.9229,-0.18239
472.395,24.42542,-2.92282,-0.18141
472.495,24.4286,-2.92279,-0.1807
472.595,24.43178,-2.92304,-0.1805
472.695,24.43496,-2.92349,-0.18067
472.795,24.43814,-2.92398,-0.18087
472.895,24.44133,-2.92435,-0.18077
472.995,24.44452,-2.92457,-0.18027
473.095,24.4477,-2.92471,-0.17941
473.195,24.45088,-2.92487,-0.17822
473.295,24.45405,-2.92507,-0.17688
473.395,24.45722,-2.92534,-0.17567
473.495,24.46039,-2.9257,-0.17488
473.595,24.46356,-2.92611,-0.17455
473.695,24.46673,-2.92647,-0.17441
473.795,24.46991,-2.92668,-0.17418
473.895,24.47308,-2.92673,-0.17371
473.995,24.47626,-2.92677,-0.17308
474.095,24.47944,-2.92701,-0.17245
474.195,24.48262,-2.92754,-0.17192
474.295,24.4858,-2.92815,-0.17155
474.395,24.48898,-2.9286,-0.17141
474.495,24.49217,-2.92871,-0.17151
474.595,24.49535,-2.92862,-0.17172
474.695,24.49854,-2.92859,-0.17188
474.795,24.50172,-2.92886,-0.17185
474.895,24.5049,-2.92935,-0.17157
474.995,24.50809,-2.92989,-0.17104
475.095,24.51127,-2.9303,-0.17027
475.195,24.51444,-2.93056,-0.16931
475.295,24.51763,-2.93068,-0.16823
475.395,24.52081,-2.93073,-0.16712
475.495,24.52401,-2.93076,-0.166
475.595,24.5272,-2.93088,-0.16486
475.695,24.53038,-2.93117,-0.16368
475.795,24.53357,-2.93162,-0.16256
475.895,24.53675,-2.93209,-0.16166
475.995,24.53994,-2.9324,-0.16118
476.095,24.54313,-2.93249,-0.16115
476.195,24.54633,-2.93244,-0.16122
476.295,24.54953,-2.93234,-0.16101
476.395,24.55272,-2.93228,-0.16032
476.495,24.55591,-2.93228,-0.15952
476.595,24.5591,-2.93235,-0.15907
476.695,24.5623,-2.93249,-0.15927
476.795,24.56549,-2.9327,-0.15976
476.895,24.56868,-2.93297,-0.16001
476.995,24.57187,-2.93326,-0.15958
477.095,24.57506,-2.93354,-0.1586
477.195,24.57824,-2.93375,-0.15743
477.295,24.58142,-2.93381,-0.15641
477.395,24.58461,-2.93379,-0.15563
477.495,24.58779,-2.93376,-0.15507
477.595,24.59097,-2.93384,-0.1547
477.695,24.59415,-2.93403,-0.15449
477.795,24.59733,-2.93433,-0.15444
477.895,24.60052,-2.9347,-0.15452
477.995,24.60372,-2.93509,-0.15463
478.095,24.60691,-2.93541,-0.15456
478.195,24.61011,-2.93555,-0.15408
478.295,24.61329,-2.93554,-0.15312
478.395,24.61647,-2.93559,-0.15186
478.495,24.61965,-2.93594,-0.1505
478.595,24.62283,-2.93668,-0.14922
478.695,24.62601,-2.93756,-0.1482
478.795,24.6292,-2.93829,-0.14758
478.895,24.63238,-2.93863,-0.14747
478.995,24.63557,-2.93869,-0.14765
479.095,24.63876,-2.93862,-0.14783
479.195,24.64196,-2.93858,-0.1478
479.295,24.64515,-2.93864,-0.14761
479.395,24.64834,-2.93886,-0.14744
479.495,24.65153,-2.93925,-0.14743
479.595,24.65471,-2.93973,-0.14746
479.695,24.6579,-2.94014,-0.14723
479.795,24.66109,-2.94033,-0.14648
479.895,24.66428,-2.94033,-0.14536
479.995,24.66747,-2.94026,-0.14428
480.095,24.67066,-2.94028,-0.14367
480.195,24.67385,-2.94043,-0.14353
480.295,24.67704,-2.9407,-0.14346
480.395,24.68023,-2.94102,-0.14302
480.495,24.68342,-2.94136,-0.14207
480.595,24.68661,-2.94165,-0.14093
480.695,24.68981,-2.94181,-0.13994
480.795,24.693,-2.94183,-0.13932
480.895,24.69619,-2.94179,-0.13905
480.995,24.69939,-2.94179,-0.13901
481.095,24.70258,-2.94191,-0.13911
481.195,24.70576,-2.94213,-0.13919
481.295,24.70896,-2.94243,-0.13905
481.395,24.71216,-2.94276,-0.13859
481.495,24.71536,-2.94308,-0.13799
481.595,24.71856,-2.94329,-0.13753
481.695,24.72175,-2.94336,-0.13745
481.795,24.72494,-2.94334,-0.13765
481.895,24.72813,-2.94331,-0.13791
481.995,24.73131,-2.94338,-0.13799
482.095,24.7345,-2.94357,-0.13776
482.195,24.73769,-2.94384,-0.13711
482.295,24.74087,-2.94415,-0.13596
482.395,24.74405,-2.94446,-0.13453
482.495,24.74723,-2.94468,-0.13329
482.595,24.75041,-2.94476,-0.13271
482.695,24.75361,-2.94471,-0.13285
482.795,24.7568,-2.94467,-0.13321
482.895,24.76,-2.94481,-0.13326
482.995,24.76318,-2.94518,-0.13276
483.095,24.76637,-2.94566,-0.13197
483.195,24.76956,-2.94612,-0.13123
483.295,24.77276,-2.94646,-0.13075
483.395,24.77595,-2.94663,-0.13046
483.495,24.77915,-2.94661,-0.1302
483.595,24.78233,-2.94641,-0.1299
483.695,24.78551,-2.94621,-0.12964
483.795,24.78869,-2.94624,-0.12954
483.895,24.79189,-2.94667,-0.12972
483.995,24.7951,-2.94734,-0.13003
484.095,24.79831,-2.94793,-0.13024
484.195,24.80151,-2.94819,-0.13016
484.295,24.8047,-2.94816,-0.1298
484.395,24.80789,-2.94805,-0.12933
484.495,24.81107,-2.94808,-0.12891
484.595,24.81425,-2.94828,-0.12847
484.695,24.81744,-2.94856,-0.12785
484.795,24.82063,-2.94881,-0.12686
484.895,24.82383,-2.94899,-0.12562
484.995,24.82703,-2.94909,-0.12458
485.095,24.83024,-2.94914,-0.12421
485.195,24.83346,-2.94913,-0.12458
485.295,24.83667,-2.94912,-0.12516
485.395,24.83987,-2.94914,-0.12538
485.495,24.84307,-2.94922,-0.12497
485.595,24.84627,-2.94936,-0.12436
485.695,24.84947,-2.9496,-0.12405
485.795,24.85267,-2.9499,-0.1243
485.895,24.85587,-2.95021,-0.1246
485.995,24.85907,-2.95044,-0.12433
486.095,24.86228,-2.95056,-0.12308
486.195,24.86548,-2.95055,-0.12141
486.295,24.86869,-2.95047,-0.12014
486.395,24.8719,-2.95034,-0.11995
486.495,24.87511,-2.95027,-0.12055
486.595,24.87832,-2.95038,-0.12129
486.695,24.88153,-2.95076,-0.12156
486.795,24.88472,-2.95132,-0.12137
486.895,24.88792,-2.95184,-0.12107
486.995,24.89112,-2.95212,-0.12096
487.095,24.89432,-2.95215,-0.12108
487.195,24.89753,-2.95205,-0.12122
487.295,24.90074,-2.95195,-0.1212
487.395,24.90395,-2.95191,-0.12096
487.495,24.90716,-2.95194,-0.1206
487.595,24.91036,-2.95203,-0.12022
487.695,24.91355,-2.9522,-0.11986
487.795,24.91674,-2.95243,-0.11944
487.895,24.91993,-2.95271,-0.11887
487.995,24.92313,-2.95303,-0.11815
488.095,24.92633,-2.95333,-0.11739
488.195,24.92954,-2.95354,-0.11672
488.295,24.93274,-2.95362,-0.11622
488.395,24.93594,-2.9536,-0.11583
488.495,24.93915,-2.95352,-0.11546
488.595,24.94234,-2.95343,-0.11503
488.695,24.94554,-2.9534,-0.11462
488.795,24.94874,-2.95349,-0.11436
488.895,24.95194,-2.95376,-0.11432
488.995,24.95514,-2.95414,-0.1144
489.095,24.95833,-2.95453,-0.1144
489.195,24.96153,-2.95483,-0.11418
489.295,24.96473,-2.955,-0.11378
489.395,24.96792,-2.95506,-0.11338
489.495,24.9711,-2.95503,-0.11314
489.595,24.97427,-2.95497,-0.1131
489.695,24.97745,-2.95499,-0.11319
489.795,24.98063,-2.95517,-0.11336
489.895,24.98382,-2.95553,-0.1135
489.995,24.98703,-2.95592,-0.11348
490.095,24.99023,-2.95624,-0.11316
490.195,24.99344,-2.95641,-0.11253
490.295,24.99665,-2.95652,-0.11179
490.395,24.99986,-2.95661,-0.11117
490.495,25.00307,-2.95677,-0.11081
490.595,25.00628,-2.95699,-0.11065
490.695,25.00949,-2.95728,-0.11063
490.795,25.01269,-2.95766,-0.11072
490.895,25.01589,-2.9581,-0.11094
490.995,25.01908,-2.95856,-0.11132
491.095,25.02228,-2.95902,-0.11184
491.195,25.02547,-2.95948,-0.11218
491.295,25.02867,-2.95993,-0.11193
491.395,25.03187,-2.96037,-0.11079
491.495,25.03507,-2.96078,-0.10923
491.595,25.03827,-2.96112,-0.10795
491.695,25.04147,-2.96137,-0.10762
491.795,25.04466,-2.96159,-0.10808
491.895,25.04785,-2.96184,-0.10872
491.995,25.05105,-2.9622,-0.10899
492.095,25.05425,-2.96264,-0.10878
492.195,25.05745,-2.96303,-0.10841
492.295,25.06068,-2.96326,-0.10816
492.395,25.06391,-2.96332,-0.10808
492.495,25.06714,-2.96339,-0.10789
492.595,25.07035,-2.96363,-0.10732
492.695,25.07355,-2.96407,-0.10638
492.795,25.07674,-2.96455,-0.10549
492.895,25.07993,-2.96488,-0.10508
492.995,25.08312,-2.96497,-0.10532
493.095,25.08632,-2.96491,-0.1058
493.195,25.08953,-2.96481,-0.10604
493.295,25.09274,-2.96475,-0.10578
493.395,25.09596,-2.96474,-0.10534
493.495,25.09918,-2.96482,-0.10515
493.595,25.10239,-2.96498,-0.10548
493.695,25.1056,-2.9652,-0.10587
493.795,25.1088,-2.96545,-0.10571
493.895,25.11201,-2.96571,-0.10454
493.995,25.11521,-2.96594,-0.10286
494.095,25.11842,-2.96611,-0.10151
494.195,25.12163,-2.9662,-0.10123
494.295,25.12485,-2.96621,-0.10183
494.395,25.12806,-2.96617,-0.1027
494.495,25.13128,-2.96608,-0.10324
494.595,25.13449,-2.96602,-0.10326
494.695,25.1377,-2.96607,-0.10284
494.795,25.14092,-2.96628,-0.10203
494.895,25.14413,-2.96665,-0.10102
494.995,25.14735,-2.96704,-0.10003
495.095,25.15056,-2.96734,-0.0993086
495.195,25.15376,-2.9675,-0.09890065
495.295,25.15697,-2.9676,-0.09864279
495.395,25.16018,-2.96771,-0.09835794
495.495,25.16339,-2.96788,-0.09795621
495.595,25.16661,-2.96811,-0.09748988
495.695,25.16982,-2.96839,-0.09702433
495.795,25.17303,-2.96872,-0.09663463
495.895,25.17624,-2.96905,-0.09641716
495.995,25.17944,-2.96934,-0.09647114
496.095,25.18265,-2.96958,-0.09683352
496.195,25.18586,-2.96981,-0.09734883
496.295,25.18906,-2.97008,-0.09782458
496.395,25.19226,-2.97042,-0.09808998
496.495,25.19547,-2.9708,-0.09807033
496.595,25.19867,-2.97114,-0.09771745
496.695,25.20188,-2.97138,-0.09702227
496.795,25.20509,-2.97159,-0.09622585
496.895,25.2083,-2.97186,-0.09566777
496.995,25.2115,-2.97226,-0.09564241
497.095,25.21471,-2.97274,-0.09601941
497.195,25.21791,-2.97316,-0.09643672
497.295,25.22112,-2.97337,-0.09654839
497.395,25.22433,-2.97343,-0.096276
497.495,25.22754,-2.9735,-0.09574297
497.595,25.23074,-2.97375,-0.09507929
497.695,25.23394,-2.97418,-0.09445451
497.795,25.23713,-2.97461,-0.09407868
497.895,25.24032,-2.97486,-0.09415855
497.995,25.24351,-2.97489,-0.09464705
498.095,25.2467,-2.97482,-0.09513167
498.195,25.2499,-2.97481,-0.0951735
498.295,25.25312,-2.97494,-0.0946261
498.395,25.25633,-2.97519,-0.09394332
498.495,25.25954,-2.9755,-0.09365243
498.595,25.26275,-2.97583,-0.09406533
498.695,25.26594,-2.97613,-0.09488616
498.795,25.26913,-2.97634,-0.09571267
498.895,25.27233,-2.97643,-0.09620174
498.995,25.27554,-2.97642,-0.09625393
499.095,25.27874,-2.97635,-0.09583257
499.195,25.28195,-2.97627,-0.09494008
499.295,25.28517,-2.97623,-0.09381227
499.395,25.28838,-2.9763,-0.0927712
499.495,25.2916,-2.97653,-0.09211386
499.595,25.29482,-2.97688,-0.09192289
499.695,25.29805,-2.97723,-0.09217252
499.795,25.30127,-2.97747,-0.09281482
499.895,25.30449,-2.9776,-0.09354031
499.995,25.3077,-2.97765,-0.09386419
500.095,25.31092,-2.97767,-0.09333162
500.195,25.31413,-2.97767,-0.09211312
500.295,25.31734,-2.97766,-0.0909361
500.395,25.32055,-2.97766,-0.09052822
500.495,25.32377,-2.97766,-0.0909943
500.595,25.32698,-2.97766,-0.09169558
500.695,25.3302,-2.97766,-0.0919563
500.795,25.33342,-2.97766,-0.0915386
500.895,25.33664,-2.97766,-0.09090799
500.995,25.33986,-2.97766,-0.09059194
501.095,25.34306,-2.97766,-0.09083865
501.195,25.34627,-2.97766,-0.09129792
501.295,25.34948,-2.97766,-0.09154231
501.395,25.3527,-2.97766,-0.09129866
501.495,25.35593,-2.97766,-0.09075658
501.595,25.35915,-2.97766,-0.09019217
501.695,25.36235,-2.97766,-0.08982328
501.795,25.36555,-2.97766,-0.08963016
501.895,25.36875,-2.97766,-0.08953241
501.995,25.37197,-2.97766,-0.08944847
502.095,25.37519,-2.97766,-0.08928976
502.195,25.37842,-2.97766,-0.08896516
502.295,25.38163,-2.97766,-0.0884068
502.395,25.38483,-2.97766,-0.08773852
502.495,25.38803,-2.97766,-0.08717842
502.595,25.39122,-2.97766,-0.08692275
502.695,25.39442,-2.97766,-0.08688242
502.795,25.39761,-2.97766,-0.08677235
502.895,25.40081,-2.97766,-0.0863213
502.995,25.40401,-2.97767,-0.08563766
503.095,25.4072,-2.97767,-0.08519541
503.195,25.4104,-2.97765,-0.08547215
503.295,25.41361,-2.97766,-0.086471
503.395,25.41681,-2.97777,-0.08755666
503.495,25.42002,-2.97809,-0.08805236
503.595,25.42322,-2.97859,-0.08764218
503.695,25.42642,-2.97911,-0.08668193
503.795,25.42963,-2.97944,-0.08560048
503.895,25.43283,-2.97947,-0.08475429
503.995,25.43604,-2.97939,-0.08430985
504.095,25.43925,-2.97941,-0.08440295
504.195,25.44247,-2.97969,-0.08505981
504.295,25.44569,-2.98014,-0.08590068
504.395,25.44891,-2.98059,-0.08645181
504.495,25.45213,-2.98092,-0.0863394
504.595,25.45534,-2.98111,-0.08569841
504.695,25.45855,-2.98117,-0.08482524
504.795,25.46176,-2.98114,-0.08400378
504.895,25.46496,-2.98109,-0.08342745
504.995,25.46816,-2.98112,-0.08325013
505.095,25.47137,-2.98134,-0.08359736
505.195,25.47458,-2.98171,-0.08428952
505.295,25.47779,-2.98211,-0.0849604
505.395,25.48102,-2.98243,-0.08525993
505.495,25.48425,-2.98262,-0.08515168
505.595,25.48749,-2.9827,-0.08485809
505.695,25.49072,-2.98268,-0.08460266
505.795,25.49394,-2.98261,-0.0844386
505.895,25.49717,-2.98261,-0.08423974
505.995,25.50039,-2.9828,-0.08387456
506.095,25.50362,-2.98317,-0.0833525
506.195,25.50685,-2.98362,-0.08287599
506.295,25.51008,-2.98401,-0.0826596
506.395,25.5133,-2.98427,-0.08275494
506.495,25.51653,-2.98441,-0.08292384
506.595,25.51975,-2.98447,-0.08289886
506.695,25.52298,-2.98448,-0.08256689
506.795,25.5262,-2.98457,-0.08217794
506.895,25.52942,-2.98482,-0.08203419
506.995,25.53263,-2.98528,-0.08232238
507.095,25.53583,-2.98581,-0.08286314
507.195,25.53904,-2.9862,-0.08340473
507.295,25.54225,-2.98632,-0.08371573
507.395,25.54547,-2.98626,-0.08365612
507.495,25.54868,-2.98621,-0.08311159
507.595,25.5519,-2.98631,-0.08202406
507.695,25.55511,-2.98655,-0.08069041
507.795,25.55832,-2.98689,-0.07954556
507.895,25.56154,-2.98724,-0.07897238
507.995,25.56476,-2.98756,-0.07887729
508.095,25.56798,-2.9878,-0.07891223
508.195,25.57119,-2.98792,-0.07875304
508.295,25.5744,-2.98792,-0.07842522
508.395,25.57761,-2.98788,-0.07820295
508.495,25.58082,-2.98785,-0.07835224
508.595,25.58404,-2.98788,-0.07884957
508.695,25.58726,-2.98803,-0.0793934
508.795,25.59048,-2.98834,-0.07967621
508.895,25.59369,-2.98876,-0.07958336
508.995,25.5969,-2.98918,-0.07924504
509.095,25.60011,-2.98944,-0.07880682
509.195,25.60333,-2.9895,-0.07838035
509.295,25.60655,-2.98945,-0.07801898
509.395,25.60978,-2.98938,-0.07777021
509.495,25.613,-2.98937,-0.07766438
509.595,25.61623,-2.98938,-0.07769237
509.695,25.61944,-2.98939,-0.07783956
509.795,25.62264,-2.98936,-0.07806753
509.895,25.62584,-2.98934,-0.07826386
509.995,25.62905,-2.98939,-0.07830179
510.095,25.63228,-2.98953,-0.0780899
510.195,25.63551,-2.98975,-0.07769468
510.295,25.63875,-2.99002,-0.0772267
510.395,25.64198,-2.99028,-0.07679559
510.495,25.6452,-2.99051,-0.07650559
510.595,25.64842,-2.99068,-0.07645893
510.695,25.65165,-2.99076,-0.07673877
510.795,25.65488,-2.99077,-0.07727221
510.895,25.6581,-2.99073,-0.07791007
510.995,25.66132,-2.99068,-0.07850035
511.095,25.66454,-2.99065,-0.07886432
511.195,25.66775,-2.99067,-0.07880614
511.295,25.67096,-2.99078,-0.07814785
511.395,25.67417,-2.99097,-0.07703374
511.495,25.67738,-2.99122,-0.07588525
511.595,25.68061,-2.9915,-0.07512353
511.695,25.68384,-2.99179,-0.07489073
511.795,25.68708,-2.99203,-0.07500832
511.895,25.6903,-2.99217,-0.07528072
511.995,25.69352,-2.9922,-0.07554593
512.095,25.69672,-2.99216,-0.07569129
512.195,25.69993,-2.99212,-0.07560905
512.295,25.70313,-2.99213,-0.07531942
512.395,25.70635,-2.99223,-0.07510057
512.495,25.70956,-2.9925,-0.07526131
512.595,25.71279,-2.99295,-0.07590146
512.695,25.71601,-2.99343,-0.07654065
512.795,25.71923,-2.99378,-0.07659863
512.895,25.72244,-2.99391,-0.07570095
512.995,25.72565,-2.99387,-0.07424834
513.095,25.72886,-2.99379,-0.07282399
513.195,25.73208,-2.99376,-0.07192025
513.295,25.7353,-2.99383,-0.07154489
513.395,25.73852,-2.99405,-0.07154469
513.495,25.74174,-2.99442,-0.07177026
513.595,25.74496,-2.99487,-0.07210091
513.695,25.74818,-2.99524,-0.07242881
513.795,25.7514,-2.99542,-0.07265656
513.895,25.75463,-2.99543,-0.07279556
513.995,25.75785,-2.99535,-0.07292234
514.095,25.76108,-2.99529,-0.07311108
514.195,25.76432,-2.99533,-0.07338562
514.295,25.76755,-2.99549,-0.07373042
514.395,25.77077,-2.99583,-0.07412706
514.495,25.77399,-2.99629,-0.07451506
514.595,25.77721,-2.99669,-0.07479182
514.695,25.78044,-2.9969,-0.07485504
514.795,25.78367,-2.99687,-0.07469082
514.895,25.78691,-2.99681,-0.074402
514.995,25.79014,-2.9969,-0.07409953
515.095,25.79337,-2.99722,-0.07390014
515.195,25.7966,-2.99764,-0.07393028
515.295,25.79983,-2.99802,-0.07431633
515.395,25.80307,-2.99825,-0.07498317
515.495,25.80631,-2.99836,-0.07541451
515.595,25.80954,-2.99839,-0.07503602
515.695,25.81277,-2.99837,-0.07361503
515.795,25.816,-2.99835,-0.0718889
515.895,25.81922,-2.99839,-0.07076602
515.995,25.82244,-2.99853,-0.07085879
516.095,25.82565,-2.99875,-0.0716534
516.195,25.82886,-2.99901,-0.07236826
516.295,25.83206,-2.99928,-0.07238162
516.395,25.83526,-2.99951,-0.07192783
516.495,25.83847,-2.99968,-0.07152649
516.595,25.84168,-2.99975,-0.07162111
516.695,25.8449,-2.99974,-0.07205995
516.795,25.84812,-2.99971,-0.07241181
516.895,25.85134,-2.99969,-0.07228806
516.995,25.85457,-2.99969,-0.07179729
517.095,25.85778,-2.9997,-0.0713613
517.195,25.861,-2.99971,-0.07138425
517.295,25.86421,-2.99975,-0.07188899
517.395,25.86742,-2.99989,-0.07258076
517.495,25.87063,-3.00019,-0.07315863
517.595,25.87384,-3.00062,-0.07342285
517.695,25.87706,-3.00104,-0.07328756
517.795,25.88027,-3.0013,-0.07267624
517.895,25.88349,-3.00135,-0.07169087
517.995,25.88671,-3.00129,-0.07070209
518.095,25.88993,-3.00123,-0.07010151
518.195,25.89315,-3.00123,-0.07011378
518.295,25.89638,-3.00125,-0.07062723
518.395,25.8996,-3.00123,-0.07148965
518.495,25.90282,-3.00118,-0.07248069
518.595,25.90604,-3.00115,-0.07319741
518.695,25.90927,-3.00125,-0.07320658
518.795,25.9125,-3.00152,-0.0722696
518.895,25.91573,-3.00188,-0.07085682
518.995,25.91896,-3.00221,-0.06960002
519.095,25.92219,-3.00242,-0.06900082
519.195,25.92542,-3.00252,-0.06893104
519.295,25.92865,-3.00255,-0.06907225
519.395,25.93189,-3.00255,-0.06914566
519.495,25.93513,-3.00255,-0.06912972
519.595,25.93836,-3.00255,-0.06910554
519.695,25.94159,-3.00256,-0.06914498
519.795,25.94481,-3.00256,-0.06923763
519.895,25.94804,-3.00256,-0.06933082
519.995,25.95126,-3.00253,-0.06937567
520.095,25.95449,-3.0025,-0.06937478
520.195,25.95772,-3.00252,-0.06936552
520.295,25.96095,-3.00262,-0.06938209
520.395,25.96418,-3.00281,-0.0693885
520.495,25.96742,-3.00306,-0.06928729
520.595,25.97065,-3.00333,-0.06898259
520.695,25.97387,-3.00359,-0.0684808
520.795,25.97709,-3.00379,-0.06790223
520.895,25.98031,-3.0039,-0.06737333
520.995,25.98353,-3.00392,-0.06703039
521.095,25.98675,-3.00389,-0.06702409
521.195,25.98998,-3.00386,-0.06750427
521.295,25.9932,-3.00386,-0.06838506
521.395,25.99642,-3.00386,-0.06912407
521.495,25.99966,-3.00387,-0.06912746
521.595,26.00289,-3.00387,-0.06815983
521.695,26.00613,-3.00386,-0.06690448
521.795,26.00936,-3.00387,-0.06618977
521.895,26.01259,-3.0039,-0.06656871
521.995,26.01581,-3.00399,-0.06767375
522.095,26.01903,-3.00418,-0.06894512
522.195,26.02224,-3.00448,-0.0698936
522.295,26.02545,-3.00482,-0.07035114
522.395,26.02867,-3.00514,-0.07024115
522.495,26.03188,-3.00535,-0.06953991
522.595,26.0351,-3.00546,-0.06856319
522.695,26.03832,-3.0055,-0.06776095
522.795,26.04154,-3.00552,-0.06753732
522.895,26.04477,-3.00552,-0.0678762
522.995,26.048,-3.00551,-0.06853705
523.095,26.05123,-3.00551,-0.06927999
523.195,26.05445,-3.00551,-0.06990057
523.295,26.05767,-3.00551,-0.07021895
523.395,26.06089,-3.00551,-0.07006817
523.495,26.06412,-3.00552,-0.06952506
523.595,26.06735,-3.00551,-0.06888922
523.695,26.07058,-3.0055,-0.06846384
523.795,26.07381,-3.00549,-0.06840676
523.895,26.07703,-3.00549,-0.06870484
523.995,26.08027,-3.00553,-0.06933173
524.095,26.0835,-3.00563,-0.07006589
524.195,26.08673,-3.00586,-0.07038856
524.295,26.08995,-3.0063,-0.06975967
524.395,26.09316,-3.00691,-0.06811304
524.495,26.09636,-3.00753,-0.06631998
524.595,26.09958,-3.00796,-0.06536132
524.695,26.1028,-3.00809,-0.06576127
524.795,26.10604,-3.00803,-0.06679245
524.895,26.10927,-3.00792,-0.06751494
524.995,26.1125,-3.00789,-0.06725872
525.095,26.11573,-3.00798,-0.06633112
525.195,26.11896,-3.00823,-0.06526062
525.295,26.12219,-3.00863,-0.06449016
525.395,26.12543,-3.00908,-0.06404864
525.495,26.12865,-3.00942,-0.06383984
525.595,26.13188,-3.00955,-0.06378136
525.695,26.13509,-3.00951,-0.06388059
525.795,26.13831,-3.00946,-0.06418074
525.895,26.14153,-3.00951,-0.06470488
525.995,26.14475,-3.0097,-0.06528954
526.095,26.14797,-3.00999,-0.06567073
526.195,26.1512,-3.01035,-0.06560577
526.295,26.15442,-3.01071,-0.0651493
526.395,26.15765,-3.01095,-0.06456744
526.495,26.16088,-3.01097,-0.06412473
526.595,26.16412,-3.01081,-0.06396349
526.695,26.16736,-3.01066,-0.06411334
526.795,26.17059,-3.01072,-0.06459399
526.895,26.17382,-3.011,-0.06524988
526.995,26.17704,-3.01131,-0.06572093
527.095,26.18027,-3.01147,-0.06564085
527.195,26.1835,-3.01143,-0.06494409
527.295,26.18674,-3.01137,-0.06402189
527.395,26.18998,-3.0115,-0.06330209
527.495,26.19322,-3.01189,-0.06302477
527.595,26.19646,-3.01239,-0.06306521
527.695,26.1997,-3.01282,-0.06325688
