##Temp./°C,Time/min,DSC(subtr.2)/mW,Mass loss(subtr.2)/mg,Sensit./(uV/mW)
67.456,12.9075,0.8975299999999999,-0.01784161,1.0536299999999998
67.556,12.9138,0.90096,-0.01784654,1.05362
67.656,12.9201,0.9052,-0.01810195,1.05361
67.756,12.92636,0.90756,-0.01808015,1.05361
67.856,12.93263,0.9081299999999999,-0.01820601,1.0536
67.956,12.93892,0.90854,-0.01851911,1.05359
68.056,12.9452,0.91101,-0.01845338,1.05359
68.156,12.95143,0.9147200000000001,-0.01848018,1.05358
68.256,12.95759,0.9182799999999999,-0.0189475,1.0535700000000001
68.356,12.96372,0.9219200000000001,-0.01908598,1.0535700000000001
68.456,12.96986,0.9267799999999999,-0.0187687,1.05356
68.556,12.97605,0.9333299999999999,-0.01844862,1.05355
68.656,12.98225,0.9370200000000001,-0.01852036,1.05355
68.756,12.988439999999999,0.9365399999999999,-0.01884207,1.05354
68.856,12.9947,0.93665,-0.0187025,1.0535299999999999
68.956,13.00094,0.9390299999999999,-0.01884941,1.0535299999999999
69.056,13.00708,0.94279,-0.01995515,1.05352
69.156,13.01322,0.9455,-0.02058932,1.05351
69.256,13.01937,0.94706,-0.02077873,1.0535
69.356,13.02551,0.9491700000000001,-0.0218168,1.0535
69.456,13.03164,0.95016,-0.02272427,1.05349
69.556,13.0378,0.95011,-0.02251943,1.05348
69.656,13.04396,0.9540299999999999,-0.02169705,1.0534700000000001
69.756,13.05012,0.95967,-0.02105471,1.0534700000000001
69.856,13.05627,0.96157,-0.02109542,1.05346
69.956,13.06237,0.9620299999999999,-0.0208632,1.05345
70.056,13.06842,0.96301,-0.01997581,1.05344
70.156,13.07455,0.9637700000000001,-0.01923472,1.05344
70.256,13.08067,0.96578,-0.0191024,1.0534299999999999
70.356,13.0867,0.97026,-0.01951377,1.05342
70.456,13.09277,0.9742,-0.01956814,1.05341
70.556,13.0989,0.9781,-0.01944257,1.0534
70.656,13.10497,0.9859700000000001,-0.02034827,1.0534
70.756,13.11096,0.99297,-0.02107286,1.05339
70.856,13.11694,0.9938799999999999,-0.02055105,1.05338
70.956,13.12294,0.9919899999999999,-0.02062626,1.0533700000000001
71.056,13.12894,0.9913,-0.02135151,1.05336
71.156,13.1349,0.99429,-0.02091151,1.05336
71.256,13.14085,0.99764,-0.02041366,1.05335
71.356,13.14685,0.99805,-0.02103348,1.05334
71.456,13.15281,0.9986,-0.02087304,1.0533299999999999
71.556,13.1587,1.0001,-0.01977706,1.05332
71.656,13.164570000000001,1.00031,-0.01971643,1.05331
71.756,13.17046,1.00121,-0.02045543,1.05331
71.856,13.17636,1.0050700000000001,-0.02088868,1.0533
71.956,13.18225,1.00864,-0.02067877,1.05329
72.056,13.188139999999999,1.0109,-0.02031939,1.05328
72.156,13.194020000000002,1.01509,-0.02102578,1.0532700000000002
72.256,13.199910000000001,1.02055,-0.02182923,1.05326
72.356,13.205789999999999,1.0248700000000002,-0.02110824,1.05325
72.456,13.2116,1.02919,-0.02028081,1.05324
72.556,13.21735,1.03433,-0.02036252,1.05324
72.656,13.22315,1.0389,-0.02025469,1.0532299999999999
72.756,13.22899,1.04201,-0.01979244,1.05322
72.856,13.234779999999999,1.04374,-0.01971583,1.05321
72.956,13.240570000000002,1.04555,-0.01985805,1.0532
73.056,13.2464,1.0483799999999999,-0.01985009,1.05319
73.156,13.252239999999999,1.04998,-0.01988305,1.05318
73.256,13.25805,1.04975,-0.01992038,1.0531700000000002
73.356,13.263829999999999,1.05008,-0.01952945,1.05316
73.456,13.2696,1.05236,-0.01889703,1.05315
73.556,13.275379999999998,1.05666,-0.01854444,1.05314
73.656,13.28113,1.0604,-0.01855986,1.05314
73.756,13.28684,1.06175,-0.01889251,1.05313
73.856,13.2926,1.06237,-0.01947733,1.05312
73.956,13.298420000000002,1.06368,-0.02007344,1.05311
74.056,13.30422,1.06627,-0.02029754,1.0531
74.156,13.30996,1.07003,-0.02028986,1.0530899999999999
74.256,13.31567,1.07423,-0.02038773,1.05308
74.356,13.321370000000002,1.07704,-0.02054609,1.0530700000000002
74.456,13.32709,1.07855,-0.02067364,1.05306
74.556,13.33281,1.08302,-0.02077856,1.05305
74.656,13.33849,1.08931,-0.02077436,1.05304
74.756,13.344120000000002,1.0911799999999998,-0.02051353,1.05303
74.856,13.34973,1.09041,-0.02029057,1.05302
74.956,13.355360000000001,1.09215,-0.02048542,1.05301
75.056,13.36099,1.09636,-0.02076062,1.053
75.156,13.3666,1.10144,-0.02068577,1.0529899999999999
75.256,13.372179999999998,1.10568,-0.02011557,1.05298
75.356,13.37776,1.10876,-0.01935736,1.0529700000000002
75.456,13.383289999999999,1.11214,-0.01921395,1.0529600000000001
75.556,13.388829999999999,1.11537,-0.01971747,1.05295
75.656,13.39444,1.11687,-0.02030144,1.05294
75.756,13.400070000000001,1.11806,-0.02062138,1.05293
75.856,13.40564,1.12059,-0.02053013,1.05292
75.956,13.41119,1.12158,-0.02021833,1.05291
76.056,13.41675,1.12053,-0.0199979,1.0529
76.156,13.42229,1.1242,-0.02025393,1.0528899999999999
76.256,13.427829999999998,1.13244,-0.02092779,1.05287
76.356,13.43341,1.13595,-0.02143288,1.0528600000000001
76.456,13.439,1.1348799999999999,-0.02175721,1.05285
76.556,13.44454,1.13589,-0.02225996,1.05284
76.656,13.45004,1.13845,-0.02271179,1.05283
76.756,13.45554,1.13983,-0.02277795,1.05282
76.856,13.461079999999999,1.14089,-0.02270223,1.05281
76.956,13.466660000000001,1.1432,-0.02280903,1.0528
77.056,13.47219,1.14795,-0.02327386,1.05279
77.156,13.47765,1.15365,-0.02388411,1.0527799999999998
77.256,13.483139999999999,1.15564,-0.02397927,1.05277
77.356,13.48867,1.15459,-0.02343779,1.05275
77.456,13.49415,1.15525,-0.02264318,1.05274
77.556,13.49961,1.1579,-0.0222518,1.05273
77.656,13.50509,1.16067,-0.0227348,1.05272
77.756,13.510570000000001,1.16262,-0.02300182,1.05271
77.856,13.516010000000001,1.16364,-0.02224106,1.0527
77.956,13.5214,1.16525,-0.0218652,1.05269
78.056,13.52677,1.1681,-0.02263684,1.0526799999999998
78.156,13.532179999999999,1.17066,-0.02334234,1.05266
78.256,13.53764,1.17219,-0.02340364,1.05265
78.356,13.543070000000002,1.1734,-0.02333539,1.05264
78.456,13.54846,1.17583,-0.0234162,1.05263
78.556,13.55381,1.18131,-0.02364968,1.0526200000000001
78.656,13.559170000000002,1.18785,-0.02388758,1.05261
78.756,13.56458,1.19184,-0.02397492,1.05259
78.856,13.56998,1.19306,-0.02423767,1.0525799999999998
78.956,13.57531,1.1928299999999998,-0.02495626,1.05257
79.056,13.58061,1.1932399999999999,-0.02545751,1.05256
79.156,13.58593,1.19582,-0.02517145,1.05255
79.256,13.59126,1.19999,-0.02451011,1.05253
79.356,13.59658,1.20455,-0.02392893,1.0525200000000001
79.456,13.60193,1.20787,-0.02361578,1.05251
79.556,13.6073,1.2096799999999999,-0.02348811,1.0525
79.656,13.61263,1.21166,-0.02314293,1.05249
79.756,13.617920000000002,1.21412,-0.02272579,1.05247
79.856,13.62321,1.21587,-0.02289698,1.05246
79.956,13.628520000000002,1.2173100000000001,-0.0233358,1.05245
80.056,13.63381,1.21985,-0.02307804,1.05244
80.156,13.63911,1.22316,-0.02228064,1.0524200000000001
80.256,13.644420000000002,1.22607,-0.02167639,1.05241
80.356,13.649729999999998,1.22866,-0.02159693,1.0524
80.456,13.655,1.23139,-0.02205787,1.05239
80.556,13.66024,1.23401,-0.02237913,1.05237
80.656,13.665479999999999,1.2361799999999998,-0.02199474,1.05236
80.756,13.67075,1.23773,-0.02143959,1.05235
80.856,13.67609,1.23882,-0.02129544,1.05234
80.956,13.6814,1.2402,-0.02163637,1.0523200000000001
81.056,13.68666,1.2426,-0.02227179,1.05231
81.156,13.691889999999999,1.24642,-0.02267716,1.0523
81.256,13.69715,1.2512,-0.02258139,1.0522799999999999
81.356,13.70241,1.25527,-0.02213843,1.05227
81.456,13.70766,1.25821,-0.02172732,1.05226
81.556,13.712879999999998,1.26096,-0.02190542,1.05225
81.656,13.718060000000001,1.26329,-0.02257256,1.05223
81.756,13.723239999999999,1.26409,-0.02308058,1.0522200000000002
81.856,13.728420000000002,1.2646700000000002,-0.02324421,1.05221
