Time after Ignition,FDNY_LDF_R1,FDNY_LDF_R2,FDNY_LDF_R3,Mean,Std. Dev.
156.0,123.36163760678342,130.44662813116156,136.0133602751275,129.94054200435747,6.3410262572379015
156.25,120.78623733704525,131.43815157068022,137.23835204158158,129.82091364976904,8.344436076358306
156.5,123.15286239109443,131.00587110124735,133.87535968833635,129.34469772689272,5.550910718709916
156.75,124.01265547390307,132.06792678279416,137.00363900425066,131.0280737536493,6.55762030107774
157.0,121.71980255308976,131.8549845225147,134.77074617822788,129.4485110846108,6.8501911055193325
157.25,124.73841792082712,132.14500782744437,136.4651328566452,131.1161862016389,5.930667437125309
157.5,122.5750203673202,132.48506346520114,136.54556188287762,130.53521523846632,7.186476093326547
157.75,123.16955026493899,132.39616814471222,135.89128884545693,130.48566908503605,6.5725309524206335
158.0,125.01121424002356,131.26673023942152,137.45316126675206,131.24370191539904,6.221005479965437
158.25,123.66479696277403,131.80782523385687,137.8063859213156,131.09300270598217,7.097842137076179
158.5,124.07192341802983,131.7153545271775,140.02858879697035,131.93862224739257,7.980675338593679
158.75,123.01240759768646,131.98137507882726,139.53056884882255,131.5081171751121,8.269243772087332
159.0,126.8978545441564,133.2636565845959,141.77599061852314,133.9791672490918,7.464830868485819
159.25,128.38788564749984,134.77996494475101,139.4898369076606,134.21922916663712,5.572176316789421
159.5,126.30455495929414,134.79708009563976,144.07752986458277,135.0597216398389,8.889397880709321
159.75,127.49455665584965,134.50804675969428,141.80437095926723,134.6023247916037,7.1553729888838875
160.0,126.98805243678608,138.5601695781861,142.1569317434641,135.90171791947876,7.926174914257448
160.25,128.6199132998826,136.0095210033481,143.57064752206688,136.06669394176586,7.475531085097804
160.5,128.45033937982075,135.8414840109537,144.3672719221936,136.219698437656,7.9652037013522925
160.75,127.15952760056787,138.47943840015785,143.1767537172113,136.27190657264566,8.233637148613642
161.0,127.97548744405138,136.268266118245,146.45685766733368,136.90020374321003,9.256876914159074
161.25,128.58434665512397,135.72658590557995,146.365185262104,136.8920392742693,8.947528516736341
161.5,131.3366751950323,138.20720486081686,146.58144657527836,138.70844221037586,7.634735933183082
161.75,130.2248397299582,137.70473782319638,145.83369901613017,137.92109218976157,7.80667848465838
162.0,132.28981240820661,138.32125932109648,148.49134050741355,139.70080407890555,8.188390317482849
162.25,129.95517396576142,142.52120715752844,148.97773969990692,140.48470694106558,9.673417267243854
162.5,132.06800324014617,139.74581179008567,148.6039578276568,140.13925761929622,8.274995362261297
162.75,134.79651747936634,140.79121189102798,148.14185549172655,141.2431949540403,6.684140048126911
163.0,134.7677863221908,140.51384710678488,151.06540087940425,142.1156781027933,8.266042400611308
163.25,134.571747476466,142.4271857404537,150.9223498708777,142.64042769593246,8.177386731940576
163.5,135.89469965824372,142.4757810586124,148.16952670963497,142.18000247549705,6.142756589110776
163.75,137.47403401140662,142.2674648703737,148.19636700243402,142.64595529473812,5.371177472735408
164.0,134.1097401724375,145.34102559268166,151.61318343367785,143.68798306626567,8.868034939910292
164.25,138.2208769244612,144.73277592403917,150.29485721304076,144.4161700205137,6.043213505732049
164.5,136.6403753414269,146.561621216785,151.62587480454724,144.9426237875864,7.622805457743806
164.75,136.31998985098286,144.22282478461094,153.65251614277454,144.73177692612276,8.67746455629031
165.0,137.84956692636777,144.96884169158585,154.61421750670561,145.81087537488642,8.413984954411616
165.25,137.08502542690985,144.5804778100307,152.44544454387128,144.7036492602706,7.680950284098586
165.5,139.3813915574617,145.66070297972433,154.40752306653548,146.48320586790717,7.546756938102398
165.75,139.44021185685205,147.31205488150275,156.82195288112504,147.8580732064933,8.703725194831396
166.0,140.07401884965745,151.12992313723262,158.02313573438778,149.74235924042594,9.054650706196172
166.25,138.6970247467158,149.90580085987386,156.7747143821628,148.45917999625084,9.1252533981906
166.5,141.82314770743332,146.49100416044647,155.44529854414043,147.91981680400673,6.922562930901987
166.75,142.88001972566744,151.20212759161893,160.89375485771868,151.65863405833502,9.015540026395506
167.0,141.9503800524489,150.46308361555768,155.8498428394005,149.42110216913568,7.008071092852785
167.25,144.4682793796291,153.17838838847476,158.03337127564092,151.8933463479149,6.873240089020311
167.5,142.5526064650709,153.07956210019793,157.06122663070036,150.8977983986564,7.496338066993147
167.75,141.44636806930293,151.68416773475067,160.9957267246334,151.37542084289566,9.778335719390533
168.0,143.1006184769795,151.13481719966492,161.04572539625363,151.76038702429935,8.988894191732651
168.25,143.258037725545,154.8519022073809,164.50439050952892,154.20477681415161,10.63794882067483
168.5,146.10804962812873,154.5243804229304,162.18034814193035,154.27092606432984,8.039146360970655
168.75,145.49555105277224,156.5318493353343,159.96661353188586,153.99800463999748,7.560964820951583
169.0,146.01133605195741,155.39925356230552,162.69882194857036,154.70313718761108,8.365493404022995
169.25,146.24924861418685,155.5839098945429,162.07996535083296,154.63770795318757,7.9576611943679945
169.5,145.5604120759198,157.95244908128328,161.48171205885123,154.9981910720181,8.361679172008674
169.75,145.52895330750425,156.1039484214632,164.81638407758032,155.48309526884927,9.658692479080814
170.0,145.34496365783485,157.2292392159107,164.86746384047404,155.81388890473985,9.83790708041021
170.25,146.86222356795804,162.75844721483008,165.13631969401533,158.25233015893448,9.935515361427933
170.5,145.78418821420416,158.50806385639106,166.40976311000492,156.9006717268667,10.406313806488548
170.75,145.46580793167658,162.12274218825237,166.87270580937525,158.15375197643473,11.241818432205847
171.0,146.89276144840863,162.44695706908232,165.62090300483706,158.32020717410933,10.022892300187106
171.25,147.58032543438733,161.2135626077329,165.13958590681034,157.9778246496435,9.215986500894225
171.5,149.79305299271437,163.8686786120062,166.88368999021267,160.18180719831108,9.12234804537221
171.75,150.93636779506608,161.01738619357283,168.2137005999921,160.05581819621034,8.678710559363477
172.0,148.54328814330572,165.40324165603337,167.93548694573073,160.62733891502327,10.541407820679568
172.25,150.32058369883072,164.7000923341236,166.6023238554749,160.54099996280976,8.902095407653238
172.5,149.37245030065887,165.64962772158103,167.50584950291727,160.84264250838572,9.9767415415568
172.75,152.49090299964746,164.80325965251743,169.25929978798166,162.18448748004886,8.685520046676885
173.0,150.59304347705108,165.80505958365396,171.18741274931025,162.5285052700051,10.681004988214424
173.25,152.50826305390535,167.2068052607926,169.46652418027833,163.06053083165878,9.208113207320492
173.5,153.42782204645854,166.07230568990053,171.3302834787455,163.61013707170153,9.201697509805655
173.75,153.3277070864203,165.27147210813746,171.54280427527442,163.38066115661073,9.253583951132683
174.0,154.56328291892902,166.4221893044298,171.47842216740887,164.15463146358923,8.682559983670368
174.25,155.06913083061545,170.2682112874508,169.14521573151544,164.82751928319388,8.469645131186132
174.5,156.84987504550043,168.41675630697105,170.81555058760466,165.3607273133587,7.467563742224203
174.75,155.1776953114554,169.70551505380774,169.61861494610653,164.83394177045656,8.362667616550885
175.0,154.42504748474522,166.37906966168086,170.88600339927083,163.89670684856563,8.506606917975105
175.25,155.35230581189288,167.25649217815413,172.66517711767474,165.09132503590726,8.857191415908343
175.5,155.249569920376,171.00480957865068,171.74661451497582,166.00033133800082,9.317817444815454
175.75,157.22080711441467,171.02686269618206,171.0851306089518,166.4442668065162,7.987803534531917
176.0,157.52800865476001,171.8524116670056,172.6539797913754,167.34480003771367,8.511032408399489
176.25,159.62306198463298,169.7396925801468,173.74881579384683,167.7038567862089,7.279608554348168
176.5,158.80533337288762,171.27283410235881,173.56275319455762,167.8803068899347,7.942121291791843
176.75,160.21509643275485,173.0663920428409,173.20125861873046,168.8275823647754,7.458936431909179
177.0,159.69025752330683,170.3854894796178,175.9976493203643,168.69113210776297,8.2846781460328
177.25,159.6629746117044,173.51878858010343,176.89343059933248,170.02506459704676,9.131086125852493
177.5,161.43549095552123,171.57059447244092,173.99057043159797,168.99888528652005,6.6609136959852
177.75,162.16867107329688,172.02852639215303,172.5943568342071,168.9305180998857,5.86276150210202
178.0,161.0954055777184,171.2992048834443,174.38655652292394,168.92705566136223,6.955860285466354
178.25,159.69963841573315,173.8338305630315,177.06341835149564,170.1989624434201,9.234956042105592
178.5,161.85207628670096,171.98894111955315,178.16689081505777,170.66930274043727,8.237073349339388
178.75,158.5206505669583,170.65884310218087,176.29663619218513,168.4920432871081,9.08392438960262
179.0,164.04299353472493,174.36669297021683,179.29297784413708,172.56755478302628,7.782556072511442
179.25,162.93701767298518,169.7337522659534,176.2176176406611,169.62946252653322,6.640914179363388
179.5,165.7785286638447,173.65294752996397,180.04701473933918,173.15949697771592,7.14703041880195
179.75,163.01950385346345,174.47385211696553,177.45997319934156,171.65110972325684,7.622840330102785
180.0,162.2403972168946,173.01334729330196,181.03746360284615,172.09706937101421,9.431972227621399
180.25,161.20679352353133,172.61708641902257,182.13593895851892,171.9866063003576,10.478807711029882
180.5,162.471042186527,172.30070878145543,178.94637961587722,171.23937686128656,8.288787905135111
180.75,165.00083643501966,173.06255049986842,180.5947505771383,172.8860458373421,7.798455295112112
181.0,163.02164188510127,173.50787129264603,180.08402458234517,172.20451258669746,8.605537970637327
181.25,162.37956512838173,178.64550693692925,182.97497849368844,174.66668351966646,10.858915220282483
181.5,166.0732085429027,175.35478983100177,180.21796932790758,173.88198923393736,7.186474839257974
181.75,164.04414480855806,172.54886051484016,182.1547595283651,172.91592161725444,9.06088526425548
182.0,166.72276537595184,173.30816428751962,183.6707964255864,174.56724202968596,8.543880657257462
182.25,164.28890437385112,176.49499058694954,180.24975478287564,173.67788324789208,8.345013886426013
182.5,166.43941294432062,176.40304042977138,182.3247948494125,175.0557494078348,8.027934627972398
182.75,166.52490567383012,173.3031710506858,183.9845069945607,174.60419457302552,8.80221087136494
183.0,166.13656359049443,174.4690503165571,184.06021614956555,174.88861001887236,8.96918909503135
183.25,164.6911025291345,175.46924416453038,184.51234036249795,174.89089568538762,9.923267230815906
183.5,165.68304649543305,173.12169944860207,186.84682319240605,175.21718971214705,10.736371389035183
183.75,165.88863014846393,173.59109659622092,184.55382227116752,174.67784967195078,9.379931952315287
184.0,167.6970974522669,174.1553942701381,185.9525272674666,175.9350063299572,9.256913294776545
184.25,169.59947002603238,175.18685191415156,189.32056991442803,178.03563061820398,10.1645019691334
184.5,166.87498856029606,174.7613565386764,187.83694169942922,176.49109559946723,10.587486376171766
184.75,165.96416232349173,175.3429998519424,185.015497896193,175.44088669054238,9.526044989962864
185.0,163.98741330991757,176.50837650448122,187.49389280238145,175.99656087226006,11.76159474575815
185.25,170.4917098122363,176.39788337362356,189.93944303120432,178.94301207235472,9.970548726567998
185.5,169.2198041912613,179.1055077654969,191.3599507186461,179.89508755846808,11.09117213150255
185.75,168.17461729836228,177.47790609542835,186.3455462850575,177.33268989294936,9.086334842442085
186.0,168.56103253128293,175.40264911890486,186.45997728188246,176.80788631069012,9.031836716312796
186.25,165.26287081930315,175.7693145243231,187.8190189237572,176.28373475579448,11.286869604032239
186.5,166.96113833978032,178.01772152628686,187.16959766927422,177.38281917844714,10.119178961824009
186.75,165.11428500171996,176.52545908677052,190.09776116303155,177.2458350838407,12.507306922698115
187.0,171.48615796199962,175.91009857155845,189.24205329935728,178.8794366109718,9.242871907693523
187.25,167.37323480140907,178.5187174620764,193.92363008787524,179.93852745045356,13.3320203933696
187.5,167.36620671552916,178.6005084801571,190.1754790248873,178.71406474019116,11.405060152789973
187.75,168.87725169685345,174.8354013263835,188.20201797014244,177.30489033112644,9.896233113549904
188.0,168.37307823607094,178.65954433297213,189.70311101538715,178.91191119481005,10.667255568626425
188.25,167.8184219072114,178.58889605851618,191.14247215902105,179.1832633749162,11.673379305811109
188.5,167.1071413702747,178.41700117453354,189.65577559099006,178.3933060452661,11.27433578528098
188.75,165.4469502140033,174.75971517364354,190.67047286111804,176.95904608292162,12.754776204181598
189.0,166.907776095753,176.2546877977518,193.05555700167972,178.73934029839484,13.24978245530092
189.25,167.33442452640813,176.7706560856808,194.83193979348027,179.64567346852309,13.972388134440381
189.5,168.2733887589553,175.46874595917436,193.5744917921229,179.10554217008416,13.036723847788862
189.75,167.7019402973876,176.1739359214972,192.36883679800292,178.74823767229591,12.533324294501476
190.0,168.4449817057883,178.17171211521864,193.39822456418256,180.00497279506317,12.577230053859191
190.25,168.4660334135768,177.00016517489627,193.5221458182767,179.6627814689166,12.738498198615321
190.5,169.49836958614384,178.81421624390143,194.67121743572417,180.9946010885898,12.72727880451043
190.75,169.57009486936516,181.3357156742554,196.94047739862896,182.61542931408317,13.729993088109262
191.0,170.05840529463669,177.34075660743807,193.9281588119771,180.4424402380173,12.233422017277045
191.25,170.19148226845707,178.10774811942176,193.30437339476396,180.53453459421425,11.745995211126464
191.5,169.20433658492985,178.27069156600848,192.42582121592474,179.96694978895437,11.703303212600563
191.75,169.80389182828108,178.53336950295122,194.42381769520793,180.92035967548009,12.482326665572225
192.0,169.10417402768027,178.6328418733783,196.48725356303862,181.40808982136573,13.900890694108295
192.25,168.1627573621675,180.30888971348588,197.60626786315518,182.02597164626954,14.796667037828552
192.5,172.46985186683514,181.502817439775,196.8427714664762,183.6051469243621,12.321714344966978
192.75,173.0598640379829,180.5814736949452,201.88022589391468,185.1738545422809,14.94893928551267
193.0,172.4604251805387,180.04136124477097,201.78175815758715,184.7611815276323,15.219811743731228
193.25,169.01734278094355,178.15970431305078,199.29085038753945,182.15596582717794,15.527359571692326
193.5,168.20926611345317,179.18737107725312,198.3240817100584,181.90690630025492,15.240486654836356
193.75,172.8665683839539,178.7104046282722,199.04263974738913,183.53987091987173,13.740068649835258
194.0,172.49545417160613,179.2223852165258,202.79149191129108,184.8364437664743,15.90913937750221
194.25,168.22358563179054,181.46393107150178,201.46759416158093,183.71837028829108,16.736274911665447
194.5,173.89698890318653,178.6389412864089,201.85987165457973,184.79860061472505,14.964516538222178
194.75,171.42629020053047,181.81723855918597,199.9923997189741,184.41197615956352,14.458739594654807
195.0,171.37866642103864,181.87870788087466,203.06478209149344,185.44071879780222,16.1405831028372
195.25,173.73198259069105,181.89987668509048,201.6487923812052,185.76021721899556,14.353178707109436
195.5,166.33866405917126,181.97974674893862,206.70883763868358,185.00908281559782,20.354861494580604
195.75,170.5978323982303,184.1737416355374,203.8644590189356,186.21201101756776,16.726715703796916
196.0,172.21637699834042,182.70818734765805,201.99342735360534,185.6393305665346,15.10337321237114
196.25,169.19293179414126,184.14568996811917,204.83849534584638,186.0590390360356,17.89964325682036
196.5,172.25650999250075,181.75161349307152,203.531520219692,185.84654790175475,16.03458549624195
196.75,174.14627598525172,183.21606145993985,204.53624147305138,187.299526306081,15.601074144098744
197.0,172.33537412976483,185.48124979642256,206.0891015658509,187.96857516401278,17.01377734574515
197.25,171.53902295438456,182.63675167223235,203.3937805121177,185.8565183795782,16.169618672151447
197.5,170.8387730403129,183.63416193209602,205.53722376390346,186.67005291210413,17.54731022653419
197.75,172.2397421555485,185.73897794617608,205.98101387396736,187.98657799189732,16.982553805838144
198.0,170.6902908508327,182.31170689131972,204.98702674544788,185.99634149586677,17.442732652397545
198.25,172.00330356823375,185.17555800685278,206.04651099030855,187.7417908551317,17.166075735860293
198.5,169.82565924056283,182.43342203661263,208.45238041230607,186.9038205631605,19.697569503863175
198.75,169.78309561355968,189.08956447148145,206.3698065379976,188.41415554101295,18.302704362596625
199.0,172.02531280046352,185.5007806260303,206.9032604224119,188.14311794963524,17.588469731009305
199.25,175.2282087025052,189.8794259680373,206.42186187294965,190.50983218116406,15.606378776790475
199.5,171.63925946116206,188.4691625204702,205.51002644559375,188.53948280907534,16.93549298767707
199.75,172.36731018324633,187.41065917632233,205.09327229624472,188.29041388527114,16.38070893814702
200.0,171.15600004348923,189.3666011114063,204.62472306537856,188.38244140675803,16.75605212817674
200.25,172.82126298992281,185.46272031990142,205.44807365592652,187.91068565525026,16.450580362744514
200.5,172.69620035581048,184.5848369001271,205.36103187267048,187.54735637620266,16.532700799954252
200.75,170.56725939070515,185.4181085444503,208.80293472855325,188.26276755456956,19.27591193168876
201.0,175.57876923311494,188.21080297300432,211.34527816609247,191.71161679073725,18.138427808192546
201.25,174.29504833444034,187.23784152306493,210.26308973854302,190.59865986534942,18.218021999086183
201.5,171.11159784882304,189.17681688747342,208.97726505089508,189.7552265957305,18.93945898138258
201.75,173.37659946293667,188.38235224904108,208.21475178325156,189.99123449840977,17.4747128972872
202.0,174.24454232385378,187.6750959532939,208.94289797332027,190.2875120834893,17.49607126534968
202.25,174.6221023040356,191.05848669945868,211.91517558378976,192.5319215290947,18.690146770696234
202.5,176.2184119206898,188.1111068442554,208.35862313721364,190.8960473007196,16.250083515792458
202.75,174.78262059250522,187.1921848566108,207.98637855954732,189.98706133622113,16.777392130056658
203.0,174.92120956500568,186.85495912623406,208.68545053238458,190.15387307454145,17.12215281308281
203.25,175.65614848035491,185.8509111811259,205.68237893545978,189.0631461989802,15.268676078600063
203.5,176.0740338555283,188.98555335301117,206.18931378414544,190.41630033089496,15.108533978542892
203.75,174.5045735630094,186.4427250926659,211.24381207155395,190.73037024240975,18.741153572940014
204.0,176.2373322730428,190.6090957790411,208.8615211780158,191.90264974336654,16.35051640838318
204.25,176.79336244180956,190.5463778180159,209.72949143883596,192.3564105662205,16.542500181029787
204.5,179.6640914558896,188.64985916998057,207.02056178725866,191.77817080437626,13.94395451474188
204.75,174.18609208380389,191.23179419497941,209.87971534540353,191.76586720806225,17.852804005890203
205.0,175.97155375149086,186.97130424932175,209.32242964084503,190.75509588055255,16.994353179165294
205.25,182.99964866180628,189.81154672133562,207.79786035896237,193.53635191403475,12.811848271694101
205.5,178.85930083237125,191.98403378216597,205.22020030272498,192.02117830575403,13.180488989724482
205.75,176.58106371717537,193.6450573947441,207.49426943192313,192.57346351461422,15.484437573690796
206.0,178.68780688106827,188.58907215064914,206.24683520096633,191.17457141089457,13.960251262165132
206.25,179.67409377323045,192.0740605227089,209.40720010781982,193.71845146791972,14.934604757459036
206.5,178.35406597958024,189.98678575307005,209.8080891073692,192.71631361333985,15.903667328193908
206.75,181.6345833449176,190.89465136503614,208.0067335359383,193.51198941529734,13.379477578607
207.0,180.50415264051256,191.85011318806107,208.82133600846856,193.7252006123474,14.25140986394499
207.25,180.6955961217332,189.50622588059161,210.13057469466185,193.44413223232888,15.107442560654725
207.5,180.5769362453555,189.29401346574073,206.9655317198142,192.27882714363682,13.445122807080349
207.75,177.7381042499727,190.09018617656713,208.5287676694549,192.11901936533158,15.495269004887716
208.0,181.73045144152226,192.5313847958107,208.6828114813538,194.3148825728956,13.564404748083387
208.25,178.2776429179631,191.24647341980017,209.22430040693865,192.91613891490064,15.54074449903023
208.5,179.60284651219482,191.32428841150372,208.92653531610526,193.28455674660128,14.759799125541488
208.75,186.47136225058145,191.29393987387672,209.96652206652635,195.9106080636615,12.409305080266423
209.0,182.72318431953883,191.9744270128688,210.06412064619522,194.92057732620094,13.906529080116652
209.25,182.2746084039459,192.56310113743262,211.008642824695,195.28211745535785,14.558707732008909
209.5,178.1544886734781,190.03190732577795,208.57952538060871,192.2553071266216,15.3338952866959
209.75,182.40308260491713,190.90894373260593,204.2878654031256,192.53329724688288,11.032444098462422
210.0,184.0317269212624,192.2641856718482,209.04516865837263,195.11369375049443,12.74785625513775
210.25,179.2188482411556,191.97658972369064,204.57698341230488,191.92414045905036,12.679148947527613
210.5,186.26374803151197,193.39187066974375,207.92660605358023,195.86074158494532,11.040441436736938
210.75,182.7991091611287,195.00325377994403,203.39548051276256,193.73261448461176,10.356810386298125
211.0,184.21111035786637,191.68497709872378,204.71644152347932,193.53750966002318,10.377430280222084
211.25,180.76070924132512,193.65260348472103,208.08834224406172,194.1672183233693,13.671082718906446
211.5,183.59750399769493,189.31426601741782,207.4908253724103,193.46753179584104,12.47637423486983
211.75,184.15839598994762,192.41998683129071,208.09789280594214,194.89209187572683,12.159702071341952
212.0,184.74889455245136,193.56137229852365,204.57964773039686,194.2966381937906,9.935801671415645
212.25,185.6175007160382,192.6175361957422,203.70285830186063,193.979298404547,9.119256383431877
212.5,183.51958939544463,194.69551461621174,203.92800590658572,194.0477033060807,10.219618913795388
212.75,186.59172847884918,190.73098495541595,203.5643486946198,193.62902070962832,8.849656358961992
213.0,186.41181414349654,193.6025539880995,205.29157047877328,195.1019795367898,9.528772615185252
213.25,187.53032042879403,189.59260512304007,198.39715637557427,191.8400273091361,5.771499868792892
213.5,185.17659225437725,193.09932508663573,204.3473980931197,194.20777181137757,9.633350389811609
213.75,183.84846228977312,190.91052409262267,202.07193566375562,192.2769740153838,9.18826068941357
214.0,183.2221212591058,188.67492204759537,200.7110821851016,190.86937516393425,8.948612011234424
214.25,188.18124215362513,190.04427161080142,197.63557878637985,191.95369751693545,5.008048597969457
214.5,186.87274452420803,188.31278131284384,197.75701828078496,190.98084803927895,5.912342077769175
214.75,185.84350727582785,190.4921161976362,197.02137529226795,191.11899958857734,5.615240016029327
215.0,181.72406668846384,190.4573138149517,195.4365956382492,189.20599204722157,6.941377181400811
215.25,184.97576832769715,189.18850206772223,194.37660007922915,189.5136234915495,4.708841403182596
215.5,185.65578575991552,189.95812107129314,196.25098687738014,190.62163123619624,5.32867300404878
215.75,187.046436061913,191.20702706456822,193.5444017621363,190.59928829620583,3.2913370183327566
216.0,184.86665600896058,189.0506301011933,195.1181683681654,189.67848482610643,5.1545152613440965
216.25,186.6953412580084,188.62341645065288,191.31234886520997,188.87703552462372,2.318929017294552
216.5,188.68280492375322,192.14192457059653,193.87223732540943,191.56565560658638,2.642274891452592
216.75,182.92502956047284,189.40311446330563,190.82306583834907,187.7170699540425,4.21032110735921
217.0,183.85905303090738,185.14745735890168,191.7672502811964,186.92458689033515,4.243057619923329
217.25,185.2549202389201,189.94910197500886,191.968427486135,189.05748323335465,3.4444205426970567
217.5,187.5085151947906,188.57397338113216,189.74089229621669,188.60779362404648,1.1165727640265912
217.75,187.46860219344134,185.8595361268215,188.35571070834723,187.22794967620337,1.2653683696471671
218.0,183.49427195299762,188.54757290465045,186.89682798532544,186.31289094765785,2.576761431519003
218.25,188.23400593216755,187.60941650428245,185.44795247137142,187.09712496927378,1.4619697104367966
218.5,186.23848714582675,187.19195727541182,186.3230425504743,186.58449565723762,0.5277732631347382
218.75,188.97365451495043,189.20005517373176,183.64747326939096,187.27372765269104,3.1424679718139505
219.0,188.51128027923372,191.4089937302237,182.6198531389832,187.5133757161469,4.478739579493327
219.25,186.91268490434638,187.07733910393847,180.5430144395878,184.8443461492909,3.725972169653677
219.5,186.01935057532242,183.2694284100847,185.37544083633244,184.8880732739132,1.4382848585694945
219.75,187.82346357174563,186.2985666048299,183.03684282060507,185.71962433239355,2.445263824196212
220.0,186.7549831172483,186.69736718258116,181.95159047320033,185.13464692434323,2.7567582732901825
220.25,186.85388473064023,183.10512129769793,178.64967784116004,182.86956128983275,4.107172879162459
220.5,188.277913510058,181.49592598018202,179.25399618514828,183.00927855846274,4.698451658934374
220.75,185.0566396019715,182.18871995565098,178.67865580479128,181.97467178747124,3.194375023850397
221.0,189.91553372312856,189.7316151660609,173.7559932580711,184.46771404908682,9.27707810883458
221.25,189.08025177543382,183.1594083552203,173.94866680244905,182.0627756443677,7.625166780179207
221.5,188.20709076490056,184.080171074643,172.39893803988568,181.56206662647642,8.199393919873353
221.75,183.55221200116367,181.44818981648703,172.97532100447984,179.3252409407102,5.598914156852604
222.0,189.8816407580761,178.11256486139337,168.90190117798355,178.96536893248432,10.515836833075976
222.25,189.96860070672687,176.64823655294714,171.28857211919367,179.30180312628923,9.618572070589963
222.5,187.6872748866283,177.9624801623527,163.96818121128803,176.53931208675635,11.923418416018086
222.75,190.0393846119129,179.20980984545204,164.48017639694947,177.90979028477147,12.829100486299795
223.0,185.18275315634273,178.1106297270901,165.36383086936243,176.21907125093176,10.043949186245714
223.25,184.95919186938795,176.40482464080938,162.47761266203426,174.61387639074385,11.347289219894723
223.5,186.30153367553388,174.1103164660727,161.57565420164818,173.9958347810849,12.36333727119942
223.75,185.36636986224516,172.10021295469483,158.81601669659324,172.0941998378444,13.27517760421274
224.0,187.13874362469616,174.26716869329675,157.3264672711694,172.91079319638743,14.952350023030649
224.25,183.01166420752116,171.3996388583768,155.91199510805237,170.10776605798344,13.595944903700998
224.5,185.41763054580164,172.8266407601752,153.35296744178157,170.53241291591948,16.15497651018395
224.75,181.8769469625295,172.0051898201008,152.20235681894542,168.69483120052524,15.111723286576986
225.0,183.99933586176965,169.84284256595032,149.39896034007984,167.74704625593327,17.39513633721503
225.25,183.4397677975961,169.1728864873641,146.85042571645414,166.48769333380477,18.44187314745028
225.5,180.79874856075216,167.42435516669883,148.2672725035151,165.49679207698867,16.35117299199836
225.75,189.6496136693932,171.17078806624392,144.8545075507634,168.55830309546684,22.511534628646007
226.0,183.8906520736446,167.7392601448832,142.6408081518714,164.75690679013306,20.7860104287019
226.25,180.9908669436027,166.73239338475565,144.07459047626298,163.93261693487378,18.616710992553166
226.5,179.8240551314181,164.7934757366071,140.67164561340533,161.7630588271435,19.75133825213918
226.75,179.6071064487433,165.4049612818913,137.40445839702363,160.80550870921942,21.473986556308617
227.0,179.6335365940234,163.19812029276636,134.20037579453978,159.0106775604432,23.004217711874027
227.25,176.24746872501075,160.56501107660065,134.60155360382035,157.1380111351439,21.03339744357547
227.5,175.3274851810474,161.4680295935365,130.76443809938,155.85331762465464,22.805921033162758
227.75,174.64339923186083,162.39832454426215,128.29055453617664,155.11075943743322,24.020366498770525
228.0,177.09982628899314,161.526000900093,127.32578589736865,155.3172043621516,25.461257629267482
228.25,175.58669961931994,160.22697869792904,122.67626833328502,152.82998221684468,27.219755737780538
228.5,177.81108734488674,158.26427784999075,118.08300083630253,151.38612201039334,30.45230451557929
228.75,176.6737096500455,154.34368949095452,116.65131503884848,149.22290472661618,30.337086069159202
229.0,174.1469897870782,159.01263805717664,113.51151538118646,148.89038107514708,31.55963012955907
229.25,173.9028505128325,154.07532145259677,111.69141294088824,146.55652830210585,31.779945390479842
229.5,173.8440491369741,154.96583831302758,108.84513123682719,145.88500622894296,33.437418643669474
229.75,173.29739800275138,153.6276409097615,104.68269110251616,143.869243338343,35.33290595355407
230.0,171.49466797936216,151.43704320568656,105.203583125406,142.71176477015158,33.99595337112658
230.25,173.39677841137367,147.23198269207217,100.53397717083838,140.3875794247614,36.91045032532953
230.5,167.65983305114713,147.4783876921887,98.45159164155824,137.8632707949647,35.59189548847386
230.75,167.13358861610948,144.84698681557725,95.81804628655108,135.93287390607927,36.48386905417541
231.0,168.45600875270628,143.24136171883802,94.9912594008042,135.56287662411617,37.32943475793397
231.25,168.61689196272573,139.7173314256093,90.62210832677937,132.98544390503812,39.4307659169428
231.5,167.66109204860842,138.13049254921964,90.86775981016804,132.21978146933205,38.7363698373157
231.75,163.89284238239443,137.8688016493187,88.22633339144294,129.99599247438536,38.44269747231744
232.0,164.49630989525423,135.44927131061624,84.75845992003677,128.23468037530242,40.35553148504559
232.25,165.74469878723738,132.78751562363317,84.07723504141556,127.53648315076204,41.08617364992925
232.5,164.25311372857269,130.49392609270436,82.976722054033,125.90792062510336,40.83180801189124
232.75,161.10087929029814,129.90382358690837,81.55565291675568,124.18678526465406,40.079597741096684
233.0,159.7060543022864,129.61478761549577,79.77319655722381,123.03134615833532,40.371050430822294
233.25,160.5917800493829,126.01618268558114,77.35479271495461,121.32091848330622,41.816661088312834
233.5,156.26639004476831,126.17695078144443,77.34014590268136,119.92782890963137,39.832482306789
233.75,159.06529552025316,122.13307132452044,74.98260182866335,118.72698955781232,42.14470179464502
234.0,153.87917035301342,119.52546444477672,74.03104715526278,115.81189398435099,40.05338498459526
234.25,154.16022652905195,117.38336940820706,71.75231412203243,114.43197001976381,41.28315728700178
234.5,151.95965779156637,116.05894247986721,70.56264537815764,112.8604152165304,40.79266282002053
234.75,148.89459594709712,114.45847166220157,69.04243918929356,110.79850226619742,40.051694929215834
235.0,144.80100580164475,111.96722489535169,68.0143629276389,108.26086454154512,38.52726257170668
