##Temp./°C,Time/min,Mass loss(subtr.)/mg,DSC(subtr.2)/(mW/mg),Sensit./(uV/mW)
112.399,17.60822,-0.05606,0.30335,
112.499,17.61797,-0.05606,0.30313,
112.599,17.62773,-0.05606,0.30014,
112.699,17.63751,-0.05605999,0.29837,
112.799,17.64721,-0.05606003,0.30058,
112.899,17.65692,-0.05605988,0.2993,
112.999,17.66669,-0.05606046,0.29932,
113.099,17.67647,-0.05605829,0.29964,
113.199,17.68627,-0.0560664,0.29976,
113.299,17.69604,-0.0559631,0.30002,
113.399,17.70584,-0.05510163,0.30024,
113.499,17.71559,-0.05473935,0.29898,
113.599,17.72533,-0.05565379,0.30034,
113.699,17.7351,-0.0561325,0.30085,
113.799,17.74481,-0.05602702,0.29967,
113.899,17.7545,-0.0560563,0.29942,
113.999,17.76421,-0.0560483,0.29865,
114.099,17.77396,-0.05605043,0.29918,
114.199,17.7837,-0.05604998,0.29981,
114.299,17.79344,-0.05604966,0.30067,
114.399,17.80323,-0.0560513,0.29954,
114.499,17.81293,-0.05604556,0.29953,
114.599,17.82267,-0.05606494,0.30117,
114.699,17.83241,-0.05599966,0.2998,
114.799,17.84205,-0.05621799,0.29943,
114.899,17.85166,-0.05711571,0.29735,
114.999,17.86137,-0.05702257,0.29895,
115.099,17.87114,-0.05704407,0.29909,
115.199,17.88087,-0.05703918,0.29944,
115.299,17.89066,-0.05704002,0.29718,
115.399,17.90046,-0.05704036,0.2982,
115.499,17.91021,-0.05703933,0.29777,
115.599,17.91992,-0.05703906,0.2962,
115.699,17.92966,-0.05705354,0.29585,
115.799,17.93942,-0.05640547,0.2966,
115.899,17.94932,-0.05637509,0.29955,
115.999,17.95918,-0.05636785,0.2957,
116.099,17.96905,-0.05668666,0.29722,
116.199,17.97889,-0.0567156,0.29592,
116.299,17.98868,-0.05671592,0.29587,
116.399,17.99854,-0.05667731,0.29588,
116.499,18.00832,-0.05722864,0.29704,
116.599,18.01814,-0.05795989,0.29734,
116.699,18.02796,-0.05803519,0.29698,
116.799,18.03775,-0.05808565,0.29803,
116.899,18.04763,-0.05750458,0.29769,
116.999,18.05753,-0.05733458,0.29717,
117.099,18.06743,-0.05738,0.29687,
117.199,18.07721,-0.05736706,0.29653,
117.299,18.08705,-0.05737083,0.29634,
117.399,18.09684,-0.05736976,0.298,
117.499,18.10661,-0.05737007,0.29728,
117.599,18.1164,-0.05736998,0.29733,
117.699,18.12621,-0.05736999,0.29682,
117.799,18.13601,-0.05737004,0.29651,
117.899,18.14581,-0.05736986,0.29701,
117.999,18.1555,-0.05737053,0.29592,
118.099,18.16515,-0.05736809,0.29503,
118.199,18.17488,-0.05737686,0.29715,
118.299,18.1846,-0.05734527,0.29755,
118.399,18.19433,-0.0574578,0.29439,
118.499,18.20404,-0.056993,0.29517,
118.599,18.21364,-0.05628405,0.29706,
118.699,18.22331,-0.05641743,0.29617,
118.799,18.23307,-0.05638272,0.29612,
118.899,18.24279,-0.05639188,0.2948,
118.999,18.25255,-0.05638951,0.29492,
119.099,18.26231,-0.05639012,0.29637,
119.199,18.27208,-0.05638997,0.29587,
119.299,18.28179,-0.05639001,0.29565,
119.399,18.29154,-0.05639,0.29447,
119.499,18.30126,-0.05639,0.29717,
119.599,18.31106,-0.05639,0.29587,
119.699,18.3208,-0.05639,0.29739,
119.799,18.33058,-0.05639,0.29656,
119.899,18.34034,-0.05639,0.29689,
119.999,18.35011,-0.05639,0.29845,
120.099,18.35985,-0.05639,0.2954,
120.199,18.36963,-0.05639,0.29722,
120.299,18.37937,-0.05639,0.29461,
120.399,18.38911,-0.05639,0.29613,
120.499,18.39889,-0.05639,0.29685,
120.599,18.40864,-0.05639,0.29548,
120.699,18.41844,-0.05639,0.29643,
120.799,18.42834,-0.05639001,0.29425,
120.899,18.43806,-0.05638996,0.29404,
120.999,18.4478,-0.05639016,0.29615,
121.099,18.45756,-0.05638938,0.29613,
121.199,18.46731,-0.0563924,0.29444,
121.299,18.47707,-0.05638077,0.29507,
121.399,18.48683,-0.0564251,0.29534,
121.499,18.49662,-0.05616189,0.29626,
121.599,18.50641,-0.05603809,0.29498,
121.699,18.51617,-0.05605339,0.29485,
121.799,18.5259,-0.0561098,0.29569,
121.899,18.53564,-0.05575091,0.29584,
121.999,18.5454,-0.05497642,0.29679,
122.099,18.55513,-0.05469179,0.29712,
122.199,18.56487,-0.05475316,0.29696,
122.299,18.57466,-0.0547364,0.29747,
122.399,18.58442,-0.05474098,0.29707,
122.499,18.59423,-0.05473974,0.29544,
122.599,18.60404,-0.05474006,0.29572,
122.699,18.61382,-0.05474004,0.29683,
122.799,18.62363,-0.05473981,0.29626,
122.899,18.63343,-0.05474069,0.29639,
122.999,18.64319,-0.05473758,0.29567,
123.099,18.65292,-0.05474828,0.2939,
123.199,18.66265,-0.0547122,0.29439,
123.299,18.67242,-0.05484338,0.29616,
123.399,18.68219,-0.05557966,0.29897,
123.499,18.69196,-0.0560906,0.2962,
123.599,18.70171,-0.05603994,0.29711,
123.699,18.71144,-0.05605236,0.29647,
123.799,18.72121,-0.05604946,0.29551,
123.899,18.73092,-0.05605006,0.29513,
123.999,18.74066,-0.05605013,0.29502,
124.099,18.75036,-0.05604969,0.29821,
124.199,18.76009,-0.05605027,0.29744,
124.299,18.76987,-0.05605146,0.29676,
124.399,18.77959,-0.05603406,0.29408,
124.499,18.78928,-0.05667623,0.29498,
124.599,18.79903,-0.05672307,0.29666,
124.699,18.80872,-0.05670241,0.29759,
124.799,18.8184,-0.05672479,0.2986,
124.899,18.82808,-0.056654,0.29958,
124.999,18.83776,-0.05724427,0.29846,
125.099,18.84733,-0.05740829,0.29762,
125.199,18.85696,-0.05735841,0.29743,
125.299,18.86662,-0.0573733,0.29662,
125.399,18.87625,-0.05736959,0.298,
125.499,18.88586,-0.05736798,0.29867,
125.599,18.89545,-0.0573784,0.29758,
125.699,18.90509,-0.05729577,0.29606,
125.799,18.91486,-0.05655225,0.29793,
125.899,18.9246,-0.05586837,0.2973,
125.999,18.93427,-0.05645682,0.29578,
126.099,18.94398,-0.0572646,0.29894,
126.199,18.9537,-0.05737898,0.29921,
126.299,18.96342,-0.05736752,0.29827,
126.399,18.97313,-0.05737096,0.29797,
126.499,18.98288,-0.05736867,0.29849,
126.599,18.99262,-0.05737396,0.29679,
126.699,19.0024,-0.05735218,0.29856,
126.799,19.01216,-0.05683273,0.2992,
126.899,19.02189,-0.05598654,0.29787,
126.999,19.03172,-0.05607874,0.2987,
127.099,19.04146,-0.05605553,0.29739,
127.199,19.05128,-0.05606107,0.29806,
127.299,19.06121,-0.05605973,0.29823,
127.399,19.07107,-0.05606007,0.2958,
127.499,19.08095,-0.05605999,0.29634,
127.599,19.09082,-0.05606,0.29678,
127.699,19.10068,-0.05606003,0.29746,
127.799,19.11033,-0.05605995,0.29529,
127.899,19.11995,-0.05605997,0.29925,
127.999,19.12956,-0.0560609,0.29667,
128.099,19.13929,-0.05579028,0.29603,
128.199,19.14905,-0.05470053,0.29571,
128.299,19.15883,-0.05460663,0.29817,
128.399,19.16857,-0.05463792,0.296,
128.499,19.17828,-0.0546274,0.29634,
128.599,19.18801,-0.05463082,0.29725,
128.699,19.19769,-0.05462974,0.29799,
128.799,19.20743,-0.05463008,0.29793,
128.899,19.21711,-0.05462997,0.29725,
128.999,19.22684,-0.05463002,0.29676,
129.099,19.2365,-0.05462996,0.2977,
129.199,19.24617,-0.05463014,0.29773,
129.299,19.25587,-0.05462949,0.29818,
129.399,19.26554,-0.05463188,0.29774,
129.499,19.27522,-0.0546232,0.29779,
129.599,19.28494,-0.0546944,0.29901,
129.699,19.29467,-0.0554498,0.29808,
129.799,19.30434,-0.05604581,0.29788,
129.899,19.31412,-0.05592481,0.29877,
129.999,19.32399,-0.05595689,0.29875,
130.099,19.33374,-0.05594815,0.29961,
130.199,19.34347,-0.05595047,0.29979,
130.299,19.35317,-0.05594996,0.30044,
130.399,19.36288,-0.05594972,0.3009,
130.499,19.37257,-0.05595103,0.29963,
130.599,19.38232,-0.05594657,0.30236,
130.699,19.39206,-0.05596132,0.30192,
130.799,19.40179,-0.05591421,0.30162,
130.899,19.41158,-0.05607069,0.30107,
130.999,19.42123,-0.05699141,0.3011,
131.099,19.43089,-0.05691701,0.30239,
131.199,19.4406,-0.05693339,0.30284,
131.299,19.45028,-0.05692803,0.3021,
131.399,19.46001,-0.0569303,0.30124,
131.499,19.46972,-0.05725385,0.30195,
131.599,19.47945,-0.05726333,0.30288,
131.699,19.48915,-0.05725858,0.30268,
131.799,19.49881,-0.05726048,0.30126,
131.899,19.50847,-0.05726014,0.30299,
131.999,19.51815,-0.05725862,0.30238,
132.099,19.52785,-0.05726585,0.30418,
132.199,19.53757,-0.05709353,0.30199,
132.299,19.5473,-0.05615699,0.30303,
132.399,19.55692,-0.05587978,0.30264,
132.499,19.56655,-0.05595438,0.3014,
132.599,19.57623,-0.05594865,0.30146,
132.699,19.58585,-0.0558895,0.30216,
132.799,19.59549,-0.05623858,0.30422,
132.899,19.6051,-0.05700374,0.30533,
132.999,19.61468,-0.0573099,0.30365,
133.099,19.62429,-0.0572464,0.30244,
133.199,19.63396,-0.05726367,0.30446,
133.299,19.64365,-0.05725901,0.30553,
133.399,19.65332,-0.05726026,0.30372,
133.499,19.66296,-0.05725993,0.30437,
133.599,19.67259,-0.05726003,0.30563,
133.699,19.68224,-0.05725995,0.30448,
133.799,19.69183,-0.05726015,0.3053,
133.899,19.70145,-0.05725957,0.30455,
133.999,19.71108,-0.05726157,0.30378,
134.099,19.72075,-0.05766668,0.30406,
134.199,19.73038,-0.05881711,0.30457,
134.299,19.74,-0.05879015,0.30477,
134.399,19.74963,-0.05876812,0.30731,
134.499,19.75923,-0.05945398,0.30605,
134.599,19.76891,-0.05857179,0.30569,
134.699,19.77859,-0.05814187,0.30861,
134.799,19.78822,-0.05813966,0.30798,
134.899,19.79787,-0.05814011,0.30654,
134.999,19.8075,-0.05813996,0.3071,
135.099,19.81717,-0.05814001,0.30724,
135.199,19.82684,-0.05814,0.30877,
135.299,19.83648,-0.05814,0.30733,
135.399,19.84612,-0.05814,0.30625,
135.499,19.85571,-0.05814,0.30753,
135.599,19.86532,-0.05814,0.30663,
135.699,19.87493,-0.05814,0.30788,
135.799,19.88453,-0.05813999,0.30803,
135.899,19.89416,-0.05814001,0.30674,
135.999,19.90384,-0.05813994,0.30809,
136.099,19.91351,-0.05814019,0.30785,
136.199,19.92308,-0.05813936,0.30768,
136.299,19.93256,-0.058142,0.3073,
136.399,19.94206,-0.05813417,0.30778,
136.499,19.95167,-0.05815697,0.3064,
136.599,19.96134,-0.05808896,0.30835,
136.699,19.97101,-0.05739781,0.30905,
136.799,19.98071,-0.05680744,0.30794,
136.899,19.99036,-0.05683912,0.31037,
136.999,20.00003,-0.0568279,0.31084,
137.099,20.00969,-0.05586017,0.30799,
137.199,20.01937,-0.05582838,0.30813,
137.299,20.02901,-0.05584598,0.30731,
137.399,20.03868,-0.05583379,0.30763,
137.499,20.0483,-0.0560487,0.30908,
137.599,20.05792,-0.05699529,0.30994,
137.699,20.06756,-0.05719632,0.31136,
137.799,20.07726,-0.05713601,0.30969,
137.899,20.08695,-0.05715422,0.31036,
137.999,20.09656,-0.05714871,0.31032,
138.099,20.10617,-0.05715037,0.31089,
138.199,20.11578,-0.0571499,0.3119,
138.299,20.12541,-0.05714998,0.31144,
138.399,20.13513,-0.05715015,0.31049,
138.499,20.1449,-0.0571494,0.30901,
138.599,20.15463,-0.05715217,0.30981,
138.699,20.16418,-0.05714226,0.3098,
138.799,20.17365,-0.05717548,0.30986,
138.899,20.18314,-0.05705642,0.31293,
138.999,20.19255,-0.05678844,0.31207,
139.099,20.20215,-0.05682773,0.31098,
139.199,20.21176,-0.05681818,0.30973,
139.299,20.22141,-0.05682042,0.30825,
139.399,20.23101,-0.05681991,0.30955,
139.499,20.24064,-0.05682002,0.31096,
139.599,20.25019,-0.05682,0.31179,
139.699,20.25984,-0.05682,0.31072,
139.799,20.26955,-0.05682,0.31093,
139.899,20.27924,-0.05682,0.30989,
139.999,20.28883,-0.05682,0.31012,
140.099,20.29847,-0.05682,0.31107,
140.199,20.30815,-0.05682001,0.31279,
140.299,20.31777,-0.05681997,0.31122,
140.399,20.32738,-0.05682013,0.31092,
140.499,20.33705,-0.0568195,0.31159,
140.599,20.34666,-0.05682193,0.31119,
140.699,20.35633,-0.05681281,0.31117,
140.799,20.36601,-0.05684689,0.31183,
140.899,20.37579,-0.05672241,0.31112,
140.999,20.38557,-0.05735488,0.31027,
141.099,20.39538,-0.05800429,0.31199,
141.199,20.40511,-0.05727761,0.31114,
141.299,20.41475,-0.05672559,0.31072,
141.399,20.42438,-0.05684633,0.31286,
141.499,20.43398,-0.0568129,0.31206,
141.599,20.44362,-0.05682191,0.3114,
141.699,20.45326,-0.0568195,0.31212,
141.799,20.46296,-0.05682013,0.31198,
141.899,20.47254,-0.05681997,0.31119,
141.999,20.48208,-0.05682001,0.31062,
142.099,20.49162,-0.05682,0.31051,
142.199,20.50124,-0.05682,0.31086,
142.299,20.51087,-0.05682,0.31233,
142.399,20.52049,-0.05682,0.31338,
142.499,20.53013,-0.05682,0.31407,
142.599,20.53979,-0.05682,0.313,
142.699,20.54935,-0.05682,0.31321,
142.799,20.55892,-0.05682,0.31203,
142.899,20.56849,-0.05682,0.31248,
142.999,20.57806,-0.05682,0.31513,
143.099,20.58765,-0.05682,0.31353,
143.199,20.59724,-0.05682,0.31345,
143.299,20.60682,-0.05682,0.3129,
143.399,20.61644,-0.05681999,0.31192,
143.499,20.62602,-0.05682003,0.31351,
143.599,20.63561,-0.0568199,0.31506,
143.699,20.64517,-0.05682035,0.31444,
143.799,20.65477,-0.05681876,0.31437,
143.899,20.6644,-0.0568244,0.3154,
143.999,20.67396,-0.05680488,0.314,
144.099,20.68357,-0.05687097,0.31328,
144.199,20.69321,-0.05662711,0.3148,
144.299,20.70285,-0.05609255,0.31406,
144.399,20.71247,-0.0561773,0.31489,
144.499,20.72202,-0.05615583,0.31532,
144.599,20.7316,-0.05616097,0.31473,
144.699,20.74116,-0.05615979,0.31657,
144.799,20.75074,-0.05616004,0.31642,
144.899,20.76036,-0.05615998,0.31588,
144.999,20.77004,-0.05616,0.3152,
145.099,20.77965,-0.05616011,0.31699,
145.199,20.78927,-0.0561592,0.31765,
145.299,20.79886,-0.05639343,0.31695,
145.399,20.80843,-0.05740925,0.31696,
145.499,20.81811,-0.05695471,0.31626,
145.599,20.82775,-0.05677705,0.31691,
145.699,20.83735,-0.05683372,0.31839,
145.799,20.84696,-0.05681562,0.31656,
145.899,20.85659,-0.05682186,0.31872,
145.999,20.86614,-0.05681738,0.3182,
146.099,20.87569,-0.05682828,0.31785,
146.199,20.88533,-0.05674054,0.31924,
146.299,20.89497,-0.05597886,0.31957,
146.399,20.90457,-0.05536009,0.31953,
146.499,20.91417,-0.05573302,0.31806,
146.599,20.92379,-0.05646036,0.31841,
146.699,20.93345,-0.05687389,0.31861,
146.799,20.94304,-0.05680569,0.31661,
146.899,20.95257,-0.05682356,0.31723,
146.999,20.96221,-0.05681912,0.31799,
147.099,20.97184,-0.05682021,0.31812,
147.199,20.98149,-0.05681997,0.31889,
147.299,20.99112,-0.05681997,0.31918,
147.399,21.00073,-0.05682009,0.31665,
147.499,21.01032,-0.05681987,0.31878,
147.599,21.01997,-0.05681996,0.3191,
147.699,21.0295,-0.05682259,0.31802,
147.799,21.03911,-0.05705345,0.31895,
147.899,21.04871,-0.0586255,0.32058,
147.999,21.05835,-0.05913949,0.31962,
148.099,21.06801,-0.05912639,0.31898,
148.199,21.07768,-0.05913114,0.32198,
148.299,21.08732,-0.05912964,0.32063,
148.399,21.09692,-0.0591301,0.32012,
148.499,21.10655,-0.05913,0.32169,
148.599,21.11618,-0.05912988,0.32037,
148.699,21.1258,-0.05913049,0.32041,
148.799,21.13543,-0.0591282,0.32132,
148.899,21.14498,-0.05913651,0.32166,
148.999,21.15464,-0.05910738,0.32154,
149.099,21.16433,-0.05921138,0.32029,
149.199,21.1739,-0.05879087,0.32035,
149.299,21.18345,-0.05792783,0.32172,
149.399,21.19297,-0.0578034,0.32228,
149.499,21.20254,-0.05781212,0.32128,
149.599,21.21214,-0.05780805,0.32106,
149.699,21.22176,-0.05781479,0.32203,
149.799,21.23138,-0.05779671,0.32084,
149.899,21.24105,-0.0578474,0.32062,
149.999,21.25061,-0.05852154,0.32403,
150.099,21.26021,-0.05913607,0.3231,
150.199,21.26984,-0.05913141,0.32023,
150.299,21.27942,-0.05912836,0.32333,
150.399,21.28904,-0.05913215,0.32144,
150.499,21.29865,-0.05933633,0.32374,
150.599,21.30829,-0.06060996,0.32276,
150.699,21.3179,-0.06078951,0.32331,
150.799,21.32753,-0.06117466,0.3236,
150.899,21.33713,-0.06218364,0.32094,
150.999,21.34669,-0.06195841,0.32163,
151.099,21.35631,-0.0611926,0.32195,
151.199,21.36594,-0.06066274,0.32216,
151.299,21.37557,-0.05969327,0.32343,
151.399,21.38522,-0.05934703,0.32329,
151.499,21.39491,-0.05892674,0.32432,
151.599,21.4046,-0.05805197,0.32514,
151.699,21.41427,-0.0579028,0.32324,
151.799,21.42388,-0.05792475,0.32419,
151.899,21.43348,-0.05791857,0.32508,
151.999,21.44312,-0.05792095,0.32463,
152.099,21.45269,-0.05791788,0.32638,
152.199,21.46221,-0.05792616,0.32385,
152.299,21.47174,-0.05790223,0.32541,
152.399,21.48122,-0.05796547,0.32471,
152.499,21.49085,-0.05865086,0.32619,
152.599,21.50049,-0.05925398,0.32599,
152.699,21.51009,-0.05923925,0.32728,
152.799,21.51967,-0.05923925,0.32745,
152.899,21.52922,-0.05924031,0.3283,
152.999,21.53883,-0.05924084,0.32577,
153.099,21.54848,-0.05923528,0.32536,
153.199,21.55801,-0.05943074,0.32799,
153.299,21.56749,-0.06035797,0.32757,
153.399,21.57715,-0.06060387,0.32669,
153.499,21.58678,-0.06053169,0.32444,
153.599,21.59635,-0.06056192,0.3247,
153.699,21.60594,-0.06045355,0.32723,
153.799,21.61553,-0.05963321,0.32565,
153.899,21.6251,-0.05914056,0.32562,
153.999,21.63474,-0.05925462,0.32761,
154.099,21.64441,-0.05922325,0.32802,
154.199,21.65401,-0.0592316,0.32831,
154.299,21.66367,-0.05923038,0.32828,
154.399,21.67341,-0.05922712,0.32715,
154.499,21.68315,-0.05924034,0.32587,
154.599,21.6929,-0.05918614,0.32776,
154.699,21.70255,-0.05872193,0.32789,
154.799,21.71217,-0.05818844,0.32812,
154.899,21.72182,-0.05825249,0.32619,
154.999,21.73147,-0.05823714,0.32767,
155.099,21.74122,-0.05824067,0.32698,
155.199,21.75087,-0.05823986,0.32874,
155.299,21.76049,-0.05824003,0.3298,
155.399,21.77026,-0.05823998,0.33062,
155.499,21.78006,-0.05824002,0.32772,
155.599,21.78968,-0.05824034,0.3293,
155.699,21.79925,-0.0582373,0.3313,
155.799,21.80889,-0.05825389,0.32925,
155.899,21.81853,-0.05817587,0.32967,
155.999,21.82818,-0.059058,0.33145,
156.099,21.83788,-0.05954575,0.32895,
156.199,21.84753,-0.05956355,0.32971,
156.299,21.85717,-0.05955891,0.33074,
156.399,21.86681,-0.05956033,0.33234,
156.499,21.87649,-0.0595599,0.33084,
156.599,21.88613,-0.05956004,0.32908,
156.699,21.89576,-0.05955996,0.33045,
156.799,21.90537,-0.05956013,0.33182,
156.899,21.91499,-0.05955953,0.33144,
156.999,21.92463,-0.05956166,0.33122,
157.099,21.9343,-0.05955416,0.33202,
157.199,21.94391,-0.0595804,0.33165,
157.299,21.95347,-0.05949168,0.33097,
157.399,21.96308,-0.05981346,0.33228,
157.499,21.97271,-0.06072827,0.33361,
157.599,21.98234,-0.06088573,0.33354,
157.699,21.99196,-0.06087946,0.33317,
157.799,22.00154,-0.06087765,0.33288,
157.899,22.01122,-0.06088757,0.33293,
157.999,22.02085,-0.06086053,0.33339,
158.099,22.03044,-0.06055175,0.33383,
158.199,22.04005,-0.06056025,0.33223,
158.299,22.04968,-0.06056058,0.33346,
158.399,22.05927,-0.0605589,0.33524,
158.499,22.0689,-0.06056417,0.33365,
158.599,22.0785,-0.0605407,0.33449,
158.699,22.08805,-0.06064514,0.33319,
158.799,22.09767,-0.05976624,0.33404,
158.899,22.10727,-0.05951188,0.33158,
158.999,22.11693,-0.05958755,0.3316,
159.099,22.12654,-0.05956465,0.33345,
159.199,22.13614,-0.05957157,0.33467,
159.299,22.14579,-0.05956954,0.33567,
159.399,22.15538,-0.05957014,0.33399,
159.499,22.16496,-0.05956993,0.33382,
159.599,22.17456,-0.05957014,0.33497,
159.699,22.18422,-0.05956955,0.33426,
159.799,22.19388,-0.05957156,0.33366,
159.899,22.20347,-0.05956475,0.3337,
159.999,22.21311,-0.05959737,0.3353,
160.099,22.22275,-0.06017032,0.33603,
160.199,22.23235,-0.06096346,0.33611,
160.299,22.24201,-0.06085943,0.337,
160.399,22.25162,-0.06088493,0.33621,
160.499,22.26108,-0.06087903,0.33583,
160.599,22.27058,-0.06088016,0.33462,
160.699,22.28,-0.06088,0.33486,
160.799,22.28945,-0.06087999,0.33559,
160.899,22.29898,-0.06088,0.33597,
160.999,22.30857,-0.06088003,0.33635,
161.099,22.31811,-0.06087987,0.33665,
161.199,22.32759,-0.06088055,0.33768,
161.299,22.33717,-0.06087784,0.33812,
161.399,22.34676,-0.06088844,0.338,
161.499,22.35629,-0.06084782,0.33691,
161.599,22.36587,-0.06112997,0.3372,
161.699,22.37545,-0.06232244,0.33752,
161.799,22.38506,-0.06296371,0.33794,
161.899,22.39466,-0.062818,0.33825,
161.999,22.40423,-0.06285876,0.33835,
162.099,22.41385,-0.06284764,0.33913,
162.199,22.42343,-0.06285061,0.33886,
162.299,22.43302,-0.06284991,0.33861,
162.399,22.44264,-0.06284979,0.3387,
162.499,22.45221,-0.06285076,0.33891,
162.599,22.46187,-0.06284762,0.33848,
162.699,22.47156,-0.06285716,0.33876,
162.799,22.48135,-0.0628274,0.34103,
162.899,22.4911,-0.0629186,0.33873,
162.999,22.50089,-0.06349967,0.3412,
163.099,22.51064,-0.06281842,0.34169,
163.199,22.52028,-0.06285498,0.34063,
163.299,22.52997,-0.06285061,0.34067,
163.399,22.53963,-0.06253498,0.34105,
163.499,22.54927,-0.06221065,0.34122,
163.599,22.55888,-0.0622037,0.34212,
163.699,22.56854,-0.06195618,0.34227,
163.799,22.57821,-0.0612926,0.34181,
163.899,22.58787,-0.06118435,0.34133,
163.999,22.59749,-0.06121836,0.34332,
164.099,22.60697,-0.06120726,0.34466,
164.199,22.61651,-0.06121083,0.34364,
164.299,22.6261,-0.06120975,0.34317,
164.399,22.63572,-0.06121007,0.344,
164.499,22.64532,-0.06120998,0.34468,
164.599,22.65498,-0.06121,0.34475,
164.699,22.6646,-0.06121,0.34439,
164.799,22.67416,-0.06121,0.34486,
164.899,22.68377,-0.06121,0.3443,
164.999,22.69336,-0.06121,0.34345,
165.099,22.70295,-0.06121,0.3452,
165.199,22.71253,-0.06121,0.34559,
165.299,22.72212,-0.06121,0.34533,
165.399,22.73175,-0.06121,0.34397,
165.499,22.74137,-0.06120999,0.34453,
165.599,22.75101,-0.06121001,0.34361,
165.699,22.76062,-0.06120997,0.34409,
165.799,22.77027,-0.06121004,0.34462,
165.899,22.7799,-0.06121006,0.34427,
165.999,22.78957,-0.06120912,0.34446,
166.099,22.79921,-0.06121575,0.34418,
166.199,22.80876,-0.06117912,0.34325,
166.299,22.81845,-0.06174155,0.34374,
166.399,22.82811,-0.06245416,0.34537,
166.499,22.83774,-0.06255327,0.34631,
166.599,22.84733,-0.06252248,0.34667,
166.699,22.85689,-0.06253235,0.34718,
166.799,22.8665,-0.0625293,0.34671,
166.899,22.87611,-0.06253021,0.34653,
166.999,22.88571,-0.06252994,0.34743,
167.099,22.89531,-0.06253001,0.34655,
167.199,22.90492,-0.06253002,0.34637,
167.299,22.91455,-0.06252993,0.34663,
167.399,22.92418,-0.06253026,0.34707,
167.499,22.93376,-0.06252912,0.34977,
167.599,22.94333,-0.06253296,0.34937,
167.699,22.95292,-0.06252041,0.34735,
167.799,22.96252,-0.06256067,0.34879,
167.899,22.97209,-0.06243009,0.3495,
167.999,22.98164,-0.06177668,0.34842,
168.099,22.99118,-0.06153079,0.34829,
168.199,23.0007,-0.0615416,0.34806,
168.299,23.01027,-0.06153982,0.34912,
168.399,23.01992,-0.06153998,0.34766,
168.499,23.02955,-0.06154002,0.34928,
168.599,23.03915,-0.06153999,0.34971,
168.699,23.04876,-0.06154001,0.35045,
168.799,23.05837,-0.06154,0.34968,
168.899,23.06807,-0.06154,0.34681,
168.999,23.07767,-0.06154001,0.34971,
169.099,23.08725,-0.06153997,0.3494,
169.199,23.09687,-0.06154013,0.34813,
169.299,23.10642,-0.06153949,0.34744,
169.399,23.11599,-0.06154188,0.34944,
169.499,23.12559,-0.06153312,0.35097,
169.599,23.13523,-0.06156473,0.35035,
169.699,23.14486,-0.06145067,0.35046,
169.799,23.15447,-0.06194212,0.35138,
169.899,23.16406,-0.06276406,0.35234,
169.999,23.17365,-0.06287181,0.35257,
170.099,23.18329,-0.06284098,0.3519,
170.199,23.19291,-0.06292539,0.35168,
170.299,23.20255,-0.06329513,0.35223,
170.399,23.21218,-0.06354207,0.35236,
170.499,23.22177,-0.06351475,0.35425,
170.599,23.23135,-0.06352116,0.355,
170.699,23.24096,-0.06351976,0.35529,
170.799,23.25057,-0.06352004,0.35409,
170.899,23.26014,-0.06352,0.35295,
170.999,23.26973,-0.06352,0.35572,
171.099,23.27927,-0.06352,0.35415,
171.199,23.28885,-0.06352,0.35527,
