##Temp./°C,Time/min,Mass loss(subtr.)/mg,DSC(subtr.2)/(mW/mg)
407.666,45.99818,-2.80506,-0.09403735
407.766,46.00792,-2.80559,-0.09406972
407.866,46.01773,-2.80642,-0.09175852
407.966,46.02751,-2.80657,-0.09197227
408.066,46.03727,-2.80655,-0.09133035
408.166,46.04702,-2.80645,-0.09366092
408.266,46.05677,-2.8072,-0.09272893
408.366,46.06657,-2.80781,-0.09311683
408.466,46.07635,-2.80787,-0.09452322
408.566,46.08611,-2.8078,-0.09412745
408.666,46.09595,-2.80816,-0.09415018
408.766,46.10575,-2.8091,-0.09656041
408.866,46.1155,-2.80941,-0.09429482
408.966,46.12524,-2.80964,-0.09336992
409.066,46.13496,-2.8105,-0.0949571
409.166,46.1447,-2.81087,-0.09387924
409.266,46.15443,-2.81085,-0.09390731
409.366,46.1642,-2.81158,-0.09533922
409.466,46.17398,-2.81223,-0.09516979
409.566,46.18371,-2.8121,-0.0929345
409.666,46.19342,-2.81215,-0.09269272
409.766,46.20313,-2.81283,-0.09326174
409.866,46.21288,-2.8138,-0.0929533
409.966,46.22261,-2.81359,-0.09225863
410.066,46.23233,-2.81387,-0.09552292
410.166,46.24208,-2.81494,-0.09421046
410.266,46.25181,-2.8152,-0.09540174
410.366,46.26161,-2.81525,-0.09566138
410.466,46.27134,-2.81599,-0.09408774
410.566,46.2811,-2.81678,-0.09331187
410.666,46.29087,-2.81672,-0.09416918
410.766,46.30061,-2.81676,-0.09437989
410.866,46.31035,-2.81743,-0.09565825
410.966,46.32014,-2.81805,-0.09645114
411.066,46.32994,-2.81805,-0.09521195
411.166,46.33973,-2.81804,-0.09353336
411.266,46.34949,-2.81867,-0.09487007
411.366,46.3593,-2.81934,-0.09705592
411.466,46.36902,-2.81939,-0.0963914
411.566,46.37863,-2.81931,-0.09612893
411.666,46.38827,-2.82018,-0.09751806
411.766,46.39793,-2.82079,-0.09611223
411.866,46.40754,-2.82071,-0.09498187
411.966,46.4173,-2.82158,-0.09580522
412.066,46.42706,-2.8223,-0.0976069
412.166,46.43685,-2.82229,-0.09575992
412.266,46.4466,-2.8227,-0.09541014
412.366,46.45631,-2.82354,-0.09617345
412.466,46.46602,-2.82382,-0.09592243
412.566,46.47577,-2.8237,-0.09365988
412.666,46.48554,-2.82404,-0.09628686
412.766,46.49528,-2.82494,-0.0961972
412.866,46.50507,-2.82537,-0.09604616
412.966,46.51485,-2.82522,-0.09655975
413.066,46.52459,-2.82553,-0.09331203
413.166,46.53434,-2.8263,-0.09523823
413.266,46.5441,-2.82666,-0.09626346
413.366,46.5539,-2.82659,-0.09552338
413.466,46.56368,-2.82665,-0.09491518
413.566,46.5735,-2.82729,-0.09381443
413.666,46.5834,-2.82805,-0.09659925
413.766,46.59331,-2.82783,-0.09617846
413.866,46.60322,-2.82823,-0.09566101
413.966,46.61314,-2.82926,-0.09584342
414.066,46.623,-2.82948,-0.09492531
414.166,46.63276,-2.82943,-0.09751886
414.266,46.64253,-2.82957,-0.09573234
414.366,46.65227,-2.83031,-0.09842009
414.466,46.66208,-2.83082,-0.09791076
414.566,46.67189,-2.83078,-0.09588327
414.666,46.68167,-2.83075,-0.09635304
414.766,46.69144,-2.83088,-0.0961601
414.866,46.70122,-2.83187,-0.09508317
414.966,46.71099,-2.8322,-0.094633
415.066,46.72073,-2.83222,-0.09523427
415.166,46.73049,-2.83291,-0.09433258
415.266,46.7403,-2.83364,-0.09402429
415.366,46.75012,-2.83363,-0.09632577
415.466,46.75987,-2.83395,-0.09632463
415.566,46.76966,-2.83504,-0.09549404
415.666,46.77937,-2.83508,-0.09597442
415.766,46.78912,-2.83503,-0.09872362
415.866,46.79891,-2.83561,-0.0983683
415.966,46.80868,-2.83642,-0.09753258
416.066,46.81847,-2.8365,-0.09652623
416.166,46.82826,-2.83667,-0.09786056
416.266,46.83804,-2.83774,-0.0973694
416.366,46.8478,-2.83798,-0.09578425
416.466,46.85762,-2.83781,-0.09669676
416.566,46.86742,-2.83864,-0.09687626
416.666,46.8772,-2.8392,-0.09465206
416.766,46.88699,-2.83922,-0.09744681
416.866,46.89676,-2.83923,-0.09830484
416.966,46.90652,-2.83917,-0.09663422
417.066,46.91627,-2.83958,-0.09345061
417.166,46.92601,-2.84035,-0.09424444
417.266,46.93578,-2.84058,-0.0944626
417.366,46.94554,-2.84055,-0.09482192
417.466,46.95533,-2.84045,-0.09581581
417.566,46.96515,-2.84101,-0.09534768
417.666,46.97494,-2.84181,-0.09741197
417.766,46.98471,-2.84182,-0.09923111
417.866,46.99454,-2.84207,-0.09713713
417.966,47.00432,-2.84291,-0.09546214
418.066,47.01404,-2.84331,-0.09577719
418.166,47.02381,-2.84343,-0.09593064
418.266,47.03356,-2.84432,-0.09642297
418.366,47.04329,-2.84486,-0.09560984
418.466,47.05309,-2.84493,-0.09553454
418.566,47.06285,-2.84577,-0.09594415
418.666,47.07258,-2.84641,-0.09577422
418.766,47.08235,-2.84635,-0.09501515
418.866,47.09215,-2.84689,-0.09476361
418.966,47.10191,-2.84775,-0.09508593
419.066,47.11165,-2.84765,-0.0933664
419.166,47.12145,-2.84768,-0.0935334
419.266,47.13123,-2.84767,-0.09413821
419.366,47.14102,-2.84768,-0.09322145
419.466,47.15084,-2.84807,-0.09474076
419.566,47.16062,-2.84902,-0.09491091
419.666,47.17032,-2.84899,-0.09550387
419.766,47.18004,-2.84899,-0.09446732
419.866,47.18966,-2.84897,-0.09511052
419.966,47.19933,-2.85001,-0.09426829
420.066,47.20895,-2.85052,-0.09560192
420.166,47.21864,-2.85049,-0.09587851
420.266,47.22837,-2.85103,-0.09483592
420.366,47.23817,-2.85186,-0.09489028
420.466,47.24803,-2.85198,-0.09641713
420.566,47.2578,-2.85194,-0.09453363
420.666,47.26756,-2.85212,-0.09286588
420.766,47.27733,-2.85305,-0.09442511
420.866,47.28713,-2.85331,-0.09284828
420.966,47.29693,-2.85325,-0.09256813
421.066,47.30674,-2.85326,-0.09485982
421.166,47.31659,-2.85338,-0.09443482
421.266,47.32639,-2.85427,-0.09271945
421.366,47.3362,-2.85465,-0.09362713
421.466,47.34599,-2.85457,-0.0958992
421.566,47.35574,-2.85454,-0.0956929
421.666,47.3655,-2.85486,-0.09372028
421.766,47.37528,-2.85572,-0.09436916
421.866,47.38509,-2.85605,-0.0938752
421.966,47.39498,-2.85611,-0.09391745
422.066,47.4049,-2.85658,-0.09500817
422.166,47.41475,-2.85682,-0.09405588
422.266,47.42464,-2.85672,-0.09275298
422.366,47.43454,-2.857,-0.09425561
422.466,47.44438,-2.85782,-0.09348331
422.566,47.45416,-2.85828,-0.09296506
422.666,47.46393,-2.85811,-0.09621576
422.766,47.47377,-2.85852,-0.09369381
422.866,47.48359,-2.85943,-0.09345442
422.966,47.49337,-2.85964,-0.09357323
423.066,47.50315,-2.85961,-0.09334334
423.166,47.51289,-2.85964,-0.09259729
423.266,47.52264,-2.86021,-0.09169562
423.366,47.53246,-2.86103,-0.09305414
423.466,47.54222,-2.8609,-0.09278911
423.566,47.552,-2.86102,-0.08991067
423.666,47.56183,-2.86179,-0.09163753
423.766,47.57163,-2.86252,-0.0931549
423.866,47.58142,-2.86252,-0.09346349
423.966,47.59122,-2.86324,-0.08996737
424.066,47.60101,-2.86394,-0.09192933
424.166,47.61082,-2.86388,-0.09169641
424.266,47.62061,-2.86394,-0.0903849
424.366,47.63048,-2.86493,-0.08905983
424.466,47.6403,-2.86533,-0.09028436
424.566,47.65009,-2.86533,-0.08753612
424.666,47.65982,-2.86532,-0.08772963
424.766,47.66967,-2.86596,-0.08973117
424.866,47.67948,-2.86662,-0.08601055
424.966,47.68925,-2.86665,-0.08693679
425.066,47.69906,-2.86661,-0.0895001
425.166,47.70891,-2.8672,-0.09082329
425.266,47.71873,-2.86801,-0.08925765
425.366,47.72856,-2.8681,-0.08904337
425.466,47.73835,-2.86803,-0.08869974
425.566,47.74813,-2.86857,-0.08660406
425.666,47.75797,-2.8694,-0.08480765
425.766,47.76774,-2.86953,-0.08662763
425.866,47.77752,-2.86949,-0.08806876
425.966,47.7873,-2.86965,-0.08759123
426.066,47.79709,-2.87057,-0.08736973
426.166,47.80686,-2.87087,-0.08745097
426.266,47.81662,-2.87079,-0.0862571
426.366,47.82643,-2.87082,-0.08632375
426.466,47.83623,-2.8708,-0.08647595
426.566,47.846,-2.87091,-0.08574405
426.666,47.85576,-2.87176,-0.0853579
426.766,47.86555,-2.87221,-0.08378044
426.866,47.8753,-2.87213,-0.08374487
426.966,47.88502,-2.87205,-0.08406213
427.066,47.89479,-2.87256,-0.08530902
427.166,47.90454,-2.87342,-0.08657772
427.266,47.91423,-2.8736,-0.08489815
427.366,47.92394,-2.87436,-0.08471811
427.466,47.9337,-2.87523,-0.08468557
427.566,47.94346,-2.87498,-0.08467666
427.666,47.95322,-2.87539,-0.08367663
427.766,47.96299,-2.87642,-0.08065481
427.866,47.97276,-2.87664,-0.08281165
427.966,47.98254,-2.87663,-0.08361615
428.066,47.99235,-2.87661,-0.08149156
428.166,48.00214,-2.87672,-0.08217778
428.266,48.01191,-2.87744,-0.0840087
428.366,48.02172,-2.87798,-0.08325504
428.466,48.03151,-2.87793,-0.08068899
428.566,48.04126,-2.87795,-0.08194504
428.666,48.05098,-2.87793,-0.08183948
428.766,48.06077,-2.87796,-0.08178663
428.866,48.07057,-2.87827,-0.08052274
428.966,48.08033,-2.87793,-0.08061203
429.066,48.09015,-2.87794,-0.08166086
429.166,48.09995,-2.87794,-0.08186808
429.266,48.10979,-2.87794,-0.0820869
429.366,48.11964,-2.87794,-0.08169601
429.466,48.12945,-2.87793,-0.08103624
429.566,48.13925,-2.87853,-0.08145563
429.666,48.14904,-2.87942,-0.08123102
429.766,48.15884,-2.8795,-0.08251235
429.866,48.16861,-2.87963,-0.08364526
429.966,48.17839,-2.88151,-0.08026773
430.066,48.1882,-2.88222,-0.08149041
430.166,48.19799,-2.88224,-0.08019597
430.266,48.20777,-2.88214,-0.07978818
430.366,48.21756,-2.88297,-0.07876256
430.466,48.22736,-2.88351,-0.07759311
430.566,48.23713,-2.88357,-0.07853438
430.666,48.24687,-2.88344,-0.07747032
430.766,48.25667,-2.88419,-0.08091025
430.866,48.26646,-2.88481,-0.08137031
430.966,48.27621,-2.88488,-0.08034797
431.066,48.28599,-2.88475,-0.07975893
431.166,48.2958,-2.88539,-0.07728227
431.266,48.30558,-2.88618,-0.07757385
431.366,48.31532,-2.88632,-0.07534173
431.466,48.32505,-2.88619,-0.07503321
431.566,48.33482,-2.88671,-0.07575903
431.666,48.34458,-2.88756,-0.07361871
431.766,48.35434,-2.88771,-0.07555153
431.866,48.36411,-2.88774,-0.07585408
431.966,48.37385,-2.88843,-0.07458157
432.066,48.38359,-2.88911,-0.07573418
432.166,48.39332,-2.88901,-0.07633559
432.266,48.40306,-2.88897,-0.07657609
432.366,48.41279,-2.88923,-0.07561058
432.466,48.42258,-2.89,-0.07517666
432.566,48.43234,-2.88983,-0.07609377
432.666,48.44207,-2.89006,-0.07547759
432.766,48.45186,-2.89101,-0.07321258
432.866,48.4617,-2.89122,-0.07738844
432.966,48.47143,-2.89121,-0.07293961
433.066,48.48121,-2.89121,-0.07227022
433.166,48.49098,-2.8912,-0.07454139
433.266,48.50071,-2.89123,-0.07411405
433.366,48.51044,-2.89191,-0.07312517
433.466,48.52018,-2.89254,-0.07291759
433.566,48.52995,-2.89253,-0.07187182
433.666,48.53972,-2.89253,-0.07253068
433.766,48.54949,-2.89253,-0.07086931
433.866,48.55931,-2.89254,-0.07137906
433.966,48.56912,-2.89249,-0.07159614
434.066,48.57892,-2.89341,-0.06960852
434.166,48.58874,-2.89393,-0.0711603
434.266,48.59856,-2.89396,-0.07256563
434.366,48.60836,-2.89391,-0.07153722
434.466,48.61812,-2.89445,-0.0701895
434.566,48.62788,-2.89518,-0.0694337
434.666,48.63765,-2.8953,-0.06943243
434.766,48.64743,-2.89526,-0.07018218
434.866,48.65724,-2.89542,-0.0695313
434.966,48.66699,-2.89634,-0.06863413
435.066,48.67673,-2.89665,-0.06958662
435.166,48.68652,-2.8966,-0.06927491
435.266,48.69629,-2.8965,-0.06903415
435.366,48.70607,-2.89717,-0.06815614
435.466,48.71584,-2.89786,-0.06865375
435.566,48.72565,-2.8979,-0.06803151
435.666,48.73545,-2.89791,-0.06757347
435.766,48.74521,-2.89785,-0.06884859
435.866,48.75497,-2.89815,-0.06680534
435.966,48.76475,-2.89899,-0.06799965
436.066,48.77448,-2.89939,-0.06900478
436.166,48.78415,-2.89934,-0.06637675
436.266,48.79382,-2.90014,-0.06664638
436.366,48.80356,-2.90097,-0.06759301
436.466,48.81334,-2.90085,-0.06766906
436.566,48.82311,-2.90154,-0.06533164
436.666,48.83293,-2.90239,-0.06550055
436.766,48.84273,-2.90228,-0.06676702
436.866,48.85248,-2.90225,-0.06829883
436.966,48.86227,-2.90246,-0.06491279
437.066,48.87204,-2.90341,-0.06561036
437.166,48.88181,-2.90364,-0.06542874
437.266,48.89162,-2.90352,-0.06692315
437.366,48.90141,-2.90291,-0.06513144
437.466,48.9112,-2.90339,-0.0641555
437.566,48.92101,-2.9043,-0.06457211
437.666,48.93081,-2.90425,-0.06416044
437.766,48.94057,-2.90426,-0.06408943
437.866,48.95038,-2.90427,-0.06243583
437.966,48.96018,-2.90493,-0.06265471
438.066,48.96995,-2.90558,-0.06075492
438.166,48.97973,-2.90558,-0.06140172
438.266,48.98954,-2.90558,-0.0601416
438.366,48.9994,-2.90558,-0.06076405
438.466,49.00928,-2.90558,-0.05956183
438.566,49.01906,-2.90584,-0.05979652
438.666,49.02888,-2.90682,-0.06080446
438.766,49.03869,-2.90691,-0.05961299
438.866,49.04845,-2.90688,-0.05996609
438.966,49.05827,-2.90689,-0.06039167
439.066,49.06806,-2.90688,-0.05806756
439.166,49.07785,-2.90707,-0.05868017
439.266,49.08766,-2.90803,-0.05993858
439.366,49.09745,-2.90826,-0.06085514
439.466,49.10718,-2.9082,-0.0595738
439.566,49.11697,-2.90821,-0.05868044
439.666,49.12677,-2.90834,-0.05728387
439.766,49.13654,-2.90924,-0.05647732
439.866,49.14633,-2.9096,-0.05773368
439.966,49.15614,-2.90951,-0.05872638
440.066,49.16595,-2.90962,-0.06013888
440.166,49.17576,-2.91053,-0.05952015
440.266,49.18551,-2.91105,-0.0591929
440.366,49.19532,-2.91092,-0.05765288
440.466,49.20515,-2.91103,-0.05795976
440.566,49.21493,-2.9118,-0.06062585
440.666,49.22472,-2.91236,-0.05889687
440.766,49.23446,-2.91227,-0.05634519
440.866,49.24421,-2.9122,-0.05720173
440.966,49.25396,-2.91262,-0.05822789
441.066,49.26372,-2.91348,-0.05655937
441.166,49.27349,-2.91361,-0.05605982
441.266,49.28326,-2.91355,-0.05670534
441.366,49.29304,-2.91372,-0.05649183
441.466,49.3028,-2.91447,-0.05510206
441.566,49.3126,-2.91495,-0.05353434
441.666,49.32237,-2.91488,-0.05446195
441.766,49.33214,-2.91492,-0.0557968
441.866,49.34194,-2.91541,-0.05575393
441.966,49.35173,-2.91629,-0.05294564
442.066,49.36152,-2.9162,-0.05614316
442.166,49.37128,-2.91623,-0.05360959
442.266,49.38103,-2.91665,-0.05196091
442.366,49.3908,-2.91769,-0.05457371
442.466,49.40063,-2.91761,-0.05606285
442.566,49.41041,-2.91696,-0.05230741
442.666,49.42025,-2.91632,-0.05433603
442.766,49.43003,-2.91633,-0.05385842
442.866,49.43986,-2.91633,-0.05278087
442.966,49.44967,-2.91633,-0.05432439
443.066,49.45947,-2.91632,-0.05141195
443.166,49.46933,-2.91693,-0.0513171
443.266,49.4791,-2.91762,-0.05055559
443.366,49.48891,-2.91766,-0.05348767
443.466,49.49871,-2.91764,-0.05256755
443.566,49.50851,-2.91787,-0.05244597
443.666,49.5183,-2.91885,-0.05130416
443.766,49.5281,-2.91901,-0.05314358
443.866,49.53788,-2.91895,-0.05305272
443.966,49.54764,-2.91914,-0.05258596
444.066,49.55741,-2.92008,-0.05099125
444.166,49.56719,-2.92033,-0.0496354
444.266,49.57695,-2.92029,-0.04870261
444.366,49.58673,-2.92019,-0.0479837
444.466,49.59658,-2.92092,-0.05243198
444.566,49.60632,-2.92157,-0.0526306
444.666,49.61607,-2.92161,-0.05136918
444.766,49.62584,-2.92159,-0.04831739
444.866,49.6356,-2.92163,-0.04747496
444.966,49.64534,-2.92151,-0.04874465
445.066,49.65509,-2.92206,-0.04889212
445.166,49.66491,-2.9229,-0.04758331
445.266,49.67468,-2.92305,-0.04805954
445.366,49.68447,-2.92297,-0.04948744
445.466,49.6943,-2.92324,-0.04857786
445.566,49.70406,-2.92401,-0.04840257
445.666,49.71385,-2.92439,-0.04728074
445.766,49.72364,-2.92435,-0.04729979
445.866,49.73343,-2.92427,-0.04585444
445.966,49.74323,-2.92463,-0.04604104
446.066,49.75302,-2.92545,-0.04802616
446.166,49.7628,-2.92525,-0.04632836
446.266,49.77258,-2.92554,-0.04690852
446.366,49.7824,-2.92648,-0.04721479
446.466,49.7922,-2.92666,-0.04762554
446.566,49.80198,-2.92665,-0.04507926
446.666,49.81181,-2.92666,-0.04499988
446.766,49.82164,-2.92662,-0.04530026
446.866,49.83141,-2.92675,-0.04613848
446.966,49.8412,-2.92772,-0.04594822
447.066,49.85095,-2.92796,-0.04463894
447.166,49.86076,-2.92796,-0.04444229
447.266,49.87058,-2.92835,-0.04608736
447.366,49.88031,-2.92941,-0.04447753
447.466,49.89009,-2.92939,-0.04328846
447.566,49.89986,-2.92939,-0.04607087
447.666,49.90965,-2.92937,-0.04453096
447.766,49.91942,-2.93034,-0.04816159
447.866,49.9292,-2.93011,-0.04562765
447.966,49.93898,-2.92942,-0.0459912
448.066,49.94877,-2.92939,-0.0454168
448.166,49.9586,-2.92933,-0.0447881
448.266,49.96841,-2.93021,-0.04730974
448.366,49.9783,-2.93078,-0.04517554
448.466,49.9881,-2.93082,-0.0452954
448.566,49.99791,-2.93081,-0.04461824
448.666,50.00774,-2.93081,-0.04275991
448.766,50.01752,-2.93081,-0.04340265
448.866,50.02732,-2.9308,-0.04264242
448.966,50.03715,-2.93096,-0.04215532
449.066,50.04696,-2.93188,-0.04477663
449.166,50.05678,-2.93219,-0.04405555
449.266,50.06662,-2.93211,-0.04090153
449.366,50.07646,-2.93225,-0.04230995
449.466,50.08632,-2.93312,-0.04187782
449.566,50.09618,-2.93353,-0.04239579
449.666,50.10599,-2.93337,-0.04082278
449.766,50.11581,-2.93377,-0.03943208
449.866,50.12565,-2.93454,-0.04162513
449.966,50.13551,-2.93481,-0.04243643
450.066,50.14537,-2.93474,-0.04371175
450.166,50.15522,-2.93484,-0.04334578
450.266,50.16505,-2.93562,-0.040499
450.366,50.17492,-2.93617,-0.04094044
450.466,50.18478,-2.93606,-0.04168112
450.566,50.1946,-2.93609,-0.04001978
450.666,50.20442,-2.93608,-0.04006808
450.766,50.21422,-2.93608,-0.04039541
450.866,50.22407,-2.93609,-0.03989524
450.966,50.23393,-2.93604,-0.04024585
451.066,50.24377,-2.93626,-0.04045711
451.166,50.25366,-2.93703,-0.03997628
451.266,50.26355,-2.93744,-0.03866569
451.366,50.2734,-2.93739,-0.03809395
451.466,50.28326,-2.93736,-0.03945285
451.566,50.29307,-2.93753,-0.03915146
451.666,50.30286,-2.93829,-0.03841531
451.766,50.31274,-2.93876,-0.04111931
451.866,50.3226,-2.9387,-0.03735483
451.966,50.33242,-2.93871,-0.0390116
452.066,50.34226,-2.93872,-0.03846247
452.166,50.3521,-2.93869,-0.0387758
452.266,50.36195,-2.93879,-0.03761693
452.366,50.37183,-2.93952,-0.03773393
452.466,50.38169,-2.94007,-0.03710574
452.566,50.39151,-2.94002,-0.03592315
452.666,50.40134,-2.94004,-0.04025782
452.766,50.41119,-2.94002,-0.03709992
452.866,50.42104,-2.94006,-0.03752252
452.966,50.43091,-2.94076,-0.03796151
453.066,50.44074,-2.94148,-0.03669588
453.166,50.45061,-2.94144,-0.03723329
453.266,50.46048,-2.94147,-0.03783
453.366,50.47031,-2.94213,-0.0378469
453.466,50.4802,-2.94244,-0.0384729
453.566,50.49004,-2.94211,-0.03761826
453.666,50.49991,-2.94211,-0.03806498
453.766,50.50982,-2.94211,-0.03548621
453.866,50.5196,-2.9421,-0.03569545
453.966,50.52945,-2.94272,-0.03493644
454.066,50.53934,-2.9434,-0.03824133
454.166,50.54923,-2.94342,-0.03576816
454.266,50.55911,-2.94343,-0.03790218
454.366,50.56898,-2.94337,-0.03699864
454.466,50.5788,-2.9443,-0.03543166
454.566,50.58861,-2.94473,-0.03419611
454.666,50.59847,-2.94474,-0.03525074
454.766,50.60831,-2.94474,-0.03610998
454.866,50.61814,-2.94475,-0.03599032
454.966,50.62804,-2.9447,-0.03546958
455.066,50.63789,-2.94522,-0.0345302
455.166,50.64776,-2.94597,-0.035923
455.266,50.6576,-2.94608,-0.03421888
455.366,50.66743,-2.94607,-0.03690536
455.466,50.67728,-2.94601,-0.03400368
455.566,50.68713,-2.94648,-0.03367947
455.666,50.69695,-2.94723,-0.03479585
455.766,50.70673,-2.9474,-0.03439928
455.866,50.71653,-2.94739,-0.03339666
455.966,50.72646,-2.94728,-0.03131674
456.066,50.73633,-2.94798,-0.03263033
456.166,50.74616,-2.94865,-0.03286379
456.266,50.75599,-2.9487,-0.03214311
456.366,50.76579,-2.94869,-0.03228711
456.466,50.77559,-2.94869,-0.03335614
456.566,50.78542,-2.94868,-0.03416038
456.666,50.79528,-2.94872,-0.03311644
456.766,50.80509,-2.9486,-0.03282846
456.866,50.8149,-2.94914,-0.03252473
456.966,50.82475,-2.94993,-0.03138297
457.066,50.83456,-2.95002,-0.03067963
457.166,50.8444,-2.94995,-0.03081995
457.266,50.85423,-2.95021,-0.03189471
457.366,50.86404,-2.95099,-0.03231614
457.466,50.8739,-2.95137,-0.03185829
457.566,50.88367,-2.95133,-0.03057958
457.666,50.89347,-2.95126,-0.02970721
457.766,50.90333,-2.9516,-0.03072232
457.866,50.91323,-2.95251,-0.03079798
457.966,50.92312,-2.95264,-0.03002063
458.066,50.93296,-2.95265,-0.02979378
458.166,50.94277,-2.95261,-0.03091267
458.266,50.95263,-2.95275,-0.03302122
458.366,50.9625,-2.9535,-0.03033125
458.466,50.97233,-2.954,-0.02924562
458.566,50.98218,-2.95394,-0.03159085
458.666,50.99206,-2.95396,-0.03038175
458.766,51.0019,-2.95391,-0.02938866
458.866,51.01176,-2.95408,-0.02904028
458.966,51.02165,-2.95506,-0.03143909
459.066,51.03153,-2.95527,-0.03033874
459.166,51.04141,-2.95527,-0.03164827
459.266,51.05127,-2.95527,-0.02829964
459.366,51.06112,-2.95527,-0.03017126
459.466,51.07101,-2.95527,-0.03115266
459.566,51.08086,-2.95527,-0.03131922
459.666,51.09079,-2.95527,-0.02880562
459.766,51.10069,-2.95526,-0.02955307
459.866,51.11057,-2.95531,-0.02858715
459.966,51.1204,-2.95629,-0.02852264
460.066,51.13029,-2.95659,-0.03133887
460.166,51.14012,-2.95658,-0.03124697
460.266,51.14996,-2.95593,-0.02802986
460.366,51.15981,-2.95593,-0.02716581
460.466,51.16961,-2.95622,-0.02648508
460.566,51.17948,-2.95721,-0.02796252
460.666,51.18936,-2.95725,-0.028063
460.766,51.19918,-2.95724,-0.02778546
460.866,51.20902,-2.95724,-0.02859103
460.966,51.21882,-2.95724,-0.02927521
461.066,51.22866,-2.95725,-0.02973827
461.166,51.23854,-2.95721,-0.02952499
461.266,51.24839,-2.95755,-0.02792924
461.366,51.25823,-2.95731,-0.02793133
461.466,51.2681,-2.95724,-0.02477907
461.566,51.27794,-2.95725,-0.0288204
461.666,51.2878,-2.95743,-0.02805263
461.766,51.29764,-2.95838,-0.02693197
461.866,51.30747,-2.95862,-0.02511239
461.966,51.31732,-2.9585,-0.02721419
462.066,51.32707,-2.95899,-0.02834057
462.166,51.33676,-2.95967,-0.02737159
462.266,51.3465,-2.96028,-0.02500136
462.366,51.35636,-2.96101,-0.02673544
462.466,51.36621,-2.96123,-0.02769972
462.566,51.37608,-2.96118,-0.02626031
462.666,51.38595,-2.96119,-0.02815498
462.766,51.39579,-2.96122,-0.02840388
462.866,51.40569,-2.96109,-0.02814637
462.966,51.41561,-2.96172,-0.02738266
463.066,51.42555,-2.96246,-0.02719484
463.166,51.43546,-2.96252,-0.02712528
463.266,51.44526,-2.96251,-0.02421117
463.366,51.45509,-2.96251,-0.02519731
463.466,51.46498,-2.96251,-0.02752755
463.566,51.47483,-2.96251,-0.02607836
463.666,51.48468,-2.9625,-0.02441392
463.766,51.49454,-2.96256,-0.02710355
463.866,51.50438,-2.96329,-0.02817998
463.966,51.51423,-2.96391,-0.02690964
464.066,51.52406,-2.9638,-0.02799884
464.166,51.53397,-2.96382,-0.02709496
464.266,51.54396,-2.96383,-0.0259397
464.366,51.55393,-2.96378,-0.02506519
464.466,51.56386,-2.96401,-0.02470725
464.566,51.57372,-2.96478,-0.02127989
464.666,51.58362,-2.96519,-0.02254427
464.766,51.5935,-2.96512,-0.02661208
464.866,51.60339,-2.96515,-0.02662703
464.966,51.61327,-2.9651,-0.02690616
465.066,51.6231,-2.96528,-0.02575152
465.166,51.63292,-2.96604,-0.02242525
465.266,51.64277,-2.96652,-0.02362721
465.366,51.65267,-2.96642,-0.02336106
465.466,51.66256,-2.96657,-0.02307303
465.566,51.67245,-2.96731,-0.0272693
465.666,51.68234,-2.96782,-0.0243737
465.766,51.69223,-2.96774,-0.02287638
465.866,51.7021,-2.96785,-0.0256964
465.966,51.71198,-2.96861,-0.02256443
466.066,51.72188,-2.96925,-0.0243745
466.166,51.73179,-2.96919,-0.023303
466.266,51.74169,-2.96919,-0.02305339
466.366,51.75161,-2.96926,-0.02433592
466.466,51.76156,-2.96999,-0.023117
466.566,51.77146,-2.97054,-0.0216165
466.666,51.78134,-2.9705,-0.02491262
466.766,51.79122,-2.97051,-0.02365127
466.866,51.8011,-2.97051,-0.02188039
466.966,51.81098,-2.97051,-0.02364096
467.066,51.82085,-2.97051,-0.02313035
467.166,51.83078,-2.97051,-0.02382536
467.266,51.84067,-2.9705,-0.02380512
467.366,51.85057,-2.97016,-0.0237305
467.466,51.86043,-2.97021,-0.0219987
467.566,51.87032,-2.97086,-0.02279952
467.666,51.88021,-2.97085,-0.02578775
467.766,51.8901,-2.97085,-0.02466129
467.866,51.89995,-2.97085,-0.02380941
467.966,51.90982,-2.97085,-0.02291268
468.066,51.9197,-2.97085,-0.02469668
468.166,51.92957,-2.97085,-0.02172921
468.266,51.93941,-2.97086,-0.02250118
468.366,51.94927,-2.97081,-0.0259629
468.466,51.95913,-2.97176,-0.02374937
468.566,51.96897,-2.97216,-0.02419139
468.666,51.9788,-2.97217,-0.02362414
468.766,51.98869,-2.97217,-0.02442004
468.866,51.99858,-2.9724,-0.02357954
468.966,52.00843,-2.97337,-0.02278114
469.066,52.0183,-2.97351,-0.02241085
469.166,52.02817,-2.97348,-0.02190108
469.266,52.03801,-2.97344,-0.0236286
469.366,52.0479,-2.97398,-0.02122932
469.466,52.05776,-2.97466,-0.02153419
469.566,52.06768,-2.97528,-0.02174089
469.666,52.07758,-2.976,-0.02178076
469.766,52.08742,-2.97614,-0.02063974
469.866,52.09732,-2.9761,-0.02277689
469.966,52.1072,-2.97614,-0.0191601
470.066,52.11711,-2.97602,-0.02100328
470.166,52.12704,-2.97681,-0.02107219
470.266,52.13695,-2.97739,-0.01929866
470.366,52.14683,-2.97749,-0.0201923
470.466,52.15676,-2.97703,-0.01887997
470.566,52.16668,-2.97627,-0.02093388
470.666,52.17657,-2.97608,-0.02041468
470.766,52.18647,-2.97616,-0.0201935
470.866,52.19636,-2.97602,-0.01887579
470.966,52.20623,-2.97672,-0.01867014
