Time after Ignition,Nylon_Carpet_High_Pile_R1,Nylon_Carpet_High_Pile_R2,Nylon_Carpet_High_Pile_R3,Mean,Std. Dev.
15.5,76.37121768840562,175.15910913618694,157.50638478814943,136.34557053758067,52.68393416388873
15.75,76.83744918009594,180.6935072058368,158.76755224804998,138.76616954466093,54.74085932552654
16.0,79.34481047243845,177.4286997168256,158.9560025674959,138.57650425225333,52.121063841905915
16.25,77.87984656141032,175.44776893738063,161.96522198701652,138.4309458286025,52.87032707404233
16.5,79.22324517631415,180.73842141718714,163.44941499396504,141.1370271958221,54.31127634980524
16.75,79.44047022229387,186.60005875302588,166.6882616146903,144.24293019667002,56.99683351176208
17.0,78.64054016787888,184.22644514350583,166.72500432275257,143.19732987804576,56.58850970791343
17.25,78.49891709142058,181.55085082999318,166.24612948035247,142.0986324672554,55.608016245977865
17.5,78.99698366114094,182.85904297136636,169.57089338154867,143.80897333801866,56.520697397388155
17.75,78.64719437670965,184.55156113636872,170.20718458286294,144.46864669864712,57.45248448939354
18.0,78.8977626580468,184.55362615700622,170.88470402158578,144.77869761221294,57.46244905077009
18.25,79.9304966661981,186.32092955833673,169.88395239302696,145.37845953918728,57.27233571063219
18.5,80.73637818856808,191.16606112513688,173.52466121520933,148.47570017630477,59.323406470078886
