Time after Ignition,EPDM_Membrane_R1,EPDM_Membrane_R2,EPDM_Membrane_R3,EPDM_Membrane_R4,Mean,Std. Dev.
496.25,61.6,58.8,53.0,101.0,68.6,21.9
496.5,61.7,59.0,54.5,99.8,68.8,20.9
496.75,60.9,58.7,54.2,101.2,68.7,21.8
497.0,61.5,58.0,54.5,100.0,68.5,21.2
497.25,61.4,58.1,54.3,100.2,68.5,21.4
497.5,61.1,58.7,54.0,100.7,68.6,21.6
497.75,61.3,58.5,54.2,102.9,69.2,22.6
498.0,61.2,58.2,53.5,100.6,68.4,21.7
498.25,61.5,58.1,53.1,101.3,68.5,22.2
498.5,61.8,57.5,53.9,100.8,68.5,21.8
498.75,63.3,58.4,53.8,100.0,68.9,21.1
499.0,61.8,57.3,53.5,100.8,68.3,21.9
499.25,61.2,57.1,53.1,101.1,68.1,22.2
499.5,61.9,57.6,54.5,102.2,69.1,22.3
499.75,62.1,57.3,54.2,101.2,68.7,21.9
500.0,62.0,56.8,54.2,99.5,68.1,21.2
500.25,61.0,57.7,53.6,101.1,68.4,22.0
500.5,62.4,56.9,53.9,100.6,68.5,21.7
500.75,61.2,56.8,53.4,100.2,67.9,21.8
501.0,60.8,57.1,53.5,100.7,68.0,22.0
501.25,61.8,57.1,53.1,99.7,67.9,21.5
501.5,61.5,57.0,53.3,100.8,68.2,22.0
501.75,62.0,57.0,52.0,99.2,67.6,21.5
502.0,61.3,56.8,53.1,99.5,67.7,21.5
502.25,60.8,57.0,53.4,100.5,67.9,21.9
502.5,61.0,57.6,52.6,99.8,67.8,21.7
502.75,60.4,56.2,53.1,99.3,67.3,21.6
503.0,61.7,56.9,52.4,98.9,67.5,21.3
503.25,61.8,57.0,52.6,98.6,67.5,21.0
503.5,61.7,56.6,52.1,99.2,67.4,21.6
503.75,60.8,56.4,52.7,97.3,66.8,20.6
504.0,61.5,57.2,52.3,98.9,67.5,21.3
504.25,61.7,56.4,52.0,99.3,67.3,21.7
504.5,61.0,56.4,51.4,98.3,66.8,21.4
504.75,60.9,56.7,51.8,97.5,66.7,20.9
505.0,59.6,56.5,51.3,98.2,66.4,21.5
505.25,60.8,56.5,51.7,98.1,66.8,21.2
505.5,60.5,56.8,51.3,97.8,66.6,21.1
505.75,60.4,55.9,51.0,97.5,66.2,21.2
506.0,60.3,56.6,52.2,97.0,66.5,20.6
506.25,60.6,57.0,51.6,98.1,66.8,21.2
506.5,59.9,56.4,51.4,97.1,66.2,20.9
506.75,60.8,56.5,50.9,97.6,66.5,21.2
507.0,60.2,56.6,50.8,98.4,66.5,21.6
507.25,60.5,56.3,51.6,97.6,66.5,21.0
507.5,60.9,56.7,51.6,97.6,66.7,21.0
507.75,61.2,56.5,52.1,98.0,66.9,21.0
508.0,60.2,56.4,51.2,95.3,65.8,20.0
508.25,60.2,56.1,51.4,98.8,66.6,21.7
508.5,60.4,56.0,51.2,97.7,66.3,21.2
508.75,60.5,56.3,50.9,97.7,66.3,21.3
509.0,60.0,56.5,51.4,97.9,66.5,21.3
509.25,60.2,56.3,51.7,98.3,66.6,21.4
509.5,60.2,56.4,50.9,96.3,65.9,20.6
509.75,60.0,56.0,50.9,98.4,66.3,21.7
510.0,60.5,56.3,50.5,97.4,66.2,21.2
510.25,60.5,55.8,50.0,97.3,65.9,21.4
510.5,60.4,55.9,50.8,95.7,65.7,20.4
510.75,60.5,56.6,50.7,97.4,66.3,21.2
511.0,60.4,56.2,51.7,96.9,66.3,20.7
511.25,60.2,56.3,52.1,97.4,66.5,20.9
511.5,60.2,56.1,51.4,97.9,66.4,21.3
511.75,59.5,55.4,51.4,95.8,65.5,20.5
512.0,60.0,55.5,51.9,96.6,66.0,20.7
512.25,60.1,55.2,51.8,97.8,66.2,21.3
512.5,59.2,55.8,51.7,97.2,66.0,21.0
512.75,59.7,55.9,52.0,96.8,66.1,20.7
513.0,59.2,55.3,51.9,96.5,65.7,20.7
513.25,59.3,55.3,52.2,96.5,65.8,20.6
513.5,58.7,55.6,51.3,96.0,65.4,20.6
513.75,58.9,55.6,51.8,97.6,66.0,21.3
514.0,59.3,54.9,,98.0,70.7,23.8
514.25,58.7,55.4,,96.2,70.1,22.7
514.5,58.4,54.8,,96.8,70.0,23.3
514.75,58.7,54.7,,95.7,69.7,22.6
515.0,58.2,54.8,,96.4,69.8,23.1
515.25,58.5,54.1,,96.1,69.6,23.1
515.5,59.1,53.7,,96.7,69.9,23.4
515.75,58.2,54.1,,97.2,69.8,23.8
516.0,57.8,54.8,,95.5,69.4,22.7
516.25,58.5,54.2,,96.3,69.7,23.2
516.5,58.1,54.2,,95.2,69.2,22.6
516.75,58.2,53.9,,95.4,69.2,22.8
517.0,59.4,54.9,,96.2,70.1,22.7
517.25,58.2,54.7,,97.4,70.1,23.7
517.5,58.1,53.8,,95.7,69.2,23.1
517.75,57.5,53.6,,94.2,68.5,22.4
518.0,57.7,54.2,,95.7,69.2,23.1
518.25,57.9,54.2,,95.3,69.2,22.7
518.5,58.2,54.2,,96.1,69.5,23.1
518.75,58.1,54.3,,95.5,69.3,22.8
519.0,56.7,54.3,,94.6,68.5,22.6
519.25,57.6,54.1,,94.5,68.7,22.4
519.5,57.5,53.9,,95.5,69.0,23.0
519.75,56.8,54.1,,96.1,69.0,23.5
520.0,57.1,54.4,,95.5,69.0,23.0
520.25,57.4,54.1,,95.5,69.0,23.0
520.5,57.6,54.3,,95.1,69.0,22.7
520.75,56.7,54.0,,93.8,68.2,22.2
521.0,57.7,53.8,,95.7,69.1,23.1
521.25,57.5,54.0,,94.6,68.7,22.5
521.5,56.7,53.6,,94.7,68.3,22.9
521.75,57.1,53.5,,93.5,68.1,22.1
522.0,57.6,53.1,,93.1,68.0,21.9
522.25,57.0,52.8,,94.7,68.2,23.1
522.5,57.7,53.1,,94.4,68.4,22.6
522.75,58.1,53.2,,93.5,68.3,22.0
523.0,57.4,52.8,,92.6,67.6,21.8
523.25,57.4,52.6,,93.6,67.9,22.4
523.5,58.0,52.6,,93.7,68.1,22.3
523.75,56.8,52.0,,93.7,67.5,22.8
524.0,56.9,52.1,,93.8,67.6,22.8
524.25,56.7,51.6,,92.6,67.0,22.3
524.5,57.5,,,92.5,75.0,24.8
524.75,56.8,,,91.9,74.4,24.8
525.0,57.1,,,93.6,75.4,25.8
525.25,56.8,,,92.2,74.5,25.0
525.5,56.5,,,91.6,74.1,24.9
525.75,57.5,,,92.7,75.1,24.9
526.0,56.9,,,91.7,74.3,24.6
526.25,56.8,,,91.7,74.3,24.7
526.5,56.1,,,92.2,74.2,25.5
526.75,56.0,,,93.1,74.6,26.2
527.0,55.6,,,92.4,74.0,26.0
527.25,55.9,,,91.4,73.6,25.1
527.5,55.9,,,94.1,75.0,27.1
527.75,56.3,,,92.5,74.4,25.6
528.0,56.0,,,92.6,74.3,25.9
528.25,55.9,,,92.4,74.1,25.8
528.5,55.6,,,92.0,73.8,25.7
528.75,56.1,,,91.7,73.9,25.2
529.0,55.4,,,92.3,73.9,26.2
529.25,55.2,,,91.6,73.4,25.7
529.5,55.4,,,92.8,74.1,26.4
529.75,55.3,,,92.6,73.9,26.4
530.0,55.3,,,91.8,73.6,25.8
530.25,55.6,,,91.3,73.5,25.2
530.5,55.2,,,91.2,73.2,25.5
530.75,55.6,,,91.1,73.4,25.1
531.0,55.0,,,89.3,72.2,24.2
531.25,55.1,,,90.8,73.0,25.3
531.5,54.6,,,90.8,72.7,25.6
531.75,54.7,,,90.3,72.5,25.1
532.0,54.5,,,91.2,72.8,26.0
532.25,54.6,,,90.8,72.7,25.6
532.5,54.3,,,91.2,72.7,26.1
532.75,54.6,,,91.9,73.3,26.4
533.0,54.8,,,91.3,73.0,25.8
533.25,55.1,,,91.1,73.1,25.5
533.5,54.5,,,91.1,72.8,25.9
533.75,53.2,,,91.9,72.6,27.3
534.0,53.6,,,91.0,72.3,26.4
534.25,53.5,,,91.1,72.3,26.6
534.5,53.6,,,91.6,72.6,26.9
534.75,53.9,,,91.0,72.5,26.2
535.0,52.7,,,90.9,71.8,27.0
535.25,53.0,,,91.4,72.2,27.1
535.5,53.4,,,90.4,71.9,26.2
535.75,53.5,,,92.2,72.8,27.3
536.0,52.1,,,91.5,71.8,27.8
536.25,53.1,,,89.7,71.4,25.9
536.5,52.9,,,90.5,71.7,26.6
536.75,52.8,,,90.1,71.4,26.3
537.0,52.7,,,90.2,71.4,26.5
537.25,53.8,,,89.8,71.8,25.5
537.5,53.2,,,89.4,71.3,25.6
537.75,52.7,,,89.5,71.1,26.0
538.0,52.8,,,87.6,70.2,24.7
538.25,52.7,,,89.8,71.2,26.3
538.5,53.0,,,88.8,70.9,25.3
538.75,52.7,,,87.0,69.9,24.2
