##Temp./°C,Time/min,DSC(subtr.)/(mW/mg),Mass(subtr.2)/%,Sensit./(uV/mW)
550.049,60.1016,-0.13007,1.6518599999999999,0.79948
550.149,60.11164,-0.12941,1.62726,0.7994
550.249,60.12158,-0.12655999999999998,1.62192,0.7993100000000001
550.349,60.13151,-0.129,1.62206,0.7992199999999999
550.449,60.14151,-0.12967,1.62202,0.79913
550.549,60.15146,-0.12737,1.6220299999999999,0.79905
550.649,60.16143,-0.12892,1.6220299999999999,0.79896
550.749,60.171369999999996,-0.12794,1.62202,0.79887
550.849,60.18133,-0.12816,1.62206,0.79878
550.949,60.1913,-0.13005999999999998,1.6219299999999999,0.79869
551.049,60.201269999999994,-0.1291,1.6224100000000001,0.79861
551.149,60.21128,-0.12985,1.63232,0.79852
551.249,60.22126,-0.12972,1.64743,0.79843
551.349,60.23125,-0.13047,1.6463,0.7983399999999999
551.449,60.2413,-0.12887,1.6466,0.7982600000000001
551.549,60.25131,-0.1291,1.64652,0.7981699999999999
551.649,60.26126,-0.12968,1.6465400000000001,0.79808
551.749,60.27129,-0.13273,1.6465299999999998,0.79799
551.849,60.281209999999994,-0.12779000000000001,1.6465400000000001,0.79791
551.949,60.29116,-0.12937,1.6465299999999998,0.79782
552.049,60.30109,-0.12869,1.6465400000000001,0.79773
552.149,60.31103,-0.12921,1.6465299999999998,0.79764
552.249,60.320930000000004,-0.13071,1.6465400000000001,0.79755
552.349,60.3309,-0.1297,1.6465299999999998,0.79747
552.449,60.340880000000006,-0.13072999999999999,1.6465599999999998,0.79738
552.549,60.35082,-0.13197,1.6464400000000001,0.7972899999999999
552.649,60.3608,-0.12892,1.6366,0.7972
552.749,60.37076,-0.13198,1.6129200000000001,0.7971199999999999
552.849,60.38071,-0.12897,1.61409,0.79703
552.949,60.39069,-0.1295,1.6138,0.79694
553.049,60.40063000000001,-0.13087000000000001,1.6138700000000001,0.79685
553.149,60.41056999999999,-0.13052,1.61385,0.79676
553.249,60.42049,-0.12972,1.61386,0.79668
553.349,60.430440000000004,-0.13105,1.61386,0.7965899999999999
553.449,60.4404,-0.12900999999999999,1.61386,0.7965
553.549,60.450340000000004,-0.13185999999999998,1.61386,0.7964100000000001
553.649,60.46026,-0.12969,1.61386,0.79633
553.749,60.470180000000006,-0.13046,1.61386,0.79624
553.849,60.480059999999995,-0.13022,1.61386,0.79615
553.949,60.490030000000004,-0.13095,1.61386,0.79606
554.049,60.49998000000001,-0.13144,1.61386,0.79597
554.149,60.50991,-0.13099,1.6138700000000001,0.79589
554.249,60.51987,-0.12982,1.61379,0.7958
554.349,60.529880000000006,-0.12936,1.62172,0.79571
554.449,60.53982,-0.1293,1.62181,0.79562
554.549,60.54981,-0.13363,1.62178,0.7955300000000001
554.649,60.55986,-0.13108,1.62179,0.79545
554.749,60.569869999999995,-0.1313,1.62178,0.7953600000000001
554.849,60.57985,-0.12922999999999998,1.62178,0.79527
554.949,60.58985,-0.12775,1.62178,0.79518
555.049,60.59981,-0.13062,1.62178,0.7951
555.149,60.6098,-0.12946,1.62178,0.79501
555.249,60.61976,-0.13113,1.62178,0.79492
555.349,60.62971999999999,-0.13039,1.62178,0.79483
555.449,60.63969,-0.13399,1.62178,0.79474
555.549,60.64965,-0.13104000000000002,1.62178,0.79466
555.649,60.65956,-0.12986,1.62178,0.79457
555.749,60.669540000000005,-0.12673,1.62178,0.79448
555.849,60.67953000000001,-0.12874000000000002,1.62178,0.7943899999999999
555.949,60.689569999999996,-0.12933,1.62178,0.7943
556.049,60.699569999999994,-0.13003,1.62178,0.79422
556.149,60.70956999999999,-0.13014,1.62178,0.79413
556.249,60.71958000000001,-0.12822,1.62178,0.79404
556.349,60.72956,-0.12975,1.62179,0.79395
556.449,60.739540000000005,-0.13196,1.6217700000000002,0.79386
556.549,60.74953000000001,-0.13254000000000002,1.6218299999999999,0.79378
556.649,60.75951,-0.13163,1.61459,0.79369
556.749,60.769490000000005,-0.13092,1.5901299999999998,0.7936
556.849,60.77945,-0.13017,1.58913,0.79351
556.949,60.78943,-0.13092,1.58942,0.79342
557.049,60.7994,-0.13016,1.58934,0.7933399999999999
557.149,60.809369999999994,-0.13155,1.58936,0.79325
557.249,60.819390000000006,-0.12719,1.58935,0.7931600000000001
557.349,60.8294,-0.13043,1.58936,0.7930699999999999
557.449,60.83944,-0.12769,1.58936,0.79298
557.549,60.8495,-0.13086,1.58936,0.7929
557.649,60.8595,-0.13058,1.58936,0.79281
557.749,60.86962,-0.13034,1.58935,0.79272
557.849,60.879630000000006,-0.12955999999999998,1.58936,0.7926300000000001
557.949,60.889680000000006,-0.13223,1.58934,0.7925399999999999
558.049,60.89966999999999,-0.13083,1.58942,0.79246
558.149,60.909659999999995,-0.13253,1.58912,0.79237
558.249,60.9196,-0.12949000000000002,1.60486,0.79228
558.349,60.92957,-0.13103,1.6216899999999999,0.79219
558.449,60.93963000000001,-0.13115,1.62211,0.7921
558.549,60.94964,-0.13069,1.62201,0.79202
558.649,60.95966,-0.13061,1.6220299999999999,0.79193
558.749,60.969640000000005,-0.13351,1.6220700000000001,0.79184
558.849,60.979569999999995,-0.13223,1.62188,0.79175
558.949,60.98959,-0.13099,1.62257,0.79166
559.049,60.999559999999995,-0.13069,1.59846,0.79157
559.149,61.00956,-0.13238,1.58941,0.7914899999999999
559.249,61.01954,-0.13178,1.58934,0.7914
559.349,61.02948000000001,-0.13122,1.58936,0.7913100000000001
559.449,61.03949,-0.13264,1.58935,0.79122
559.549,61.049440000000004,-0.13279000000000002,1.58936,0.79113
559.649,61.059369999999994,-0.13032,1.58932,0.79105
559.749,61.06938,-0.12853,1.5894700000000002,0.79096
559.849,61.07925,-0.13354000000000002,1.58885,0.79087
559.949,61.089259999999996,-0.13157,1.60417,0.79078
560.049,61.099219999999995,-0.13083,1.62137,0.79069
560.149,61.10921,-0.13099,1.62221,0.7906
560.249,61.11922,-0.12984,1.62199,0.79052
560.349,61.12925,-0.13321,1.62204,0.79043
560.449,61.13921,-0.13155999999999998,1.6220299999999999,0.7903399999999999
560.549,61.14914,-0.13165,1.6220299999999999,0.79025
560.649,61.159130000000005,-0.13027,1.6220299999999999,0.7901600000000001
560.749,61.16908000000001,-0.12752,1.6220299999999999,0.79008
560.849,61.17909,-0.1278,1.6220299999999999,0.78999
560.949,61.189080000000004,-0.12911,1.6220299999999999,0.7899
561.049,61.199040000000004,-0.13209,1.6220299999999999,0.78981
561.149,61.20906,-0.13105999999999998,1.6220299999999999,0.78972
561.249,61.219069999999995,-0.12894,1.6220299999999999,0.78963
561.349,61.229040000000005,-0.12999000000000002,1.6220299999999999,0.78955
561.449,61.23907,-0.1304,1.6220299999999999,0.78946
561.549,61.24905,-0.13013,1.6220299999999999,0.78937
561.649,61.25905,-0.13026,1.6220299999999999,0.78928
561.749,61.2691,-0.12835,1.6220299999999999,0.78919
561.849,61.2791,-0.12911,1.6220299999999999,0.7891
561.949,61.28918,-0.1299,1.6220299999999999,0.7890199999999999
562.049,61.29918000000001,-0.13034,1.62205,0.78893
562.149,61.3092,-0.12771,1.62198,0.78884
562.249,61.31924,-0.1283,1.62221,0.78875
562.349,61.32921999999999,-0.12745,1.62134,0.78866
562.449,61.3392,-0.1282,1.63721,0.78857
562.549,61.34928000000001,-0.13021,1.63834,0.7884899999999999
562.649,61.35931,-0.12955,1.63806,0.7884
562.749,61.3693,-0.12653,1.6381299999999999,0.7883100000000001
562.849,61.37931,-0.12891,1.63812,0.78822
562.949,61.3893,-0.13022999999999998,1.63812,0.78813
563.049,61.3993,-0.12754000000000001,1.63812,0.78804
563.149,61.4093,-0.1289,1.63812,0.78796
563.249,61.4193,-0.12737,1.63812,0.78787
563.349,61.4293,-0.12811,1.63811,0.78778
563.449,61.439319999999995,-0.13007,1.63815,0.78769
563.549,61.44927,-0.13074000000000002,1.63799,0.7876
563.649,61.459230000000005,-0.1289,1.63862,0.78751
563.749,61.46923,-0.1281,1.6236,0.78743
563.849,61.47922,-0.12836,1.60637,0.7873399999999999
563.949,61.489169999999994,-0.13205,1.60548,0.78725
564.049,61.49913000000001,-0.13046,1.60582,0.7871600000000001
564.149,61.50909,-0.12927,1.60538,0.7870699999999999
564.249,61.519040000000004,-0.12653,1.60684,0.78698
564.349,61.529,-0.12859,1.58342,0.7869
564.449,61.539030000000004,-0.12969,1.57315,0.78681
564.549,61.54902,-0.12845,1.5729799999999998,0.78672
564.649,61.55894,-0.12968,1.57304,0.78663
564.749,61.568940000000005,-0.13066,1.57297,0.78654
564.849,61.57892,-0.12900999999999999,1.5732,0.78645
564.949,61.58891,-0.12662,1.57234,0.78637
565.049,61.5989,-0.12802,1.58709,0.78628
565.149,61.608869999999996,-0.12991,1.60467,0.7861899999999999
565.249,61.61883,-0.13254000000000002,1.6059700000000001,0.7861
565.349,61.62882,-0.13061,1.60562,0.78601
565.449,61.63879,-0.12804000000000001,1.60571,0.78592
565.549,61.64878,-0.12727,1.60569,0.78583
565.649,61.658809999999995,-0.12874000000000002,1.60569,0.78575
565.749,61.668780000000005,-0.12804000000000001,1.60569,0.78566
565.849,61.67875,-0.12739,1.60569,0.78557
565.949,61.6887,-0.12802,1.60569,0.7854800000000001
566.049,61.6987,-0.12854000000000002,1.60569,0.7853899999999999
566.149,61.708690000000004,-0.12677,1.60569,0.7853
566.249,61.71869,-0.12828,1.60569,0.7852100000000001
566.349,61.728719999999996,-0.12764,1.60569,0.78513
566.449,61.738719999999994,-0.12694,1.6057,0.78504
566.549,61.748630000000006,-0.12516,1.60566,0.78495
566.649,61.75861999999999,-0.12641,1.6058,0.78486
566.749,61.768640000000005,-0.12646,1.6052899999999999,0.78477
566.849,61.778580000000005,-0.12846,1.60724,0.78468
566.949,61.78852,-0.12675999999999998,1.58459,0.7846
567.049,61.7985,-0.1282,1.57324,0.78451
567.149,61.80843,-0.1285,1.57297,0.78442
567.249,61.818419999999996,-0.12516,1.57303,0.78433
567.349,61.828430000000004,-0.12659,1.57302,0.7842399999999999
567.449,61.8384,-0.12692,1.57302,0.78415
567.549,61.848369999999996,-0.1278,1.57302,0.7840600000000001
567.649,61.858340000000005,-0.1272,1.57302,0.78398
567.749,61.8683,-0.12574000000000002,1.57302,0.78389
567.849,61.878280000000004,-0.12533,1.57302,0.7838
567.949,61.88827,-0.12947999999999998,1.57302,0.78371
568.049,61.89825,-0.12839,1.57302,0.78362
568.149,61.90818,-0.12772,1.57302,0.7835300000000001
568.249,61.91814,-0.12717,1.57302,0.7834399999999999
568.349,61.92811999999999,-0.127,1.57302,0.7833600000000001
568.449,61.938019999999995,-0.12712,1.57302,0.78327
568.549,61.94791,-0.12687,1.57302,0.78318
568.649,61.95786999999999,-0.12868,1.57302,0.78309
568.749,61.967830000000006,-0.1273,1.57302,0.783
568.849,61.97779,-0.12875999999999999,1.57302,0.78291
568.949,61.98775,-0.12908,1.57302,0.78282
569.049,61.997719999999994,-0.12498,1.57302,0.78273
569.149,62.0077,-0.12752,1.57302,0.78265
569.249,62.01771,-0.1265,1.57302,0.78256
569.349,62.02769,-0.12498,1.57302,0.78247
569.449,62.03761,-0.12669,1.57302,0.78238
569.549,62.04756,-0.12497,1.57302,0.7822899999999999
569.649,62.05752,-0.1255,1.57302,0.7822
569.749,62.0675,-0.12657000000000002,1.57302,0.7821100000000001
569.849,62.077459999999995,-0.1245,1.57302,0.78203
569.949,62.08746,-0.12462000000000001,1.57302,0.78194
570.049,62.097390000000004,-0.12491,1.57302,0.78185
570.149,62.10735,-0.12643,1.57302,0.78176
570.249,62.11736,-0.12378,1.57302,0.78167
570.349,62.12735,-0.12455999999999999,1.57302,0.78158
570.449,62.13734,-0.12345,1.57302,0.78149
570.549,62.14731999999999,-0.12390999999999999,1.57302,0.7814
570.649,62.15732,-0.12340999999999999,1.57302,0.78132
570.749,62.1673,-0.12309,1.57302,0.78123
570.849,62.17729,-0.12345999999999999,1.57302,0.78114
570.949,62.187259999999995,-0.12247000000000001,1.57302,0.78105
571.049,62.1972,-0.12329000000000001,1.57302,0.78096
571.149,62.20717,-0.12569,1.57302,0.78087
571.249,62.217169999999996,-0.12120999999999998,1.57302,0.78078
571.349,62.227140000000006,-0.12204000000000001,1.57302,0.78069
571.449,62.23709,-0.12204000000000001,1.57302,0.78061
571.549,62.24705,-0.12178,1.57302,0.78052
571.649,62.25699,-0.12424,1.57302,0.7804300000000001
571.749,62.26693,-0.12528,1.57302,0.7803399999999999
571.849,62.27685,-0.1232,1.57302,0.78025
571.949,62.28679,-0.12453,1.57302,0.7801600000000001
572.049,62.29674,-0.12434,1.57302,0.7800699999999999
572.149,62.306740000000005,-0.12343,1.57302,0.77998
572.249,62.3167,-0.12340999999999999,1.57302,0.77989
572.349,62.32668,-0.12448,1.57302,0.77981
572.449,62.33663000000001,-0.12755999999999998,1.57302,0.77972
572.549,62.34658,-0.12369000000000001,1.57302,0.77963
572.649,62.356590000000004,-0.12265999999999999,1.57302,0.77954
572.749,62.3666,-0.12254000000000001,1.57302,0.77945
572.849,62.376619999999996,-0.12165999999999999,1.57302,0.77936
572.949,62.38656999999999,-0.12254000000000001,1.57302,0.77927
573.049,62.39654,-0.12453,1.57302,0.77918
573.149,62.406530000000004,-0.1238,1.57302,0.7791
573.249,62.41649,-0.12282,1.57302,0.7790100000000001
573.349,62.42643,-0.12170999999999998,1.57302,0.77892
573.449,62.43635,-0.12112,1.57302,0.77883
573.549,62.44634,-0.12135,1.57302,0.77874
573.649,62.45638,-0.12218,1.57302,0.77865
573.749,62.46637,-0.12367,1.57302,0.77856
573.849,62.47636,-0.12375,1.57302,0.77847
573.949,62.48639,-0.12290999999999999,1.57302,0.7783800000000001
574.049,62.4964,-0.11952,1.57302,0.7783
574.149,62.50639,-0.12183,1.57302,0.7782100000000001
574.249,62.51639,-0.12168,1.57302,0.77812
574.349,62.52638,-0.12215999999999999,1.57302,0.77803
574.449,62.536319999999996,-0.12150999999999999,1.57302,0.77794
574.549,62.546319999999994,-0.1214,1.57302,0.77785
574.649,62.556290000000004,-0.12568,1.57302,0.77776
574.749,62.56624,-0.12424,1.57302,0.77767
574.849,62.5762,-0.12161,1.57302,0.77758
574.949,62.586130000000004,-0.1209,1.57302,0.77749
575.049,62.596109999999996,-0.12113,1.57302,0.77741
575.149,62.606080000000006,-0.12161,1.57302,0.77732
575.249,62.61605,-0.12224000000000002,1.57302,0.77723
575.349,62.62605,-0.12212,1.57303,0.7771399999999999
575.449,62.63599,-0.12042,1.573,0.77705
575.549,62.645959999999995,-0.1217,1.57311,0.77696
575.649,62.655930000000005,-0.12405,1.57267,0.77687
575.749,62.66584,-0.1218,1.57433,0.77678
575.849,62.675819999999995,-0.12035,1.56498,0.77669
575.949,62.6858,-0.11748,1.54567,0.77661
576.049,62.69576,-0.11832000000000001,1.53955,0.77652
576.149,62.70571999999999,-0.12047999999999999,1.54088,0.7764300000000001
576.249,62.715669999999996,-0.11759000000000001,1.5405200000000001,0.7763399999999999
576.349,62.725640000000006,-0.11921,1.54061,0.77625
576.449,62.735640000000004,-0.12039000000000001,1.54059,0.7761600000000001
576.549,62.74566,-0.12088,1.54059,0.7760699999999999
576.649,62.75558,-0.12043,1.54059,0.77598
576.749,62.76551,-0.1206,1.54059,0.77589
576.849,62.77548,-0.12015999999999999,1.54059,0.7758
576.949,62.785419999999995,-0.11907999999999999,1.54059,0.77571
577.049,62.79541999999999,-0.12145,1.54059,0.77563
577.149,62.805409999999995,-0.12205,1.54059,0.77554
577.249,62.81539,-0.12032999999999999,1.54059,0.77545
577.349,62.82538,-0.12176,1.54059,0.77536
577.449,62.83538000000001,-0.12394000000000001,1.54059,0.77527
577.549,62.84539,-0.12219000000000001,1.54059,0.77518
577.649,62.85541,-0.12244000000000001,1.54059,0.77509
577.749,62.86541,-0.12302,1.54059,0.775
577.849,62.875409999999995,-0.12280999999999999,1.54059,0.77491
577.949,62.885380000000005,-0.12185,1.54059,0.77482
578.049,62.895340000000004,-0.12239000000000001,1.54059,0.77474
578.149,62.90531,-0.12114000000000001,1.54059,0.77465
578.249,62.915319999999994,-0.11873,1.54059,0.77456
578.349,62.92535,-0.12264000000000001,1.54059,0.77447
578.449,62.93531,-0.12312999999999999,1.54059,0.7743800000000001
578.549,62.94526,-0.12065,1.54059,0.7742899999999999
578.649,62.95523000000001,-0.12015,1.54059,0.7742
578.749,62.96526,-0.11950999999999999,1.54059,0.7741100000000001
578.849,62.97531,-0.11907000000000001,1.54059,0.7740199999999999
578.949,62.985319999999994,-0.12032000000000001,1.54059,0.77393
579.049,62.99533,-0.1198,1.54059,0.77384
579.149,63.00535,-0.11732999999999999,1.54059,0.77375
579.249,63.015319999999996,-0.1195,1.54059,0.77367
579.349,63.025290000000005,-0.11955,1.54059,0.77358
579.449,63.0353,-0.11888,1.54059,0.77349
579.549,63.0453,-0.11939000000000001,1.54059,0.7734
579.649,63.0553,-0.12000999999999999,1.54059,0.77331
579.749,63.065259999999995,-0.12015999999999999,1.54059,0.77322
579.849,63.07525,-0.12125999999999999,1.54059,0.77313
579.949,63.085280000000004,-0.12359,1.5406,0.77304
580.049,63.09526999999999,-0.11993,1.54055,0.77295
580.149,63.10525,-0.11914000000000001,1.54075,0.77286
580.249,63.11526,-0.11922999999999999,1.54,0.77277
580.349,63.12526999999999,-0.11657999999999999,1.54395,0.77268
580.449,63.13527,-0.11717999999999999,1.5536299999999998,0.7726
580.549,63.14533,-0.11742999999999999,1.55726,0.77251
580.649,63.15537,-0.11893,1.55653,0.77242
580.749,63.1654,-0.12095999999999998,1.55671,0.7723300000000001
580.849,63.175430000000006,-0.11827,1.55672,0.7722399999999999
580.949,63.1854,-0.11804,1.5565,0.77215
581.049,63.19536,-0.11889000000000001,1.5573700000000001,0.7720600000000001
581.149,63.20536,-0.11875,1.5541399999999999,0.7719699999999999
581.249,63.21536,-0.1187,1.56998,0.77188
581.349,63.225359999999995,-0.11635999999999999,1.5835299999999999,0.77179
581.449,63.235369999999996,-0.11713,1.58056,0.7717
581.549,63.24534,-0.11904,1.58136,0.77161
581.649,63.25533000000001,-0.11772,1.58114,0.77152
581.749,63.26538000000001,-0.11707000000000001,1.5812,0.77144
581.849,63.27542,-0.11965,1.5811899999999999,0.77135
581.949,63.285430000000005,-0.11698,1.5811899999999999,0.7712600000000001
582.049,63.29541999999999,-0.11638,1.5811899999999999,0.77117
582.149,63.30546,-0.11961,1.5811899999999999,0.77108
582.249,63.315540000000006,-0.11905,1.5812,0.77099
582.349,63.325559999999996,-0.11889000000000001,1.5811600000000001,0.7709
582.449,63.33554,-0.11804,1.58131,0.77081
582.549,63.34551,-0.11607,1.58073,0.77072
582.649,63.35545,-0.11500999999999999,1.58289,0.77063
582.749,63.36541,-0.11602,1.57235,0.77054
582.849,63.3754,-0.11679,1.5635700000000001,0.77045
582.949,63.385380000000005,-0.11760999999999999,1.56551,0.77036
583.049,63.39541,-0.11639000000000001,1.5649899999999999,0.77027
583.149,63.40543,-0.11796,1.56513,0.7701899999999999
583.249,63.41543000000001,-0.11915,1.5650899999999999,0.7701
583.349,63.42539,-0.11479,1.5651,0.7700100000000001
583.449,63.43535,-0.11652,1.5651,0.7699199999999999
583.549,63.44534,-0.1173,1.5651,0.76983
583.649,63.45536,-0.11647,1.5651,0.76974
583.749,63.46539,-0.11535,1.5651,0.76965
583.849,63.47537,-0.11724000000000001,1.5651,0.76956
583.949,63.485369999999996,-0.11760999999999999,1.5651,0.76947
584.049,63.49534,-0.11438,1.5651,0.7693800000000001
584.149,63.505359999999996,-0.11615999999999999,1.5651,0.7692899999999999
584.249,63.5154,-0.11642999999999999,1.56511,0.7692
584.349,63.52542,-0.1169,1.5650700000000002,0.7691100000000001
584.449,63.535419999999995,-0.11557,1.56522,0.76902
584.549,63.54541999999999,-0.11525,1.56464,0.76893
584.649,63.55543,-0.11667999999999999,1.56682,0.76884
584.749,63.565459999999995,-0.11740999999999999,1.5560399999999999,0.76876
584.849,63.575480000000006,-0.11848,1.54721,0.76867
584.949,63.58549,-0.11735999999999999,1.5491700000000002,0.76858
585.049,63.595490000000005,-0.11739000000000001,1.54865,0.76849
585.149,63.60548000000001,-0.11825999999999999,1.5487799999999998,0.7684
585.249,63.61551,-0.11878,1.54877,0.76831
585.349,63.625530000000005,-0.11505,1.5487,0.76822
585.449,63.635569999999994,-0.11523,1.5489899999999999,0.76813
585.549,63.645630000000004,-0.11603,1.5479,0.76804
585.649,63.65566,-0.11575999999999999,1.55348,0.76795
585.749,63.665659999999995,-0.11642000000000001,1.55768,0.76786
585.849,63.67566,-0.11734000000000001,1.55673,0.76777
585.949,63.685669999999995,-0.11695,1.5569899999999999,0.76768
586.049,63.69566,-0.11798,1.55692,0.76759
586.149,63.7057,-0.11582,1.55694,0.7675
586.249,63.71575,-0.1153,1.55693,0.76741
586.349,63.7258,-0.11639000000000001,1.55693,0.76732
586.449,63.73576,-0.11450999999999999,1.55693,0.76723
586.549,63.74579,-0.11420999999999999,1.55694,0.76715
586.649,63.75586,-0.1151,1.55693,0.7670600000000001
586.749,63.7659,-0.11565999999999999,1.5569600000000001,0.7669699999999999
586.849,63.77591999999999,-0.11597,1.55683,0.76688
586.949,63.78596999999999,-0.1155,1.5573299999999999,0.76679
587.049,63.796,-0.11447,1.55366,0.7667
587.149,63.80602,-0.11438,1.5379200000000002,0.76661
587.249,63.8161,-0.11490999999999998,1.53124,0.76652
587.349,63.826130000000006,-0.11607999999999999,1.53274,0.7664300000000001
587.449,63.836169999999996,-0.1148,1.53234,0.7663399999999999
587.549,63.84619,-0.11542999999999999,1.53245,0.76625
587.649,63.856230000000004,-0.11546,1.5324200000000001,0.7661600000000001
587.749,63.86626,-0.11357,1.53243,0.76607
587.849,63.87631,-0.11292,1.5324200000000001,0.76598
587.949,63.88635,-0.11515999999999998,1.5324200000000001,0.76589
588.049,63.8964,-0.11217,1.5324200000000001,0.7658
588.149,63.906459999999996,-0.11382,1.5324200000000001,0.76571
588.249,63.91649,-0.11373,1.5324200000000001,0.76562
588.349,63.92646,-0.11110999999999999,1.5324200000000001,0.76553
588.449,63.936440000000005,-0.11227000000000001,1.5324200000000001,0.76544
588.549,63.946509999999996,-0.1143,1.5324200000000001,0.76535
588.649,63.9565,-0.11592999999999999,1.5324200000000001,0.76526
588.749,63.96651,-0.11379,1.5324200000000001,0.76518
588.849,63.97654,-0.11257,1.5324200000000001,0.7650899999999999
588.949,63.98661,-0.11398,1.5324200000000001,0.765
589.049,63.99661,-0.11170999999999999,1.5324200000000001,0.7649100000000001
589.149,64.00663,-0.1113,1.5324200000000001,0.7648199999999999
589.249,64.01671,-0.11210999999999999,1.5324200000000001,0.76473
589.349,64.02671,-0.11110999999999999,1.5324200000000001,0.76464
589.449,64.03674000000001,-0.1113,1.5324200000000001,0.76455
589.549,64.04677,-0.11350999999999999,1.5324200000000001,0.76446
589.649,64.0568,-0.11302000000000001,1.5324200000000001,0.76437
589.749,64.06681999999999,-0.11029000000000001,1.5324200000000001,0.7642800000000001
589.849,64.07686,-0.10814000000000001,1.5324200000000001,0.7641899999999999
589.949,64.08694,-0.1089,1.5324200000000001,0.7641
590.049,64.097,-0.11032,1.5324200000000001,0.7640100000000001
590.149,64.10703000000001,-0.10941,1.5324200000000001,0.7639199999999999
590.249,64.11707,-0.11144000000000001,1.5324200000000001,0.76383
590.349,64.12716,-0.10964000000000002,1.5324200000000001,0.76374
590.449,64.13723,-0.10905999999999999,1.5324200000000001,0.76365
590.549,64.14728000000001,-0.11,1.5324200000000001,0.76356
590.649,64.15732,-0.10705,1.5324200000000001,0.76347
590.749,64.16741999999999,-0.10672999999999999,1.5324200000000001,0.7633800000000001
590.849,64.17749,-0.10952,1.5324200000000001,0.7632899999999999
590.949,64.18754,-0.11043,1.5324200000000001,0.7632
591.049,64.19754,-0.10674000000000002,1.5324200000000001,0.7631100000000001
591.149,64.20759,-0.1078,1.5324200000000001,0.76302
591.249,64.21764,-0.11155,1.5324200000000001,0.76293
591.349,64.22769,-0.10780999999999999,1.5324200000000001,0.76284
591.449,64.23778,-0.10904000000000001,1.5324200000000001,0.76276
591.549,64.24781999999999,-0.10717,1.5324200000000001,0.76267
591.649,64.2579,-0.10509,1.5324200000000001,0.76258
591.749,64.26803000000001,-0.1106,1.5324200000000001,0.76249
591.849,64.27816,-0.10902,1.5324200000000001,0.7624
591.949,64.28829,-0.10908,1.5324200000000001,0.76231
592.049,64.29835,-0.10860999999999998,1.5324200000000001,0.76222
592.149,64.30841,-0.10904000000000001,1.5324200000000001,0.76213
592.249,64.31851999999999,-0.1079,1.5324200000000001,0.7620399999999999
592.349,64.32861,-0.10867,1.53243,0.76195
592.449,64.33861999999999,-0.10865999999999999,1.5324200000000001,0.76186
592.549,64.34878,-0.10815,1.53243,0.76177
592.649,64.35888,-0.108,1.53239,0.76168
592.749,64.36896,-0.10952,1.53254,0.76159
592.849,64.37906,-0.10899,1.53201,0.7615
592.949,64.38917,-0.10795999999999999,1.54011,0.76141
593.049,64.39927,-0.10740999999999999,1.54069,0.76132
593.149,64.40938,-0.10786,1.54062,0.7612300000000001
593.249,64.4195,-0.10887999999999999,1.5404200000000001,0.7611399999999999
593.349,64.42958,-0.10877,1.54833,0.76105
593.449,64.43965,-0.10624000000000001,1.55679,0.7609600000000001
593.549,64.44973,-0.1079,1.5569600000000001,0.7608699999999999
593.649,64.45979,-0.10922,1.55693,0.76078
593.749,64.46983,-0.10825,1.55693,0.76069
593.849,64.47986999999999,-0.10801,1.55693,0.7606
593.949,64.48991,-0.10678,1.55693,0.76051
594.049,64.49989000000001,-0.10728,1.55693,0.76042
594.149,64.50993000000001,-0.1073,1.55693,0.7603300000000001
594.249,64.51995,-0.10707,1.55693,0.7602399999999999
594.349,64.53,-0.10608,1.55693,0.76015
594.449,64.53993,-0.10830999999999999,1.55693,0.7600600000000001
594.549,64.54991,-0.10812000000000001,1.55693,0.75997
594.649,64.55977,-0.10489000000000001,1.55693,0.75988
594.749,64.56968,-0.10726,1.55693,0.75979
594.849,64.57973,-0.1089,1.55693,0.7597
594.949,64.58971,-0.10625,1.55693,0.75961
595.049,64.59969,-0.10463,1.55693,0.75952
595.149,64.60972,-0.10717,1.55694,0.75943
595.249,64.61974000000001,-0.10499000000000001,1.55693,0.75934
595.349,64.62975,-0.10567,1.5569600000000001,0.75925
595.449,64.63977,-0.10624000000000001,1.5492299999999999,0.7591600000000001
595.549,64.64976999999999,-0.10545999999999998,1.5246,0.75907
595.649,64.65978,-0.10701,1.52417,0.75898
595.749,64.66984000000001,-0.10380999999999999,1.52426,0.75889
595.849,64.67990999999999,-0.10378,1.51633,0.75881
595.949,64.68997,-0.10305,1.48099,0.75872
596.049,64.70002,-0.10131,1.4727,0.75863
596.149,64.71011999999999,-0.10035,1.4232799999999999,0.75854
596.249,64.7202,-0.10257999999999999,1.4017,0.75845
596.349,64.73028000000001,-0.10034,1.35715,0.75836
596.449,64.74033,-0.10242000000000001,1.30869,0.75827
596.549,64.75052,-0.10172,1.275,0.75818
596.649,64.76071999999999,-0.09853135,1.23237,0.7580899999999999
596.749,64.77087,-0.09900856,1.23454,0.758
596.849,64.78105,-0.09967046,1.23301,0.7579100000000001
596.949,64.7911,-0.09942324,1.21465,0.7578199999999999
597.049,64.80119,-0.09903847,1.19192,0.75773
597.149,64.8113,-0.09837783,1.1931100000000001,0.75764
597.249,64.82135,-0.10022,1.19424,0.75755
597.349,64.83140999999999,-0.09963269,1.21634,0.75746
597.449,64.84147,-0.1004,1.23689,0.75737
597.549,64.85151,-0.09642524,1.23937,0.7572800000000001
597.649,64.86155,-0.09844367,1.26935,0.7571899999999999
597.749,64.87159,-0.10074,1.27989,0.7571
597.849,64.88166,-0.09699389,1.30608,0.7570100000000001
597.949,64.8917,-0.09721314,1.33051,0.75692
